sentence_id,sentence,cleaned_sentence,tokens
265,Under the boughs of Mirkwood there was deadly strife of Elves and Men and fell beasts.,under the boughs of mirkwood there was deadly strife of elves and men and fell beasts,boughs mirkwood deadly strife elves men fell beasts
266,The land of the Beornings was aflame; a cloud was over Moria; smoke rose on the borders of Lórien.,the land of the beornings was aflame a cloud was over moria smoke rose on the borders of lorien,land beornings aflame cloud moria smoke rose borders lorien
267,Horsemen were galloping on the grass of Rohan; wolves poured from Isengard.,horsemen were galloping on the grass of rohan wolves poured from isengard,horsemen galloping grass rohan wolves poured isengard
268,"From the havens of Harad ships of war put out to sea; and out of the East Men were moving endlessly: swordsmen, spearmen, bowmen upon horses, chariots of chieftains and laden wains.",from the havens of harad ships of war put out to sea and out of the east men were moving endlessly swordsmen spearmen bowmen upon horses chariots of chieftains and laden wains,havens harad ships war put sea east men moving endlessly swordsmen spearmen bowmen upon horses chariots chieftains laden wains
269,All the power of the Dark Lord was in motion.,all the power of the dark lord was in motion,power dark lord motion
270,Then turning south again he beheld Minas Tirith.,then turning south again he beheld minas tirith,turning south beheld minas tirith
271,Far away it seemed.,far away it seemed,far away seemed
272,"and beautiful: white-walled, many-towered, proud and fair upon its mountain-seat; its battlements glittered with steel, and its turrets were bright with many banners.",and beautiful whitewalled manytowered proud and fair upon its mountainseat its battlements glittered with steel and its turrets were bright with many banners,beautiful whitewalled manytowered proud fair upon mountainseat battlements glittered steel turrets bright many banners
273,Hope leaped in his heart.,hope leaped in his heart,hope leaped heart
274,"But against Minas Tirith was set another fortress, greater and more strong.",but against minas tirith was set another fortress greater and more strong,minas tirith set another fortress greater strong
275,"Thither, eastward, unwilling his eye was drawn.",thither eastward unwilling his eye was drawn,thither eastward unwilling eye drawn
276,"It passed the ruined bridges of Osgiliath, the grinning gates of Minas Morgul.",it passed the ruined bridges of osgiliath the grinning gates of minas morgul,passed ruined bridges osgiliath grinning gates minas morgul
277,"and the haunted Mountains, and it looked upon Gorgoroth, the valley of terror in the Land of Mordor.",and the haunted mountains and it looked upon gorgoroth the valley of terror in the land of mordor,haunted mountains looked upon gorgoroth valley terror land mordor
278,Darkness lay there under the Sun.,darkness lay there under the sun,darkness lay sun
279,Fire glowed amid the smoke.,fire glowed amid the smoke,fire glowed amid smoke
280,"Mount Doom was burning, and a great reek rising.",mount doom was burning and a great reek rising,mount doom burning great reek rising
281,"Then at last his gaze was held: wall upon wall, battlement upon battlement, black, immeasurably strong, mountain of iron, gate of steel, tower of adamant, he saw it: Barad-dûr, Fortress of Sauron.",then at last his gaze was held wall upon wall battlement upon battlement black immeasurably strong mountain of iron gate of steel tower of adamant he saw it baraddur fortress of sauron,last gaze held wall upon wall battlement upon battlement black immeasurably strong mountain iron gate steel tower adamant saw baraddur fortress sauron
282,All hope left him.,all hope left him,hope left
283,And suddenly he felt the Eye.,and suddenly he felt the eye,suddenly felt eye
284,There was an eye in the Dark Tower that did not sleep.,there was an eye in the dark tower that did not sleep,eye dark tower sleep
285,He knew that it had become aware of his gaze.,he knew that it had become aware of his gaze,knew become aware gaze
286,A fierce eager will was there.,a fierce eager will was there,fierce eager
287,"It leaped towards him; almost like a finger he felt it, searching for him.",it leaped towards him almost like a finger he felt it searching for him,leaped towards almost like finger felt searching
288,"Very soon it would nail him down, know just exactly where he was.",very soon it would nail him down know just exactly where he was,soon would nail know exactly
289,Amon Lhaw it touched.,amon lhaw it touched,amon lhaw touched
290,"It glanced upon Tol Brandir he threw himself from the seat, crouching, covering his head with his grey hood.",it glanced upon tol brandir he threw himself from the seat crouching covering his head with his grey hood,glanced upon tol brandir threw seat crouching covering head grey hood
291,"He heard himself crying out: _Never, never!_Or was it: _Verily I come, I come to you_?",he heard himself crying out never neveror was it verily i come i come to you,heard crying never neveror verily come come
292,He could not tell.,he could not tell,could tell
293,Then as a flash from some other point of power there came to his mind another thought: _Take it off!,then as a flash from some other point of power there came to his mind another thought take it off,flash point power came mind another thought take
294,Take it off!,take it off,take
295,"Fool, take it off!",fool take it off,fool take
296,"Take off the Ring!_
     The two powers strove in him.",take off the ring the two powers strove in him,take ring two powers strove
297,"For a moment, perfectly balanced between their piercing points, he writhed, tormented.",for a moment perfectly balanced between their piercing points he writhed tormented,moment perfectly balanced piercing points writhed tormented
298,Suddenly he was aware of himself again.,suddenly he was aware of himself again,suddenly aware
299,"Frodo, neither the Voice nor the Eye: free to choose, and with one remaining instant in which to do so.",frodo neither the voice nor the eye free to choose and with one remaining instant in which to do so,frodo neither voice eye free choose one remaining instant
300,He took the Ring off his finger.,he took the ring off his finger,took ring finger
301,He was kneeling in clear sunlight before the high seat.,he was kneeling in clear sunlight before the high seat,kneeling clear sunlight high seat
302,"A black shadow seemed to pass like an arm above him; it missed Amon Hen and groped out west, and faded.",a black shadow seemed to pass like an arm above him it missed amon hen and groped out west and faded,black shadow seemed pass like arm missed amon hen groped west faded
303,Then all the sky was clean and blue and birds sang in every tree.,then all the sky was clean and blue and birds sang in every tree,sky clean blue birds sang every tree
304,Frodo rose to his feet.,frodo rose to his feet,frodo rose feet
305,"A great weariness was on him, but his will was firm and his heart lighter.",a great weariness was on him but his will was firm and his heart lighter,great weariness firm heart lighter
306,He spoke aloud to himself.,he spoke aloud to himself,spoke aloud
307,"`I will do now what I must,' he said.",i will do now what i must he said,must said
308,"'This at least is plain: the evil of the Ring is already at work even in the Company, and the Ring must leave them before it does more harm.",this at least is plain the evil of the ring is already at work even in the company and the ring must leave them before it does more harm,least plain evil ring already work even company ring must leave harm
309,I will go alone.,i will go alone,go alone
310,"Some I cannot trust, and those I can trust are too dear to me: poor old Sam, and Merry and Pippin.",some i cannot trust and those i can trust are too dear to me poor old sam and merry and pippin,trust trust dear poor old sam merry pippin
311,"Strider, too: his heart yearns for Minas Tirith, and he will be needed there, now Boromir has fallen into evil.",strider too his heart yearns for minas tirith and he will be needed there now boromir has fallen into evil,strider heart yearns minas tirith needed boromir fallen evil
312,I will go alone.,i will go alone,go alone
313,At once.',at once,
314,He went quickly down the path and came back to the lawn where Boromir had found him.,he went quickly down the path and came back to the lawn where boromir had found him,went quickly path came back lawn boromir found
315,"Then he halted, listening.",then he halted listening,halted listening
316,He thought he could hear cries and calls from the woods near the shore below.,he thought he could hear cries and calls from the woods near the shore below,thought could hear cries calls woods near shore
317,"'They'll be hunting for me,' he said.",theyll be hunting for me he said,theyll hunting said
318,`I wonder how long I have been away.,i wonder how long i have been away,wonder long away
319,"Hours, I should think.'",hours i should think,hours think
320,He hesitated.,he hesitated,hesitated
321,'What can I do? ',what can i do,
322,he muttered.,he muttered,muttered
323,'I must go now or I shall never go.,i must go now or i shall never go,must go shall never go
324,I shan't get a chance again.,i shant get a chance again,shant get chance
325,"I hate leaving them, and like this without any explanation.",i hate leaving them and like this without any explanation,hate leaving like without explanation
326,But surely they will understand.,but surely they will understand,surely understand
327,Sam will.,sam will,sam
328,And what else can I do?',and what else can i do,else
329,Slowly he drew out the Ring and put it on once more.,slowly he drew out the ring and put it on once more,slowly drew ring put
330,"He vanished and passed down the hill, less than a rustle of the wind.",he vanished and passed down the hill less than a rustle of the wind,vanished passed hill less rustle wind
331,The others remained long by the river-side.,the others remained long by the riverside,others remained long riverside
332,"For some time they had been silent, moving restlessly about; but now they were sitting in a circle, and they were talking.",for some time they had been silent moving restlessly about but now they were sitting in a circle and they were talking,time silent moving restlessly sitting circle talking
333,"Every now and again they made efforts to speak of other things, of their long road and many adventures; they questioned Aragorn concerning the realm of Gondor and its ancient history, and the remnants of its great works that could still be seen in this strange border-land of the Emyn Muil: the stone kings and the seats of Lhaw and Hen, and the great Stair beside the falls of Rauros.",every now and again they made efforts to speak of other things of their long road and many adventures they questioned aragorn concerning the realm of gondor and its ancient history and the remnants of its great works that could still be seen in this strange borderland of the emyn muil the stone kings and the seats of lhaw and hen and the great stair beside the falls of rauros,every made efforts speak things long road many adventures questioned aragorn concerning realm gondor ancient history remnants great works could still seen strange borderland emyn muil stone kings seats lhaw hen great stair beside falls rauros
334,But always their thoughts and words strayed back to Frodo and the Ring.,but always their thoughts and words strayed back to frodo and the ring,always thoughts words strayed back frodo ring
335,What would Frodo choose to do?,what would frodo choose to do,would frodo choose
336,Why was he hesitating?,why was he hesitating,hesitating
337,"`He is debating which course is the most desperate, I think,' said Aragorn.",he is debating which course is the most desperate i think said aragorn,debating course desperate think said aragorn
338,'And well he may.,and well he may,well may
339,"It is now more hopeless than ever for the Company to go east, since we have been tracked by Gollum, and must fear that the secret of our journey is already betrayed.",it is now more hopeless than ever for the company to go east since we have been tracked by gollum and must fear that the secret of our journey is already betrayed,hopeless ever company go east since tracked gollum must fear secret journey already betrayed
340,But Minas Tirith is no nearer to the Fire and the destruction of the Burden.,but minas tirith is no nearer to the fire and the destruction of the burden,minas tirith nearer fire destruction burden
341,`We may remain there for a while and make a brave stand; but the Lord Denethor and all his men cannot hope to do what even Elrond said was beyond his power: either to keep the Burden secret.,we may remain there for a while and make a brave stand but the lord denethor and all his men cannot hope to do what even elrond said was beyond his power either to keep the burden secret,may remain make brave stand lord denethor men hope even elrond said beyond power either keep burden secret
342,or to hold off the full might of the Enemy when he comes to take it.,or to hold off the full might of the enemy when he comes to take it,hold full might enemy comes take
343,Which way would any of us choose in Frodo's place?,which way would any of us choose in frodos place,way would us choose frodos place
344,I do not know.,i do not know,know
345,Now indeed we miss Gandalf most.',now indeed we miss gandalf most,indeed miss gandalf
346,"'Grievous is our loss,' said Legolas.",grievous is our loss said legolas,grievous loss said legolas
347,'Yet we must needs make up our minds without his aid.,yet we must needs make up our minds without his aid,yet must needs make minds without aid
348,"Why cannot we decide, and so help Frodo?",why cannot we decide and so help frodo,decide help frodo
349,Let us call him back and then vote!,let us call him back and then vote,let us call back vote
350,I should vote for Minas Tirith.',i should vote for minas tirith,vote minas tirith
351,"`And so should I,' said Gimli.",and so should i said gimli,said gimli
352,"'We, of course, were only sent to help the Bearer along the road, to go no further than we wished; and none of us is under any oath or command to seek Mount Doom.",we of course were only sent to help the bearer along the road to go no further than we wished and none of us is under any oath or command to seek mount doom,course sent help bearer along road go wished none us oath command seek mount doom
353,Hard was my parting from Lothlórien.,hard was my parting from lothlorien,hard parting lothlorien
354,"Yet I have come so far, and I say this: now we have reached the last choice, it is clear to me that I cannot leave Frodo.",yet i have come so far and i say this now we have reached the last choice it is clear to me that i cannot leave frodo,yet come far say reached last choice clear leave frodo
355,"I would choose Minas Tirith, but if he does not, then I follow him.'",i would choose minas tirith but if he does not then i follow him,would choose minas tirith follow
356,"`And I too will go with him,' said Legolas.",and i too will go with him said legolas,go said legolas
357,`It would be faithless now to say farewell.',it would be faithless now to say farewell,would faithless say farewell
358,"'It would indeed be a betrayal, if we all left him,' said Aragorn.",it would indeed be a betrayal if we all left him said aragorn,would indeed betrayal left said aragorn
359,"'But if he goes east, then all need not go with him; nor do I think that all should.",but if he goes east then all need not go with him nor do i think that all should,goes east need go think
360,"That venture is desperate: as much so for eight as for three or two, or one alone.",that venture is desperate as much so for eight as for three or two or one alone,venture desperate much eight three two one alone
361,"If you would let me choose, then I should appoint three companions: Sam, who could not bear it otherwise; and Gimli; and myself.",if you would let me choose then i should appoint three companions sam who could not bear it otherwise and gimli and myself,would let choose appoint three companions sam could bear otherwise gimli
362,"Boromir will return to his own city, where his father and his people need him; and with him the others should go, or at least Meriadoc and Peregrin, if Legolas is not willing to leave us.'",boromir will return to his own city where his father and his people need him and with him the others should go or at least meriadoc and peregrin if legolas is not willing to leave us,boromir return city father people need others go least meriadoc peregrin legolas willing leave us
363,`That won't do at all! ',that wont do at all,wont
364,cried Merry.,cried merry,cried merry
365,'We can't leave Frodo!,we cant leave frodo,cant leave frodo
366,"Pippin and I always intended to go wherever he went, and we still do.",pippin and i always intended to go wherever he went and we still do,pippin always intended go wherever went still
367,But we did not realize what that would mean.,but we did not realize what that would mean,realize would mean
368,"It seemed different so far away, in the Shire or in Rivendell.",it seemed different so far away in the shire or in rivendell,seemed different far away shire rivendell
369,It would be mad and cruel to let Frodo go to Mordor.,it would be mad and cruel to let frodo go to mordor,would mad cruel let frodo go mordor
370,Why can't we stop him?',why cant we stop him,cant stop
371,"'We must stop him,' said Pippin.",we must stop him said pippin,must stop said pippin
372,"`And that is what he is worrying about, I am sure.",and that is what he is worrying about i am sure,worrying sure
373,He knows we shan't agree to his going east.,he knows we shant agree to his going east,knows shant agree going east
374,"And he doesn't like to ask anyone to go with him, poor old fellow.",and he doesnt like to ask anyone to go with him poor old fellow,doesnt like ask anyone go poor old fellow
375,Imagine it: going off to Mordor alone! ',imagine it going off to mordor alone,imagine going mordor alone
376,Pippin shuddered.,pippin shuddered,pippin shuddered
377,"'But the dear silly old hobbit, he ought to know that he hasn't got to ask.",but the dear silly old hobbit he ought to know that he hasnt got to ask,dear silly old hobbit ought know hasnt got ask
378,"He ought to know that if we can't stop him, we shan't leave him.'",he ought to know that if we cant stop him we shant leave him,ought know cant stop shant leave
379,"'Begging your pardon,' said Sam.",begging your pardon said sam,begging pardon said sam
380,'I don't think you understand my master at all.,i dont think you understand my master at all,dont think understand master
381,He isn't hesitating about which way to go.,he isnt hesitating about which way to go,isnt hesitating way go
382,Of course not!,of course not,course
383,What's the good of Minas Tirith anyway?,whats the good of minas tirith anyway,whats good minas tirith anyway
384,"To him, I mean, begging your pardon, Master Boromir,' he added, and turned.",to him i mean begging your pardon master boromir he added and turned,mean begging pardon master boromir added turned
385,"It was then that they discovered that Boromir, who at first had been sitting silent on the outside of the circle, was no longer there.",it was then that they discovered that boromir who at first had been sitting silent on the outside of the circle was no longer there,discovered boromir first sitting silent outside circle longer
386,`Now where's he got to? ',now wheres he got to,wheres got
387,"cried Sam, looking worried.",cried sam looking worried,cried sam looking worried
388,"'He's been a bit queer lately, to my mind.",hes been a bit queer lately to my mind,hes bit queer lately mind
389,But anyway he's not in this business.,but anyway hes not in this business,anyway hes business
390,"He's off to his home, as he always said; and no blame to him.",hes off to his home as he always said and no blame to him,hes home always said blame
391,"But Mr. Frodo, he knows he's got to find the Cracks of Doom, if he can.",but mr frodo he knows hes got to find the cracks of doom if he can,mr frodo knows hes got find cracks doom
392,But he's _afraid_.,but hes afraid,hes afraid
393,"Now it's come to the point, he's just plain terrified.",now its come to the point hes just plain terrified,come point hes plain terrified
394,That's what his trouble is.,thats what his trouble is,thats trouble
395,"Of course he's had a bit of schooling, so to speak-we all have-since we left home, or he'd be so terrified he'd just fling the Ring in the River and bolt.",of course hes had a bit of schooling so to speakwe all havesince we left home or hed be so terrified hed just fling the ring in the river and bolt,course hes bit schooling speakwe havesince left home hed terrified hed fling ring river bolt
396,But he's still too frightened to start.,but hes still too frightened to start,hes still frightened start
397,And he isn't worrying about us either: whether we'll go along with him or no.,and he isnt worrying about us either whether well go along with him or no,isnt worrying us either whether well go along
398,He knows we mean to.,he knows we mean to,knows mean
399,That's another thing that's bothering him.,thats another thing thats bothering him,thats another thing thats bothering
400,"If he screws himself up to go, he'll want to go alone.",if he screws himself up to go hell want to go alone,screws go hell want go alone
401,Mark my words!,mark my words,mark words
402,We're going to have trouble when he comes back.,were going to have trouble when he comes back,going trouble comes back
403,"For he'll screw himself up all right, as sure as his name's Baggins.'",for hell screw himself up all right as sure as his names baggins,hell screw right sure names baggins
404,"'I believe you speak more wisely than any of us, Sam,' said Aragorn.",i believe you speak more wisely than any of us sam said aragorn,believe speak wisely us sam said aragorn
405,"`And what shall we do, if you prove right? '",and what shall we do if you prove right,shall prove right
406,'Stop him!,stop him,stop
407,Don't let him go! ',dont let him go,dont let go
408,cried Pippin.,cried pippin,cried pippin
409,'I wonder? ',i wonder,wonder
410,said Aragorn.,said aragorn,said aragorn
411,"`He is the Bearer, and the fate of the Burden is on him.",he is the bearer and the fate of the burden is on him,bearer fate burden
412,I do not think that it is our part to drive him one way or the other.,i do not think that it is our part to drive him one way or the other,think part drive one way
413,"Nor do I think that we should succeed, if we tried.",nor do i think that we should succeed if we tried,think succeed tried
414,There are other powers at work far stronger.',there are other powers at work far stronger,powers work far stronger
415,"`Well, I wish Frodo would ""screw himself up"" and come back.",well i wish frodo would screw himself up and come back,well wish frodo would screw come back
416,"and let us get it over,' said Pippin.",and let us get it over said pippin,let us get said pippin
417,`This waiting is horrible!,this waiting is horrible,waiting horrible
418,Surely the time is up? ',surely the time is up,surely time
419,"`Yes,' said Aragorn.",yes said aragorn,yes said aragorn
420,'The hour is long passed.,the hour is long passed,hour long passed
421,The morning is wearing away.,the morning is wearing away,morning wearing away
422,We must call for him.',we must call for him,must call
423,At that moment Boromir reappeared.,at that moment boromir reappeared,moment boromir reappeared
424,He came out from the trees and walked towards them without speaking.,he came out from the trees and walked towards them without speaking,came trees walked towards without speaking
425,His face looked grim and sad.,his face looked grim and sad,face looked grim sad
426,"He paused as if counting those that were present, and then sat down aloof, with his eyes on the ground.",he paused as if counting those that were present and then sat down aloof with his eyes on the ground,paused counting present sat aloof eyes ground
427,"`Where have you been, Boromir? '",where have you been boromir,boromir
428,asked Aragorn.,asked aragorn,asked aragorn
429,`Have you seen Frodo? ',have you seen frodo,seen frodo
430,Boromir hesitated for a second.,boromir hesitated for a second,boromir hesitated second
431,"`Yes, and no,' he answered slowly.",yes and no he answered slowly,yes answered slowly
432,"`Yes: I found him some way up the hill, and I spoke to him.",yes i found him some way up the hill and i spoke to him,yes found way hill spoke
433,I urged him to come to Minas Tirith and not to go east.,i urged him to come to minas tirith and not to go east,urged come minas tirith go east
434,I grew angry and he left me.,i grew angry and he left me,grew angry left
435,He vanished.,he vanished,vanished
436,I have never seen such a thing happen before.,i have never seen such a thing happen before,never seen thing happen
437,though I have heard of it in tales.,though i have heard of it in tales,though heard tales
438,He must have put the Ring on.,he must have put the ring on,must put ring
439,I could not find him again.,i could not find him again,could find
440,I thought he would return to you.',i thought he would return to you,thought would return
441,'Is that all that you have to say? ',is that all that you have to say,say
442,"said Aragorn, looking hard and not too kindly at Boromir.",said aragorn looking hard and not too kindly at boromir,said aragorn looking hard kindly boromir
443,"`Yes,' he answered.",yes he answered,yes answered
444,`I will say no more yet.',i will say no more yet,say yet
445,`This is bad!',this is bad,bad
446,"cried Sam, jumping up.",cried sam jumping up,cried sam jumping
447,`I don't know what this Man has been up to.,i dont know what this man has been up to,dont know man
448,Why should Mr. Frodo put the thing on?,why should mr frodo put the thing on,mr frodo put thing
449,"He didn't ought to have; and if he has, goodness knows what may have happened!'",he didnt ought to have and if he has goodness knows what may have happened,didnt ought goodness knows may happened
450,'But he wouldn't keep it on`' said Merry.,but he wouldnt keep it on said merry,wouldnt keep said merry
451,"`Not when he had escaped the unwelcome visitor, like Bilbo used to.'",not when he had escaped the unwelcome visitor like bilbo used to,escaped unwelcome visitor like bilbo used
452,`But where did he go?,but where did he go,go
453,Where is he? ',where is he,
454,cried Pippin.,cried pippin,cried pippin
455,'He's been away ages now.',hes been away ages now,hes away ages
456,"`How long is it since you saw Frodo last, Boromir? '",how long is it since you saw frodo last boromir,long since saw frodo last boromir
457,asked Aragorn.,asked aragorn,asked aragorn
458,"`Half an hour, maybe,' he answered.",half an hour maybe he answered,half hour maybe answered
459,`Or it might be an hour.,or it might be an hour,might hour
460,I have wandered for some time since.,i have wandered for some time since,wandered time since
461,I do not know!,i do not know,know
462,I do not know! ',i do not know,know
463,"He put his head in his hands, and sat as if bowed with grief.",he put his head in his hands and sat as if bowed with grief,put head hands sat bowed grief
464,`An hour since he vanished! ',an hour since he vanished,hour since vanished
465,shouted Sam.,shouted sam,shouted sam
466,`We must try and find him at once.,we must try and find him at once,must try find
467,Come on! ',come on,come
468,`Wait a moment! ',wait a moment,wait moment
469,cried Aragorn.,cried aragorn,cried aragorn
470,"`We must divide up into pairs, and arrange-here, hold on!",we must divide up into pairs and arrangehere hold on,must divide pairs arrangehere hold
471,Wait! ',wait,wait
472,It was no good.,it was no good,good
473,They took no notice of him.,they took no notice of him,took notice
474,Sam had dashed off first.,sam had dashed off first,sam dashed first
475,"Merry and Pippin had followed, and were already disappearing westward into the trees by the shore, shouting: _Frodo!",merry and pippin had followed and were already disappearing westward into the trees by the shore shouting frodo,merry pippin followed already disappearing westward trees shore shouting frodo
476,"Frodo!_ in their clear, high hobbit-voices.",frodo in their clear high hobbitvoices,frodo clear high hobbitvoices
477,Legolas and Gimli were running.,legolas and gimli were running,legolas gimli running
478,A sudden panic or madness seemed to have fallen on the Company.,a sudden panic or madness seemed to have fallen on the company,sudden panic madness seemed fallen company
479,"`We shall all be scattered and lost,' groaned Aragorn.",we shall all be scattered and lost groaned aragorn,shall scattered lost groaned aragorn
480,`Boromir!,boromir,boromir
481,"I do not know what part you have played in this mischief, but help now!",i do not know what part you have played in this mischief but help now,know part played mischief help
482,"Go after those two young hobbits, and guard them at the least, even if you cannot find Frodo.",go after those two young hobbits and guard them at the least even if you cannot find frodo,go two young hobbits guard least even find frodo
483,"Come back to this spot, if you find him, or any traces of him.",come back to this spot if you find him or any traces of him,come back spot find traces
484,I shall return soon.',i shall return soon,shall return soon
485,Aragorn sprang swiftly away and went in pursuit of Sam.,aragorn sprang swiftly away and went in pursuit of sam,aragorn sprang swiftly away went pursuit sam
486,"Just as he reached the little lawn among the rowans he overtook him, toiling uphill, panting and calling, _Frodo!_
     `Come with me, Sam! '",just as he reached the little lawn among the rowans he overtook him toiling uphill panting and calling frodo come with me sam,reached little lawn among rowans overtook toiling uphill panting calling frodo come sam
487,he said.,he said,said
488,`None of us should be alone.,none of us should be alone,none us alone
489,There is mischief about.,there is mischief about,mischief
490,I feel it.,i feel it,feel
491,"I am going to the top, to the Seat of Amon Hen, to see what may be seen.",i am going to the top to the seat of amon hen to see what may be seen,going top seat amon hen see may seen
492,And look!,and look,look
493,"It is as my heart guessed, Frodo went this way.",it is as my heart guessed frodo went this way,heart guessed frodo went way
494,"Follow me, and keep your eyes open! '",follow me and keep your eyes open,follow keep eyes open
495,He sped up the path.,he sped up the path,sped path
496,"Sam did his best, but he could not keep up with Strider the Ranger, and soon fell behind.",sam did his best but he could not keep up with strider the ranger and soon fell behind,sam best could keep strider ranger soon fell behind
497,He had not gone far before Aragorn was out of sight ahead.,he had not gone far before aragorn was out of sight ahead,gone far aragorn sight ahead
498,Sam stopped and puffed.,sam stopped and puffed,sam stopped puffed
499,Suddenly he clapped his hand to his head.,suddenly he clapped his hand to his head,suddenly clapped hand head
500,"`Whoa, Sam Gamgee! '",whoa sam gamgee,whoa sam gamgee
501,he said aloud.,he said aloud,said aloud
502,"`Your legs are too short, so use your head!",your legs are too short so use your head,legs short use head
503,Let me see now!,let me see now,let see
504,"Boromir isn't lying, that's not his way; but he hasn't told us everything.",boromir isnt lying thats not his way but he hasnt told us everything,boromir isnt lying thats way hasnt told us everything
505,Something scared Mr. Frodo badly.,something scared mr frodo badly,something scared mr frodo badly
506,"He screwed himself up to the point, sudden.",he screwed himself up to the point sudden,screwed point sudden
507,He made up his mind at last to go.,he made up his mind at last to go,made mind last go
508,Where to?,where to,
509,Off East.,off east,east
510,Not without Sam?,not without sam,without sam
511,"Yes, without even his Sam.",yes without even his sam,yes without even sam
512,"That's hard, cruel hard.'",thats hard cruel hard,thats hard cruel hard
513,"Sam passed his hand over his eyes, brushing away the tears.",sam passed his hand over his eyes brushing away the tears,sam passed hand eyes brushing away tears
514,"'Steady, Gamgee! '",steady gamgee,steady gamgee
515,he said.,he said,said
516,"`Think, if you can!",think if you can,think
517,"He can't fly across rivers, and he can't jump waterfalls.",he cant fly across rivers and he cant jump waterfalls,cant fly across rivers cant jump waterfalls
518,He's got no gear.,hes got no gear,hes got gear
519,So he's got to get back to the boats.,so hes got to get back to the boats,hes got get back boats
520,Back to the boats!,back to the boats,back boats
521,"Back to the boats, Sam, like lightning! '",back to the boats sam like lightning,back boats sam like lightning
522,Sam turned and bolted back down the path.,sam turned and bolted back down the path,sam turned bolted back path
523,He fell and cut his knees.,he fell and cut his knees,fell cut knees
524,Up he got and ran on.,up he got and ran on,got ran
525,"He came to the edge of the lawn of Parth Galen by the shore, where the boats were drawn up out of the water.",he came to the edge of the lawn of parth galen by the shore where the boats were drawn up out of the water,came edge lawn parth galen shore boats drawn water
526,No one was there.,no one was there,one
527,"There seemed to be cries in the woods behind, but he did not heed them.",there seemed to be cries in the woods behind but he did not heed them,seemed cries woods behind heed
528,He stood gazing for a moment.,he stood gazing for a moment,stood gazing moment
529,"stock-still, gaping.",stockstill gaping,stockstill gaping
530,A boat was sliding down the bank all by itself.,a boat was sliding down the bank all by itself,boat sliding bank
531,With a shout Sam raced across the grass.,with a shout sam raced across the grass,shout sam raced across grass
532,The boat slipped into the water.,the boat slipped into the water,boat slipped water
533,"`Coming, Mr. Frodo!",coming mr frodo,coming mr frodo
534,Coming! ',coming,coming
535,"called Sam, and flung himself from the bank, clutching at the departing boat.",called sam and flung himself from the bank clutching at the departing boat,called sam flung bank clutching departing boat
536,He missed it by a yard.,he missed it by a yard,missed yard
537,With a cry and a splash he fell face downward into deep swift water.,with a cry and a splash he fell face downward into deep swift water,cry splash fell face downward deep swift water
538,"Gurgling he went under, and the River closed over his curly head.",gurgling he went under and the river closed over his curly head,gurgling went river closed curly head
539,An exclamation of dismay came from the empty boat.,an exclamation of dismay came from the empty boat,exclamation dismay came empty boat
540,A paddle swirled and the boat put about.,a paddle swirled and the boat put about,paddle swirled boat put
541,"Frodo was just in time to grasp Sam by the hair as he came up, bubbling and struggling.",frodo was just in time to grasp sam by the hair as he came up bubbling and struggling,frodo time grasp sam hair came bubbling struggling
542,Fear was staring in his round brown eyes.,fear was staring in his round brown eyes,fear staring round brown eyes
543,"`Up you come, Sam my lad! '",up you come sam my lad,come sam lad
544,said Frodo.,said frodo,said frodo
545,`Now take my hand! ',now take my hand,take hand
546,"`Save me, Mr. Frodo! '",save me mr frodo,save mr frodo
547,gasped Sam.,gasped sam,gasped sam
548,`I'm drownded.,im drownded,im drownded
549,I can't see your hand.',i cant see your hand,cant see hand
550,`Here it is.,here it is,
551,"Don't pinch, lad!",dont pinch lad,dont pinch lad
552,I won't let you go.,i wont let you go,wont let go
553,"Tread water and don't flounder, or you'll upset the boat.",tread water and dont flounder or youll upset the boat,tread water dont flounder youll upset boat
554,"There now, get hold of the side, and let me use the paddle! '",there now get hold of the side and let me use the paddle,get hold side let use paddle
555,With a few strokes Frodo brought the boat back to the bank.,with a few strokes frodo brought the boat back to the bank,strokes frodo brought boat back bank
556,"and Sam was able to scramble out, wet as a water-rat.",and sam was able to scramble out wet as a waterrat,sam able scramble wet waterrat
557,Frodo took off the Ring and stepped ashore again.,frodo took off the ring and stepped ashore again,frodo took ring stepped ashore
558,"`Of all the confounded nuisances you are the worst, Sam! '",of all the confounded nuisances you are the worst sam,confounded nuisances worst sam
559,he said.,he said,said
560,"'Oh, Mr. Frodo, that's hard! '",oh mr frodo thats hard,oh mr frodo thats hard
561,said Sam shivering.,said sam shivering,said sam shivering
562,"`That's hard, trying to go without me and all.",thats hard trying to go without me and all,thats hard trying go without
563,"If I hadn't a guessed right, where would you be now? '",if i hadnt a guessed right where would you be now,hadnt guessed right would
564,`Safely on my way.',safely on my way,safely way
565,`Safely! ',safely,safely
566,said Sam.,said sam,said sam
567,`All alone and without me to help you?,all alone and without me to help you,alone without help
568,"I couldn't have a borne it, it'd have been the death of me.'",i couldnt have a borne it itd have been the death of me,couldnt borne itd death
569,"'It would be the death of you to come with me, Sam,' said Frodo and I could not have borne that.'",it would be the death of you to come with me sam said frodo and i could not have borne that,would death come sam said frodo could borne
570,"`Not as certain as being left behind,' said Sam.",not as certain as being left behind said sam,certain left behind said sam
571,`But I am going to Mordor.',but i am going to mordor,going mordor
572,"`I know that well enough, Mr. Frodo.",i know that well enough mr frodo,know well enough mr frodo
573,Of course you are.,of course you are,course
