sentence_id,sentence,cleaned_sentence,tokens
55,Let's get indoors and then we can talk.',lets get indoors and then we can talk,lets get indoors talk
56,'All right!,all right,right
57,You and Pippin know your way; so I'll just ride on and tell Fatty Bolger that you are coming.,you and pippin know your way so ill just ride on and tell fatty bolger that you are coming,pippin know way ill ride tell fatty bolger coming
58,We'll see about supper and things.',well see about supper and things,well see supper things
59,"'We had our supper early with Farmer Maggot,' said Frodo; 'but we could do with another.'",we had our supper early with farmer maggot said frodo but we could do with another,supper early farmer maggot said frodo could another
60,'You shall have it!,you shall have it,shall
61,Give me that basket!',give me that basket,give basket
62,"said Merry, and rode ahead into the darkness.",said merry and rode ahead into the darkness,said merry rode ahead darkness
63,It was some distance from the Brandywine to Frodo's new house at Crickhollow.,it was some distance from the brandywine to frodos new house at crickhollow,distance brandywine frodos new house crickhollow
64,"They passed Buck Hill and Brandy Hall on their left, and on the outskirts of Bucklebury struck the main road of Buckland that ran south from the Bridge.",they passed buck hill and brandy hall on their left and on the outskirts of bucklebury struck the main road of buckland that ran south from the bridge,passed buck hill brandy hall left outskirts bucklebury struck main road buckland ran south bridge
65,Half a mile northward along this they came to a lane opening on their right.,half a mile northward along this they came to a lane opening on their right,half mile northward along came lane opening right
66,This they followed for a couple of miles as it climbed up and down into the country.,this they followed for a couple of miles as it climbed up and down into the country,followed couple miles climbed country
67,At last they came to a narrow gate in a thick hedge.,at last they came to a narrow gate in a thick hedge,last came narrow gate thick hedge
68,Nothing could be seen of the house in the dark: it stood back from the lane in the middle of a wide circle of lawn surrounded by a belt of low trees inside the outer hedge.,nothing could be seen of the house in the dark it stood back from the lane in the middle of a wide circle of lawn surrounded by a belt of low trees inside the outer hedge,nothing could seen house dark stood back lane middle wide circle lawn surrounded belt low trees inside outer hedge
69,"Frodo had chosen it, because it stood in an out-of-the-way corner of the country, and there were no other dwellings close by.",frodo had chosen it because it stood in an outoftheway corner of the country and there were no other dwellings close by,frodo chosen stood outoftheway corner country dwellings close
70,You could get in and out without being noticed.,you could get in and out without being noticed,could get without noticed
71,"It had been built a long while before by the Brandybucks, for the use of guests, or members of the family that wished to escape from the crowded life of Brandy Hall for a time.",it had been built a long while before by the brandybucks for the use of guests or members of the family that wished to escape from the crowded life of brandy hall for a time,built long brandybucks use guests members family wished escape crowded life brandy hall time
72,"It was an old-fashioned countrified house, as much like a hobbit-hole as possible: it was long and low, with no upper storey; and it had a roof of turf, round windows, and a large round door.",it was an oldfashioned countrified house as much like a hobbithole as possible it was long and low with no upper storey and it had a roof of turf round windows and a large round door,oldfashioned countrified house much like hobbithole possible long low upper storey roof turf round windows large round door
73,As they walked lip the green path from the gate no light was visible; the windows were dark and shuttered.,as they walked lip the green path from the gate no light was visible the windows were dark and shuttered,walked lip green path gate light visible windows dark shuttered
74,"Frodo knocked on the door, and Fatty Bolger opened it.",frodo knocked on the door and fatty bolger opened it,frodo knocked door fatty bolger opened
75,A friendly light streamed out.,a friendly light streamed out,friendly light streamed
76,They slipped in quickly and shut themselves and the light inside.,they slipped in quickly and shut themselves and the light inside,slipped quickly shut light inside
77,They were in a wide hall with doors on either side; in front of them a passage ran back down the middle of the house.,they were in a wide hall with doors on either side in front of them a passage ran back down the middle of the house,wide hall doors either side front passage ran back middle house
78,"'Well, what do you think of it?'",well what do you think of it,well think
79,asked Merry coming up the passage.,asked merry coming up the passage,asked merry coming passage
80,'We have done our best in a short time to make it look like home.,we have done our best in a short time to make it look like home,done best short time make look like home
81,After all Fatty and I only got here with the last cart-load yesterday.',after all fatty and i only got here with the last cartload yesterday,fatty got last cartload yesterday
82,Frodo looked round.,frodo looked round,frodo looked round
83,It did look like home.,it did look like home,look like home
84,Many of his own favourite things  or Bilbo's things (they reminded him sharply of him in their new selling)  were arranged as nearly as possible as they had been at Bag End.,many of his own favourite things or bilbos things they reminded him sharply of him in their new selling were arranged as nearly as possible as they had been at bag end,many favourite things bilbos things reminded sharply new selling arranged nearly possible bag end
85,"It was a pleasant, comfortable, welcoming place; and he found himself wishing that he was really coming here to settle down in quiet retirement.",it was a pleasant comfortable welcoming place and he found himself wishing that he was really coming here to settle down in quiet retirement,pleasant comfortable welcoming place found wishing really coming settle quiet retirement
86,"It seemed unfair to have put his friends to all this trouble; and he wondered again how he was going to break the news to them that he must leave them so soon, indeed at once.",it seemed unfair to have put his friends to all this trouble and he wondered again how he was going to break the news to them that he must leave them so soon indeed at once,seemed unfair put friends trouble wondered going break news must leave soon indeed
87,"Yet that would have to be done that very night, before they all went to bed.",yet that would have to be done that very night before they all went to bed,yet would done night went bed
88,'It's delightful!',its delightful,delightful
89,he said with an effort.,he said with an effort,said effort
90,'I hardly feel that I have moved at all.',i hardly feel that i have moved at all,hardly feel moved
91,"The travellers hung up their cloaks, and piled their packs on the floor.",the travellers hung up their cloaks and piled their packs on the floor,travellers hung cloaks piled packs floor
92,Merry led them down the passage and threw open a door at the far end.,merry led them down the passage and threw open a door at the far end,merry led passage threw open door far end
93,"Firelight came out, and a puff of steam.",firelight came out and a puff of steam,firelight came puff steam
94,'A bath!',a bath,bath
95,cried Pippin.,cried pippin,cried pippin
96,'O blessed Meriadoc!',o blessed meriadoc,blessed meriadoc
97,'Which order shall we go in?',which order shall we go in,order shall go
98,said Frodo.,said frodo,said frodo
99,"'Eldest first, or quickest first?",eldest first or quickest first,eldest first quickest first
100,"You'll be last either way, Master Peregrin.'",youll be last either way master peregrin,youll last either way master peregrin
101,'Trust me to arrange things better than that!',trust me to arrange things better than that,trust arrange things better
102,said Merry.,said merry,said merry
103,'We can't begin life at Crickhollow with a quarrel over baths.,we cant begin life at crickhollow with a quarrel over baths,cant begin life crickhollow quarrel baths
104,"In that room there are _three_ tubs, and a copper full of boiling water.",in that room there are three tubs and a copper full of boiling water,room three tubs copper full boiling water
105,"There are also towels, mats and soap.",there are also towels mats and soap,also towels mats soap
106,"Get inside, and be quick!'",get inside and be quick,get inside quick
107,"Merry and Fatty went into the kitchen on the other side of the passage, and busied themselves with the final preparations for a late supper.",merry and fatty went into the kitchen on the other side of the passage and busied themselves with the final preparations for a late supper,merry fatty went kitchen side passage busied final preparations late supper
108,Snatches of competing songs came from the bathroom mixed with the sound of splashing and wallowing.,snatches of competing songs came from the bathroom mixed with the sound of splashing and wallowing,snatches competing songs came bathroom mixed sound splashing wallowing
109,The voice of Pippin was suddenly lifted up above the others in one of Bilbo's favourite bath-songs.,the voice of pippin was suddenly lifted up above the others in one of bilbos favourite bathsongs,voice pippin suddenly lifted others one bilbos favourite bathsongs
110,Sing hey!,sing hey,sing hey
111,"for the bath at close of day
           that washes the weary mud away!",for the bath at close of day that washes the weary mud away,bath close day washes weary mud away
112,"A loon is he that will not sing:
           O!",a loon is he that will not sing o,loon sing
113,Water Hot is a noble thing!,water hot is a noble thing,water hot noble thing
114,O!,o,
115,"Sweet is the sound of falling rain,
           and the brook that leaps from hill to plain;
           but better than rain or rippling streams
           is Water Hot that smokes and steams.",sweet is the sound of falling rain and the brook that leaps from hill to plain but better than rain or rippling streams is water hot that smokes and steams,sweet sound falling rain brook leaps hill plain better rain rippling streams water hot smokes steams
116,O!,o,
117,"Water cold we may pour at need
           down a thirsty throat and be glad indeed;
           but better is Beer, if drink we lack,
           and Water Hot poured down the back.",water cold we may pour at need down a thirsty throat and be glad indeed but better is beer if drink we lack and water hot poured down the back,water cold may pour need thirsty throat glad indeed better beer drink lack water hot poured back
118,O!,o,
119,"Water is fair that leaps on high
           in a fountain white beneath the sky;
           but never did fountain sound so sweet
           as splashing Hot Water with my feet!",water is fair that leaps on high in a fountain white beneath the sky but never did fountain sound so sweet as splashing hot water with my feet,water fair leaps high fountain white beneath sky never fountain sound sweet splashing hot water feet
120,"There was a terrific splash, and a shout of _Whoa!_ from Frodo.",there was a terrific splash and a shout of whoa from frodo,terrific splash shout whoa frodo
121,It appeared that a lot of Pippin's bath had imitated a fountain and leaped on high.,it appeared that a lot of pippins bath had imitated a fountain and leaped on high,appeared lot pippins bath imitated fountain leaped high
122,Merry went to the door: 'What about supper and beer in the throat?',merry went to the door what about supper and beer in the throat,merry went door supper beer throat
123,he called.,he called,called
124,Frodo came out drying his hair.,frodo came out drying his hair,frodo came drying hair
125,"'There's so much water in the air that I'm coming into the kitchen to finish,' he said.",theres so much water in the air that im coming into the kitchen to finish he said,theres much water air im coming kitchen finish said
126,'Lawks!',lawks,lawks
127,"said Merry, looking in.",said merry looking in,said merry looking
128,The stone floor was swimming.,the stone floor was swimming,stone floor swimming
129,'You ought to mop all that up before you get anything to eat.,you ought to mop all that up before you get anything to eat,ought mop get anything eat
130,"Peregrin,' he said.",peregrin he said,peregrin said
131,"'Hurry up, or we shan't wait for you.'",hurry up or we shant wait for you,hurry shant wait
132,They had supper in the kitchen on a table near the fire.,they had supper in the kitchen on a table near the fire,supper kitchen table near fire
133,'I suppose you three won't want mushrooms again?',i suppose you three wont want mushrooms again,suppose three wont want mushrooms
134,said Fredegar without much hope.,said fredegar without much hope,said fredegar without much hope
135,'Yes we shall!',yes we shall,yes shall
136,cried Pippin.,cried pippin,cried pippin
137,'They're mine!',theyre mine,theyre mine
138,said Frodo.,said frodo,said frodo
139,"'Given to _me_ by Mrs. Maggot, a queen among farmers' wives.",given to me by mrs maggot a queen among farmers wives,given mrs maggot queen among farmers wives
140,"Take your greedy hands away, and I'll serve them.'",take your greedy hands away and ill serve them,take greedy hands away ill serve
141,"Hobbits have a passion for mushrooms, surpassing even the greediest likings of Big People.",hobbits have a passion for mushrooms surpassing even the greediest likings of big people,hobbits passion mushrooms surpassing even greediest likings big people
142,"A fact which partly explains young Frodo's long expeditions to the renowned fields of the Marish, and the wrath of the injured Maggot.",a fact which partly explains young frodos long expeditions to the renowned fields of the marish and the wrath of the injured maggot,fact partly explains young frodos long expeditions renowned fields marish wrath injured maggot
143,"On this occasion there was plenty for all, even according to hobbit standards.",on this occasion there was plenty for all even according to hobbit standards,occasion plenty even according hobbit standards
144,"There were also many other things to follow, and when they had finished even Fatty Bolger heaved a sigh of content.",there were also many other things to follow and when they had finished even fatty bolger heaved a sigh of content,also many things follow finished even fatty bolger heaved sigh content
145,"They pushed back the table, and drew chairs round the fire.",they pushed back the table and drew chairs round the fire,pushed back table drew chairs round fire
146,"'We'll clear up later,' said Merry.",well clear up later said merry,well clear later said merry
147,'Now tell me all about it!,now tell me all about it,tell
148,"I guess that you have been having adventures, which was not quite fair without me.",i guess that you have been having adventures which was not quite fair without me,guess adventures quite fair without
149,"I want a full account; and most of all I want to know what was the matter with old Maggot, and why he spoke to me like that.",i want a full account and most of all i want to know what was the matter with old maggot and why he spoke to me like that,want full account want know matter old maggot spoke like
150,"He sounded almost as if he was _scared,_ if that is possible.'",he sounded almost as if he was scared if that is possible,sounded almost scared possible
151,"'We have all been scared,' said Pippin after a pause, in which Frodo stared at the fire and did not speak.",we have all been scared said pippin after a pause in which frodo stared at the fire and did not speak,scared said pippin pause frodo stared fire speak
152,"'You would have been, too, if you had been chased for two days by Black Riders.'",you would have been too if you had been chased for two days by black riders,would chased two days black riders
153,'And what are they?',and what are they,
154,"'Black figures riding on black horses,' answered Pippin.",black figures riding on black horses answered pippin,black figures riding black horses answered pippin
155,"'If Frodo won't talk, I will tell you the whole tale from the beginning.'",if frodo wont talk i will tell you the whole tale from the beginning,frodo wont talk tell whole tale beginning
156,He then gave a full account of their journey from the time when they left Hobbiton.,he then gave a full account of their journey from the time when they left hobbiton,gave full account journey time left hobbiton
157,Sam gave various supporting nods and exclamations.,sam gave various supporting nods and exclamations,sam gave various supporting nods exclamations
158,Frodo remained silent.,frodo remained silent,frodo remained silent
159,"'I should think you were making it all up,' said Merry, 'if I had not seen that black shape on the landing-stage  and heard the queer sound in Maggot's voice.",i should think you were making it all up said merry if i had not seen that black shape on the landingstage and heard the queer sound in maggots voice,think making said merry seen black shape landingstage heard queer sound maggots voice
160,"What do you make of it all, Frodo?'",what do you make of it all frodo,make frodo
161,"'Cousin Frodo has been very close,' said Pippin.",cousin frodo has been very close said pippin,cousin frodo close said pippin
162,'But the time has come for him to open out.,but the time has come for him to open out,time come open
163,So far we have been given nothing more to go on than Farmer Maggot's guess that it has something to do with old Bilbo's treasure.',so far we have been given nothing more to go on than farmer maggots guess that it has something to do with old bilbos treasure,far given nothing go farmer maggots guess something old bilbos treasure
164,"'That was only a guess,' said Frodo hastily.",that was only a guess said frodo hastily,guess said frodo hastily
165,'Maggot does not _know_anything.',maggot does not knowanything,maggot knowanything
166,"'Old Maggot is a shrewd fellow,' said Merry.",old maggot is a shrewd fellow said merry,old maggot shrewd fellow said merry
167,'A lot goes on behind his round face that does not come out in his talk.,a lot goes on behind his round face that does not come out in his talk,lot goes behind round face come talk
168,"I've heard that he used to go into the Old Forest at one time, and he has the reputation of knowing a good many strange things.",ive heard that he used to go into the old forest at one time and he has the reputation of knowing a good many strange things,ive heard used go old forest one time reputation knowing good many strange things
169,"But you can at least tell us, Frodo, whether you think his guess good or bad.'",but you can at least tell us frodo whether you think his guess good or bad,least tell us frodo whether think guess good bad
170,"'I _think,'_ answered Frodo slowly, 'that it was a good guess, as far as it goes.",i think answered frodo slowly that it was a good guess as far as it goes,think answered frodo slowly good guess far goes
171,"There _is a_ connexion with Bilbo's old adventures, and the Riders are looking, or perhaps one ought to say _searching,_ for him or for me.",there is a connexion with bilbos old adventures and the riders are looking or perhaps one ought to say searching for him or for me,connexion bilbos old adventures riders looking perhaps one ought say searching
172,"I also fear, if you want to know, that it is no joke at all; and that I am not safe here or anywhere else.'",i also fear if you want to know that it is no joke at all and that i am not safe here or anywhere else,also fear want know joke safe anywhere else
173,"He looked round at the windows and walls, as if he was afraid they would suddenly give way.",he looked round at the windows and walls as if he was afraid they would suddenly give way,looked round windows walls afraid would suddenly give way
174,"The others looked at him in silence, and exchanged meaning glances among themselves.",the others looked at him in silence and exchanged meaning glances among themselves,others looked silence exchanged meaning glances among
175,"'It's coming out in a minute,' whispered Pippin to Merry.",its coming out in a minute whispered pippin to merry,coming minute whispered pippin merry
176,Merry nodded.,merry nodded,merry nodded
177,'Well!',well,well
178,"said Frodo at last, sitting up and straightening his back, as if he had made a decision.",said frodo at last sitting up and straightening his back as if he had made a decision,said frodo last sitting straightening back made decision
179,'I can't keep it dark any longer.,i cant keep it dark any longer,cant keep dark longer
180,I have got something to tell you all.,i have got something to tell you all,got something tell
181,But I don't know quite how to begin.',but i dont know quite how to begin,dont know quite begin
182,"'I think I could help you,' said Merry quietly, 'by telling you some of it myself.'",i think i could help you said merry quietly by telling you some of it myself,think could help said merry quietly telling
183,'What do you mean?',what do you mean,mean
184,"said Frodo, looking at him anxiously.",said frodo looking at him anxiously,said frodo looking anxiously
185,"'Just this, my dear old Frodo: you are miserable, because you don't know how to say good-bye.",just this my dear old frodo you are miserable because you dont know how to say goodbye,dear old frodo miserable dont know say goodbye
186,"You meant to leave the Shire, of course.",you meant to leave the shire of course,meant leave shire course
187,"But danger has come on you sooner than you expected, and now you are making up your mind to go at once.",but danger has come on you sooner than you expected and now you are making up your mind to go at once,danger come sooner expected making mind go
188,And you don't want to.,and you dont want to,dont want
189,We are very sorry for you.',we are very sorry for you,sorry
190,Frodo opened his mouth and shut it again.,frodo opened his mouth and shut it again,frodo opened mouth shut
191,His look of surprise was so comical that they laughed.,his look of surprise was so comical that they laughed,look surprise comical laughed
192,'Dear old Frodo!',dear old frodo,dear old frodo
193,said Pippin.,said pippin,said pippin
194,'Did you really think you had thrown dust in all our eyes?,did you really think you had thrown dust in all our eyes,really think thrown dust eyes
195,You have not been nearly careful or clever enough for that!,you have not been nearly careful or clever enough for that,nearly careful clever enough
196,You have obviously been planning to go and saying farewell to all your haunts all this year since April.,you have obviously been planning to go and saying farewell to all your haunts all this year since april,obviously planning go saying farewell haunts year since april
197,"We have constantly heard you muttering: ""Shall I ever look down into that valley again, I wonder"", and things like that.",we have constantly heard you muttering shall i ever look down into that valley again i wonder and things like that,constantly heard muttering shall ever look valley wonder things like
198,"And pretending that you had come to the end of your money, and actually selling your beloved Bag End to those Sackville-Bagginses!",and pretending that you had come to the end of your money and actually selling your beloved bag end to those sackvillebagginses,pretending come end money actually selling beloved bag end sackvillebagginses
199,And all those close talks with Gandalf.',and all those close talks with gandalf,close talks gandalf
200,'Good heavens!',good heavens,good heavens
201,said Frodo.,said frodo,said frodo
202,'I thought I had been both careful and clever.,i thought i had been both careful and clever,thought careful clever
203,I don't know what Gandalf would say.,i dont know what gandalf would say,dont know gandalf would say
204,Is all the Shire discussing my departure then?',is all the shire discussing my departure then,shire discussing departure
205,'Oh no!',oh no,oh
206,said Merry.,said merry,said merry
207,'Don't worry about that!,dont worry about that,dont worry
208,"The secret won't keep for long, of course; but at present it is, I think, only known to us conspirators.",the secret wont keep for long of course but at present it is i think only known to us conspirators,secret wont keep long course present think known us conspirators
209,"After all, you must remember that we know you well, and are often with you.",after all you must remember that we know you well and are often with you,must remember know well often
210,We can usually guess what you are thinking.,we can usually guess what you are thinking,usually guess thinking
211,"I knew Bilbo, too.",i knew bilbo too,knew bilbo
212,"To tell you the truth, I had been watching you rather closely ever since he left.",to tell you the truth i had been watching you rather closely ever since he left,tell truth watching rather closely ever since left
213,"I thought you would go after him sooner or later; indeed I expected you to go sooner, and lately we have been very anxious.",i thought you would go after him sooner or later indeed i expected you to go sooner and lately we have been very anxious,thought would go sooner later indeed expected go sooner lately anxious
214,"We have been terrified that you might give us the slip, and go off suddenly, all on your own like he did.",we have been terrified that you might give us the slip and go off suddenly all on your own like he did,terrified might give us slip go suddenly like
215,"Ever since this spring we have kept our eyes open, and done a good deal of planning on our own account.",ever since this spring we have kept our eyes open and done a good deal of planning on our own account,ever since spring kept eyes open done good deal planning account
216,You are not going to escape so easily!',you are not going to escape so easily,going escape easily
217,"'But I must go,' said Frodo.",but i must go said frodo,must go said frodo
218,"'It cannot be helped, dear friends.",it cannot be helped dear friends,helped dear friends
219,"It is wretched for us all, but it is no use your trying to keep me.",it is wretched for us all but it is no use your trying to keep me,wretched us use trying keep
220,"Since you have guessed so much, please help me and do not hinder me!'",since you have guessed so much please help me and do not hinder me,since guessed much please help hinder
221,'You do not understand!',you do not understand,understand
222,said Pippin.,said pippin,said pippin
223,"'You must go  and therefore we must, too.",you must go and therefore we must too,must go therefore must
224,Merry and I are coming with you.,merry and i are coming with you,merry coming
225,"Sam is an excellent fellow, and would jump down a dragon's throat to save you, if he did not trip over his own feet; but you will need more than one companion in your dangerous adventure.'",sam is an excellent fellow and would jump down a dragons throat to save you if he did not trip over his own feet but you will need more than one companion in your dangerous adventure,sam excellent fellow would jump dragons throat save trip feet need one companion dangerous adventure
226,'My dear and most beloved hobbits!',my dear and most beloved hobbits,dear beloved hobbits
227,said Frodo deeply moved.,said frodo deeply moved,said frodo deeply moved
228,'But I could not allow it.,but i could not allow it,could allow
229,"I decided that long ago, too.",i decided that long ago too,decided long ago
230,"You speak of danger, but you do not understand.",you speak of danger but you do not understand,speak danger understand
231,"This is no treasure-hunt, no there-and-back journey.",this is no treasurehunt no thereandback journey,treasurehunt thereandback journey
232,I am flying from deadly peril into deadly peril.',i am flying from deadly peril into deadly peril,flying deadly peril deadly peril
233,"'Of course we understand,' said Merry firmly.",of course we understand said merry firmly,course understand said merry firmly
234,'That is why we have decided to come.,that is why we have decided to come,decided come
235,We know the Ring is no laughing-matter; but we are going to do our best to help you against the Enemy.',we know the ring is no laughingmatter but we are going to do our best to help you against the enemy,know ring laughingmatter going best help enemy
236,'The Ring!',the ring,ring
