sentence_id,sentence,cleaned_sentence,tokens
195,"There in the last end of Egladil upon the green grass the parting feast was held; but Frodo ate and drank little, heeding only the beauty of the Lady and her voice.",there in the last end of egladil upon the green grass the parting feast was held but frodo ate and drank little heeding only the beauty of the lady and her voice,last end egladil upon green grass parting feast held frodo ate drank little heeding beauty lady voice
196,"She seemed no longer perilous or terrible, nor filled with hidden power.",she seemed no longer perilous or terrible nor filled with hidden power,seemed longer perilous terrible filled hidden power
197,"Already she seemed to him, as by men of later days Elves still at times are seen: present and yet remote, a living vision of that which has already been left far behind by the flowing streams of Time.",already she seemed to him as by men of later days elves still at times are seen present and yet remote a living vision of that which has already been left far behind by the flowing streams of time,already seemed men later days elves still times seen present yet remote living vision already left far behind flowing streams time
198,"After they had eaten and drunk, sitting upon the grass, Celeborn spoke to them again of their journey, and lifting his hand he pointed south to the woods beyond the Tongue.",after they had eaten and drunk sitting upon the grass celeborn spoke to them again of their journey and lifting his hand he pointed south to the woods beyond the tongue,eaten drunk sitting upon grass celeborn spoke journey lifting hand pointed south woods beyond tongue
199,"`As you go down the water,' he said, `you will find that the trees will fail, and you will come to a barren country.",as you go down the water he said you will find that the trees will fail and you will come to a barren country,go water said find trees fail come barren country
200,"There the River flows in stony vale amid high moors, until at last after many leagues it comes to the tall island of the Tindrock, that we call Tol Brandir.",there the river flows in stony vale amid high moors until at last after many leagues it comes to the tall island of the tindrock that we call tol brandir,river flows stony vale amid high moors last many leagues comes tall island tindrock call tol brandir
201,"There it casts its arms about the steep shores of the isle, and falls then with a great noise and smoke over the cataracts of Rauros down into the Nindalf, the Wetwang as it is called in your tongue.",there it casts its arms about the steep shores of the isle and falls then with a great noise and smoke over the cataracts of rauros down into the nindalf the wetwang as it is called in your tongue,casts arms steep shores isle falls great noise smoke cataracts rauros nindalf wetwang called tongue
202,That is a wide region of sluggish fen where the stream becomes tortuous and much divided.,that is a wide region of sluggish fen where the stream becomes tortuous and much divided,wide region sluggish fen stream becomes tortuous much divided
203,There the Entwash flows in by many mouths from the Forest of Fangorn in the west.,there the entwash flows in by many mouths from the forest of fangorn in the west,entwash flows many mouths forest fangorn west
204,"About that stream, on this side of the Great River, lies Rohan.",about that stream on this side of the great river lies rohan,stream side great river lies rohan
205,On the further side are the bleak hills of the Emyn Muil.,on the further side are the bleak hills of the emyn muil,side bleak hills emyn muil
206,"The wind blows from the East there, for they look out over the Dead Marshes and the Noman-lands to Cirith Gorgor and the black gates of Mordor.",the wind blows from the east there for they look out over the dead marshes and the nomanlands to cirith gorgor and the black gates of mordor,wind blows east look dead marshes nomanlands cirith gorgor black gates mordor
207,"'Boromir, and any that go with him seeking Minas Tirith, will do well to leave the Great River above Rauros and cross the Entwash before it finds the marshes.",boromir and any that go with him seeking minas tirith will do well to leave the great river above rauros and cross the entwash before it finds the marshes,boromir go seeking minas tirith well leave great river rauros cross entwash finds marshes
208,"Yet they should not go too far up that stream, nor risk becoming entangled in the Forest of Fangorn.",yet they should not go too far up that stream nor risk becoming entangled in the forest of fangorn,yet go far stream risk becoming entangled forest fangorn
209,"That is a strange land, and is now little known.",that is a strange land and is now little known,strange land little known
210,But Boromir and Aragorn doubtless do not need this warning.',but boromir and aragorn doubtless do not need this warning,boromir aragorn doubtless need warning
211,"'Indeed we have heard of Fangorn in Minas Tirith,' said Boromir.",indeed we have heard of fangorn in minas tirith said boromir,indeed heard fangorn minas tirith said boromir
212,"`But what I have heard seems to me for the most part old wives' tales, such as we tell to our children.",but what i have heard seems to me for the most part old wives tales such as we tell to our children,heard seems part old wives tales tell children
213,All that lies north of Rohan is now to us so far away that fancy can wander freely there.,all that lies north of rohan is now to us so far away that fancy can wander freely there,lies north rohan us far away fancy wander freely
214,"Of old Fangorn lay upon the borders of our realm; but it is now many lives of men since any of us visited it, to prove or disprove the legends that have come down from distant years.",of old fangorn lay upon the borders of our realm but it is now many lives of men since any of us visited it to prove or disprove the legends that have come down from distant years,old fangorn lay upon borders realm many lives men since us visited prove disprove legends come distant years
215,"`I have myself been at whiles in Rohan, but I have never crossed it northwards.",i have myself been at whiles in rohan but i have never crossed it northwards,whiles rohan never crossed northwards
216,"When I was sent out as a messenger, I passed through the Gap by the skirts of the White Mountains, and crossed the Isen and the Greyflood into Northerland.",when i was sent out as a messenger i passed through the gap by the skirts of the white mountains and crossed the isen and the greyflood into northerland,sent messenger passed gap skirts white mountains crossed isen greyflood northerland
217,A long and wearisome journey.,a long and wearisome journey,long wearisome journey
218,"Four hundred leagues I reckoned it, and it took me many months; for I lost my horse at Tharbad, at the fording of the Greyflood.",four hundred leagues i reckoned it and it took me many months for i lost my horse at tharbad at the fording of the greyflood,four hundred leagues reckoned took many months lost horse tharbad fording greyflood
219,"After that journey, and the road I have trodden with this Company, I do not much doubt that I shall find a way through Rohan, and Fangorn too, if need be.'",after that journey and the road i have trodden with this company i do not much doubt that i shall find a way through rohan and fangorn too if need be,journey road trodden company much doubt shall find way rohan fangorn need
220,"`Then I need say no more,' said Celeborn.",then i need say no more said celeborn,need say said celeborn
221,'But do not despise the lore that has come down from distant years; for oft it may chance that old wives keep in memory word of things that once were needful for the wise to know.',but do not despise the lore that has come down from distant years for oft it may chance that old wives keep in memory word of things that once were needful for the wise to know,despise lore come distant years oft may chance old wives keep memory word things needful wise know
222,"Now Galadriel rose from the grass, and taking a cup from one of her maidens she filled it with white mead and gave it to Celeborn.",now galadriel rose from the grass and taking a cup from one of her maidens she filled it with white mead and gave it to celeborn,galadriel rose grass taking cup one maidens filled white mead gave celeborn
223,"'Now it is time to drink the cup of farewell,' she said.",now it is time to drink the cup of farewell she said,time drink cup farewell said
224,"`Drink, Lord of the Galadhrim!",drink lord of the galadhrim,drink lord galadhrim
225,"And let not your heart be sad though night must follow noon, and already our evening draweth nigh.'",and let not your heart be sad though night must follow noon and already our evening draweth nigh,let heart sad though night must follow noon already evening draweth nigh
226,"Then she brought the cup to each of the Company, and bade them drink and farewell.",then she brought the cup to each of the company and bade them drink and farewell,brought cup company bade drink farewell
227,"But when they had drunk she commanded them to sit again on the grass, and chairs were set for her and for Celeborn.",but when they had drunk she commanded them to sit again on the grass and chairs were set for her and for celeborn,drunk commanded sit grass chairs set celeborn
228,"Her maidens stood silent about her, and a while she looked upon her guests.",her maidens stood silent about her and a while she looked upon her guests,maidens stood silent looked upon guests
229,At last she spoke again.,at last she spoke again,last spoke
230,"'We have drunk the cup of parting,' she said, `and the shadows fall between us.",we have drunk the cup of parting she said and the shadows fall between us,drunk cup parting said shadows fall us
231,"But before you go, I have brought in my ship gifts which the Lord and Lady of the Galadhrim now offer you in memory of Lothlórien.'",but before you go i have brought in my ship gifts which the lord and lady of the galadhrim now offer you in memory of lothlorien,go brought ship gifts lord lady galadhrim offer memory lothlorien
232,Then she called to each in turn.,then she called to each in turn,called turn
233,"`Here is the gift of Celeborn and Galadriel to the leader of your Company,' she said to Aragorn, and she gave him a sheath that had been made to fit his sword.",here is the gift of celeborn and galadriel to the leader of your company she said to aragorn and she gave him a sheath that had been made to fit his sword,gift celeborn galadriel leader company said aragorn gave sheath made fit sword
234,"It was overlaid with a tracery of flowers and leaves wrought of silver and gold, and on it were set in elven runes formed of many gems the name Andúril and the lineage of the sword.",it was overlaid with a tracery of flowers and leaves wrought of silver and gold and on it were set in elven runes formed of many gems the name anduril and the lineage of the sword,overlaid tracery flowers leaves wrought silver gold set elven runes formed many gems name anduril lineage sword
235,"`The blade that is drawn from this sheath shall not be stained or broken even in defeat,' she said.",the blade that is drawn from this sheath shall not be stained or broken even in defeat she said,blade drawn sheath shall stained broken even defeat said
236,`But is there aught else that you desire of me at our parting?,but is there aught else that you desire of me at our parting,aught else desire parting
237,"For darkness will flow between us, and it may be that we shall not meet again, unless it be far hence upon a road that has no returning.'",for darkness will flow between us and it may be that we shall not meet again unless it be far hence upon a road that has no returning,darkness flow us may shall meet unless far hence upon road returning
238,"And Aragorn answered: 'Lady, you know all my desire, and long held in keeping the only treasure that I seek.",and aragorn answered lady you know all my desire and long held in keeping the only treasure that i seek,aragorn answered lady know desire long held keeping treasure seek
239,"Yet it is not yours to give me, even if you would; and only through darkness shall I come to it.'",yet it is not yours to give me even if you would and only through darkness shall i come to it,yet give even would darkness shall come
240,"`Yet maybe this will lighten your heart,' said Galadriel; `for it was left in my care to be given to you, should you pass through this land.'",yet maybe this will lighten your heart said galadriel for it was left in my care to be given to you should you pass through this land,yet maybe lighten heart said galadriel left care given pass land
241,"Then she lifted from her lap a great stone of a clear green, set in a silver brooch that was wrought in the likeness of an eagle with outspread wings; and as she held it up the gem flashed like the sun shining through the leaves of spring.",then she lifted from her lap a great stone of a clear green set in a silver brooch that was wrought in the likeness of an eagle with outspread wings and as she held it up the gem flashed like the sun shining through the leaves of spring,lifted lap great stone clear green set silver brooch wrought likeness eagle outspread wings held gem flashed like sun shining leaves spring
242,"`This stone I gave to Celebrían my daughter, and she to hers; and now it comes to you as a token of hope.",this stone i gave to celebrian my daughter and she to hers and now it comes to you as a token of hope,stone gave celebrian daughter comes token hope
243,"In this hour take the name that was foretold for you, Elessar, the Elfstone of the house of Elendil! '",in this hour take the name that was foretold for you elessar the elfstone of the house of elendil,hour take name foretold elessar elfstone house elendil
244,"Then Aragorn took the stone and pinned the brooch upon his breast, and those who saw him wondered; for they had not marked before how tall and kingly he stood, and it seemed to them that many years of toil had fallen from his shoulders.",then aragorn took the stone and pinned the brooch upon his breast and those who saw him wondered for they had not marked before how tall and kingly he stood and it seemed to them that many years of toil had fallen from his shoulders,aragorn took stone pinned brooch upon breast saw wondered marked tall kingly stood seemed many years toil fallen shoulders
245,"`For the gifts that you have given me I thank you,' he said, 'O Lady of Lórien of whom were sprung Celebrían and Arwen Evenstar.",for the gifts that you have given me i thank you he said o lady of lorien of whom were sprung celebrian and arwen evenstar,gifts given thank said lady lorien sprung celebrian arwen evenstar
246,What praise could I say more? ',what praise could i say more,praise could say
247,"The Lady bowed her head, and she turned then to Boromir, and to him she gave a belt of gold; and to Merry and Pippin she gave small silver belts, each with a clasp wrought like a golden flower.",the lady bowed her head and she turned then to boromir and to him she gave a belt of gold and to merry and pippin she gave small silver belts each with a clasp wrought like a golden flower,lady bowed head turned boromir gave belt gold merry pippin gave small silver belts clasp wrought like golden flower
248,"To Legolas she gave a bow such as the Galadhrim used, longer and stouter than the bows of Mirkwood, and strung with a string of elf-hair.",to legolas she gave a bow such as the galadhrim used longer and stouter than the bows of mirkwood and strung with a string of elfhair,legolas gave bow galadhrim used longer stouter bows mirkwood strung string elfhair
249,With it went a quiver of arrows.,with it went a quiver of arrows,went quiver arrows
250,"`For you little gardener and lover of trees,' she said to Sam, `I have only a small gift.'",for you little gardener and lover of trees she said to sam i have only a small gift,little gardener lover trees said sam small gift
251,"She put into his hand a little box of plain grey wood, unadorned save for a single silver rune upon the lid.",she put into his hand a little box of plain grey wood unadorned save for a single silver rune upon the lid,put hand little box plain grey wood unadorned save single silver rune upon lid
252,"`Here is set G for Galadriel,' she said; `but also it may stand for garden in your tongue.",here is set g for galadriel she said but also it may stand for garden in your tongue,set g galadriel said also may stand garden tongue
253,"In this box there is earth from my orchard, and such blessing as Galadriel has still to bestow is upon it.",in this box there is earth from my orchard and such blessing as galadriel has still to bestow is upon it,box earth orchard blessing galadriel still bestow upon
254,"It will not keep you on your road, nor defend you against any peril; but if you keep it and see your home again at last, then perhaps it may reward you.",it will not keep you on your road nor defend you against any peril but if you keep it and see your home again at last then perhaps it may reward you,keep road defend peril keep see home last perhaps may reward
255,"Though you should find all barren and laid waste, there will be few gardens in Middle-earth that will bloom like your garden, if you sprinkle this earth there.",though you should find all barren and laid waste there will be few gardens in middleearth that will bloom like your garden if you sprinkle this earth there,though find barren laid waste gardens middleearth bloom like garden sprinkle earth
256,"Then you may remember Galadriel, and catch a glimpse far off of Lórien, that you have seen only in our winter.",then you may remember galadriel and catch a glimpse far off of lorien that you have seen only in our winter,may remember galadriel catch glimpse far lorien seen winter
257,"For our spring and our summer are gone by, and they will never be seen on earth again save in memory.'",for our spring and our summer are gone by and they will never be seen on earth again save in memory,spring summer gone never seen earth save memory
258,"Sam went red to the ears and muttered something inaudible, as he clutched the box and bowed as well as he could.",sam went red to the ears and muttered something inaudible as he clutched the box and bowed as well as he could,sam went red ears muttered something inaudible clutched box bowed well could
259,`And what gift would a Dwarf ask of the Elves? ',and what gift would a dwarf ask of the elves,gift would dwarf ask elves
260,said Galadriel turning to Gimli.,said galadriel turning to gimli,said galadriel turning gimli
261,"`None, Lady,' answered Gimli.",none lady answered gimli,none lady answered gimli
262,"`It is enough for me to have seen the Lady of the Galadhrim, and to have heard her gentle words.'",it is enough for me to have seen the lady of the galadhrim and to have heard her gentle words,enough seen lady galadhrim heard gentle words
263,`Hear all ye Elves! ',hear all ye elves,hear ye elves
264,she cried to those about her.,she cried to those about her,cried
265,`Let none say again that Dwarves are grasping and ungracious!,let none say again that dwarves are grasping and ungracious,let none say dwarves grasping ungracious
266,"Yet surely, Gimli son of Glóin, you desire something that I could give?",yet surely gimli son of gloin you desire something that i could give,yet surely gimli son gloin desire something could give
267,"Name it, I bid you!",name it i bid you,name bid
268,You shall not be the only guest without a gift.',you shall not be the only guest without a gift,shall guest without gift
269,"`There is nothing, Lady Galadriel,' said Gimli, bowing low and stammering.",there is nothing lady galadriel said gimli bowing low and stammering,nothing lady galadriel said gimli bowing low stammering
270,"`Nothing, unless it might be  unless it is permitted to ask, nay, to name a single strand of your hair, which surpasses the gold of the earth as the stars surpass the gems of the mine.",nothing unless it might be unless it is permitted to ask nay to name a single strand of your hair which surpasses the gold of the earth as the stars surpass the gems of the mine,nothing unless might unless permitted ask nay name single strand hair surpasses gold earth stars surpass gems mine
271,I do not ask for such a gift.,i do not ask for such a gift,ask gift
272,But you commanded me to name my desire.',but you commanded me to name my desire,commanded name desire
273,"The Elves stirred and murmured with astonishment, and Celeborn gazed at the Dwarf in wonder, but the Lady smiled.",the elves stirred and murmured with astonishment and celeborn gazed at the dwarf in wonder but the lady smiled,elves stirred murmured astonishment celeborn gazed dwarf wonder lady smiled
274,'It is said that the skill of the Dwarves is in their hands rather than in their tongues ' she said; `yet that is not true of Gimli.,it is said that the skill of the dwarves is in their hands rather than in their tongues she said yet that is not true of gimli,said skill dwarves hands rather tongues said yet true gimli
275,For none have ever made to me a request so bold and yet so courteous.,for none have ever made to me a request so bold and yet so courteous,none ever made request bold yet courteous
276,"And how shall I refuse, since I commanded him to speak?",and how shall i refuse since i commanded him to speak,shall refuse since commanded speak
277,"But tell me, what would you do with such a gift? '",but tell me what would you do with such a gift,tell would gift
278,"`Treasure it, Lady,' he answered, `in memory of your words to me at our first meeting.",treasure it lady he answered in memory of your words to me at our first meeting,treasure lady answered memory words first meeting
279,"And if ever I return to the smithies of my home, it shall be set in imperishable crystal to be an heirloom of my house, and a pledge of good will between the Mountain and the Wood until the end of days.'",and if ever i return to the smithies of my home it shall be set in imperishable crystal to be an heirloom of my house and a pledge of good will between the mountain and the wood until the end of days,ever return smithies home shall set imperishable crystal heirloom house pledge good mountain wood end days
280,"Then the Lady unbraided one of her long tresses, and cut off three golden hairs, and laid them in Gimli's hand.",then the lady unbraided one of her long tresses and cut off three golden hairs and laid them in gimlis hand,lady unbraided one long tresses cut three golden hairs laid gimlis hand
281,"`These words shall go with the gift,' she said.",these words shall go with the gift she said,words shall go gift said
282,"`I do not foretell, for all foretelling is now vain: on the one hand lies darkness, and on the other only hope.",i do not foretell for all foretelling is now vain on the one hand lies darkness and on the other only hope,foretell foretelling vain one hand lies darkness hope
283,"But if hope should not fail, then I say to you, Gimli son of Glóin, that your hands shall flow with gold, and yet over you gold shall have no dominion.",but if hope should not fail then i say to you gimli son of gloin that your hands shall flow with gold and yet over you gold shall have no dominion,hope fail say gimli son gloin hands shall flow gold yet gold shall dominion
284,"`And you, Ring-bearer,' she said, turning to Frodo.",and you ringbearer she said turning to frodo,ringbearer said turning frodo
285,`I come to you last who are not last in my thoughts.,i come to you last who are not last in my thoughts,come last last thoughts
286,For you I have prepared this.',for you i have prepared this,prepared
287,"She held up a small crystal phial: it glittered as she moved it, and rays of white light sprang from her hand.",she held up a small crystal phial it glittered as she moved it and rays of white light sprang from her hand,held small crystal phial glittered moved rays white light sprang hand
288,"'In this phial,' she said, `is caught the light of Eärendil's star, set amid the waters of my fountain.",in this phial she said is caught the light of earendils star set amid the waters of my fountain,phial said caught light earendils star set amid waters fountain
289,It will shine still brighter when night is about you.,it will shine still brighter when night is about you,shine still brighter night
290,"May it be a light to you in dark places, when all other lights go out.",may it be a light to you in dark places when all other lights go out,may light dark places lights go
291,Remember Galadriel and her Mirror! ',remember galadriel and her mirror,remember galadriel mirror
292,"Frodo took the phial, and for a moment as it shone between them, he saw her again standing like a queen, great and beautiful, but no longer terrible.",frodo took the phial and for a moment as it shone between them he saw her again standing like a queen great and beautiful but no longer terrible,frodo took phial moment shone saw standing like queen great beautiful longer terrible
293,"He bowed, but found no words to say.",he bowed but found no words to say,bowed found words say
294,"Now the Lady arose, and Celeborn led them back to the hythe.",now the lady arose and celeborn led them back to the hythe,lady arose celeborn led back hythe
295,"A yellow noon lay on the green land of the Tongue, and the water glittered with silver.",a yellow noon lay on the green land of the tongue and the water glittered with silver,yellow noon lay green land tongue water glittered silver
296,All at last was made ready.,all at last was made ready,last made ready
297,The Company took their places in the boats as before.,the company took their places in the boats as before,company took places boats
298,"Crying farewell, the Elves of Lórien with long grey poles thrust them out into the flowing stream, and the rippling waters bore them slowly away.",crying farewell the elves of lorien with long grey poles thrust them out into the flowing stream and the rippling waters bore them slowly away,crying farewell elves lorien long grey poles thrust flowing stream rippling waters bore slowly away
299,The travellers sat still without moving or speaking.,the travellers sat still without moving or speaking,travellers sat still without moving speaking
300,On the green bank near to the very point of the Tongue the Lady Galadriel stood alone and silent.,on the green bank near to the very point of the tongue the lady galadriel stood alone and silent,green bank near point tongue lady galadriel stood alone silent
301,As they passed her they turned and their eyes watched her slowly floating away from them.,as they passed her they turned and their eyes watched her slowly floating away from them,passed turned eyes watched slowly floating away
302,"For so it seemed to them: Lórien was slipping backward, like a bright ship masted with enchanted trees, sailing on to forgotten shores, while they sat helpless upon the margin of the grey and leafless world.",for so it seemed to them lorien was slipping backward like a bright ship masted with enchanted trees sailing on to forgotten shores while they sat helpless upon the margin of the grey and leafless world,seemed lorien slipping backward like bright ship masted enchanted trees sailing forgotten shores sat helpless upon margin grey leafless world
303,"Even as they gazed, the Silverlode passed out into the currents of the Great River, and their boats turned and began to speed southwards.",even as they gazed the silverlode passed out into the currents of the great river and their boats turned and began to speed southwards,even gazed silverlode passed currents great river boats turned began speed southwards
304,Soon the white form of the Lady was small and distant.,soon the white form of the lady was small and distant,soon white form lady small distant
305,"She shone like a window of glass upon a far hill in the westering sun, or as a remote lake seen from a mountain: a crystal fallen in the lap of the land.",she shone like a window of glass upon a far hill in the westering sun or as a remote lake seen from a mountain a crystal fallen in the lap of the land,shone like window glass upon far hill westering sun remote lake seen mountain crystal fallen lap land
306,"Then it seemed to Frodo that she lifted her arms in a final farewell, and far but piercing-clear on the following wind came the sound of her voice singing.",then it seemed to frodo that she lifted her arms in a final farewell and far but piercingclear on the following wind came the sound of her voice singing,seemed frodo lifted arms final farewell far piercingclear following wind came sound voice singing
307,"But now she sang in the ancient tongue of the Elves beyond the Sea, and he did not understand the words: fair was the music, but it did not comfort him.",but now she sang in the ancient tongue of the elves beyond the sea and he did not understand the words fair was the music but it did not comfort him,sang ancient tongue elves beyond sea understand words fair music comfort
308,"Yet as is the way of Elvish words, they remained graven in his memory, and long afterwards he interpreted them, as well as he could: the language was that of Elven-song and spoke of things little known on Middle-earth.",yet as is the way of elvish words they remained graven in his memory and long afterwards he interpreted them as well as he could the language was that of elvensong and spoke of things little known on middleearth,yet way elvish words remained graven memory long afterwards interpreted well could language elvensong spoke things little known middleearth
309,Ai!,ai,ai
310,"laurië lantar lassi súrinen,
           Yéni únótimë ve rámar aldaron!",laurie lantar lassi surinen yeni unotime ve ramar aldaron,laurie lantar lassi surinen yeni unotime ramar aldaron
311,"Yéni ve lintë yuldar avánier
           mi oromardi lisse-miruvóreva
           Andúnë pella, Vardo tellumar
           nu luini yassen tintilar i eleni
           ómaryo airetári-lírinen.",yeni ve linte yuldar avanier mi oromardi lissemiruvoreva andune pella vardo tellumar nu luini yassen tintilar i eleni omaryo airetarilirinen,yeni linte yuldar avanier mi oromardi lissemiruvoreva andune pella vardo tellumar nu luini yassen tintilar eleni omaryo airetarilirinen
312,Sí man i yulma nin enquantuva?,si man i yulma nin enquantuva,si man yulma nin enquantuva
313,"An sí Tintallë Varda Oiolossëo
           ve fanyar máryat Elentári ortanë
           ar ilyë tier undulávë lumbulë;
           ar sindanóriello caita mornië
           i falmalinnar imbë met, ar hísië
           untúpa Calaciryo míri oialë.",an si tintalle varda oiolosseo ve fanyar maryat elentari ortane ar ilye tier undulave lumbule ar sindanoriello caita mornie i falmalinnar imbe met ar hisie untupa calaciryo miri oiale,si tintalle varda oiolosseo fanyar maryat elentari ortane ar ilye tier undulave lumbule ar sindanoriello caita mornie falmalinnar imbe met ar hisie untupa calaciryo miri oiale
314,"Si vanwa ná, Rómello vanwa, Valimar!",si vanwa na romello vanwa valimar,si vanwa na romello vanwa valimar
315,Namárië!,namarie,namarie
316,Nai hiruvalyë Valimar.,nai hiruvalye valimar,nai hiruvalye valimar
317,Nai elyë hiruva.,nai elye hiruva,nai elye hiruva
318,Namárië!,namarie,namarie
319,`Ah!,ah,ah
320,"like gold fall the leaves in the wind, long years numberless as the wings of trees!",like gold fall the leaves in the wind long years numberless as the wings of trees,like gold fall leaves wind long years numberless wings trees
321,"The long years have passed like swift draughts of the sweet mead in lofty halls beyond the West, beneath the blue vaults of Varda wherein the stars tremble in the song of her voice, holy and queenly.",the long years have passed like swift draughts of the sweet mead in lofty halls beyond the west beneath the blue vaults of varda wherein the stars tremble in the song of her voice holy and queenly,long years passed like swift draughts sweet mead lofty halls beyond west beneath blue vaults varda wherein stars tremble song voice holy queenly
322,Who now shall refill the cup for me?,who now shall refill the cup for me,shall refill cup
323,"For now the Kindler, Varda, the Queen of the Stars, from Mount Everwhite has uplifted her hands like clouds, and all paths are drowned deep in shadow; and out of a grey country darkness lies on the foaming waves between us, and mist covers the jewels of Calacirya for ever.",for now the kindler varda the queen of the stars from mount everwhite has uplifted her hands like clouds and all paths are drowned deep in shadow and out of a grey country darkness lies on the foaming waves between us and mist covers the jewels of calacirya for ever,kindler varda queen stars mount everwhite uplifted hands like clouds paths drowned deep shadow grey country darkness lies foaming waves us mist covers jewels calacirya ever
324,"Now lost, lost to those from the East is Valimar!",now lost lost to those from the east is valimar,lost lost east valimar
325,Farewell!,farewell,farewell
326,Maybe thou shalt find Valimar.,maybe thou shalt find valimar,maybe thou shalt find valimar
327,Maybe even thou shalt find it.,maybe even thou shalt find it,maybe even thou shalt find
328,Farewell! ',farewell,farewell
329,Varda is the name of that Lady whom the Elves in these lands of exile name Elbereth.,varda is the name of that lady whom the elves in these lands of exile name elbereth,varda name lady elves lands exile name elbereth
330,"Suddenly the River swept round a bend, and the banks rose upon either side, and the light of Lórien was hidden.",suddenly the river swept round a bend and the banks rose upon either side and the light of lorien was hidden,suddenly river swept round bend banks rose upon either side light lorien hidden
331,To that fair land Frodo never came again.,to that fair land frodo never came again,fair land frodo never came
332,"The travellers now turned their faces to the journey; the sun was before them, and their eyes were dazzled, for all were filled with tears.",the travellers now turned their faces to the journey the sun was before them and their eyes were dazzled for all were filled with tears,travellers turned faces journey sun eyes dazzled filled tears
333,Gimli wept openly.,gimli wept openly,gimli wept openly
334,"`I have looked the last upon that which was fairest,' he said to Legolas his companion.",i have looked the last upon that which was fairest he said to legolas his companion,looked last upon fairest said legolas companion
335,"`Henceforward I will call nothing fair, unless it be her gift.'",henceforward i will call nothing fair unless it be her gift,henceforward call nothing fair unless gift
336,He put his hand to his breast.,he put his hand to his breast,put hand breast
337,"`Tell me, Legolas, why did I come on this Quest?",tell me legolas why did i come on this quest,tell legolas come quest
338,Little did I know where the chief peril lay!,little did i know where the chief peril lay,little know chief peril lay
339,"Truly Elrond spoke, saying that we could not foresee what we might meet upon our road.",truly elrond spoke saying that we could not foresee what we might meet upon our road,truly elrond spoke saying could foresee might meet upon road
340,"Torment in the dark was the danger that I feared, and it did not hold me back.",torment in the dark was the danger that i feared and it did not hold me back,torment dark danger feared hold back
341,"But I would not have come, had I known the danger of light and joy.",but i would not have come had i known the danger of light and joy,would come known danger light joy
342,"Now I have taken my worst wound in this parting, even if I were to go this night straight to the Dark Lord.",now i have taken my worst wound in this parting even if i were to go this night straight to the dark lord,taken worst wound parting even go night straight dark lord
343,Alas for Gimli son of Glóin! ',alas for gimli son of gloin,alas gimli son gloin
344,`Nay! ',nay,nay
345,said Legolas.,said legolas,said legolas
346,`Alas for us all!,alas for us all,alas us
347,And for all that walk the world in these after-days.,and for all that walk the world in these afterdays,walk world afterdays
348,"For such is the way of it: to find and lose, as it seems to those whose boat is on the running stream.",for such is the way of it to find and lose as it seems to those whose boat is on the running stream,way find lose seems whose boat running stream
349,"But I count you blessed, Gimli son of Glóin: for your loss you suffer of your own free will, and you might have chosen otherwise.",but i count you blessed gimli son of gloin for your loss you suffer of your own free will and you might have chosen otherwise,count blessed gimli son gloin loss suffer free might chosen otherwise
350,"But you have not forsaken your companions, and the least reward that you shall have is that the memory of Lothlórien shall remain ever clear and unstained in your heart, and shall neither fade nor grow stale.'",but you have not forsaken your companions and the least reward that you shall have is that the memory of lothlorien shall remain ever clear and unstained in your heart and shall neither fade nor grow stale,forsaken companions least reward shall memory lothlorien shall remain ever clear unstained heart shall neither fade grow stale
351,"`Maybe,' said Gimli; `and I thank you for your words.",maybe said gimli and i thank you for your words,maybe said gimli thank words
352,True words doubtless; yet all such comfort is cold.,true words doubtless yet all such comfort is cold,true words doubtless yet comfort cold
353,Memory is not what the heart desires.,memory is not what the heart desires,memory heart desires
354,"That is only a mirror, be it clear as Kheled-zâram.",that is only a mirror be it clear as kheledzaram,mirror clear kheledzaram
355,Or so says the heart of Gimli the Dwarf.,or so says the heart of gimli the dwarf,says heart gimli dwarf
356,Elves may see things otherwise.,elves may see things otherwise,elves may see things otherwise
357,Indeed I have heard that for them memory is more like to the waking world than to a dream.,indeed i have heard that for them memory is more like to the waking world than to a dream,indeed heard memory like waking world dream
358,Not so for Dwarves.,not so for dwarves,dwarves
359,'But let us talk no more of it.,but let us talk no more of it,let us talk
360,Look to the boat!,look to the boat,look boat
361,"She is too low in the water with all this baggage, and the Great River is swift.",she is too low in the water with all this baggage and the great river is swift,low water baggage great river swift
362,I do not wish to drown my grief in cold water.',i do not wish to drown my grief in cold water,wish drown grief cold water
363,"He took up a paddle, and steered towards the western bank, following Aragorn's boat ahead, which had already moved out of the middle stream.",he took up a paddle and steered towards the western bank following aragorns boat ahead which had already moved out of the middle stream,took paddle steered towards western bank following aragorns boat ahead already moved middle stream
364,"So the Company went on their long way, down the wide hurrying waters, borne ever southwards.",so the company went on their long way down the wide hurrying waters borne ever southwards,company went long way wide hurrying waters borne ever southwards
365,"Bare woods stalked along either bank, and they could not see any glimpse of the lands behind.",bare woods stalked along either bank and they could not see any glimpse of the lands behind,bare woods stalked along either bank could see glimpse lands behind
366,The breeze died away and the River flowed without a sound.,the breeze died away and the river flowed without a sound,breeze died away river flowed without sound
367,No voice of bird broke the silence.,no voice of bird broke the silence,voice bird broke silence
368,"The sun grew misty as the day grew old, until it gleamed in a pale sky like a high white pearl.",the sun grew misty as the day grew old until it gleamed in a pale sky like a high white pearl,sun grew misty day grew old gleamed pale sky like high white pearl
