sentence_id,sentence,cleaned_sentence,tokens
24,"But it is not a pleasant way, and I have not spoken of it to the Company before.",but it is not a pleasant way and i have not spoken of it to the company before,pleasant way spoken company
25,"Aragorn was against it, until the pass over the mountains had at least been tried.'",aragorn was against it until the pass over the mountains had at least been tried,aragorn pass mountains least tried
26,"`If it is a worse road than the Redhorn Gate, then it must be evil indeed,' said Merry.",if it is a worse road than the redhorn gate then it must be evil indeed said merry,worse road redhorn gate must evil indeed said merry
27,"`But you had better tell us about it, and let us know the worst at once.'",but you had better tell us about it and let us know the worst at once,better tell us let us know worst
28,"'The road that I speak of leads to the Mines of Moria,' said Gandalf.",the road that i speak of leads to the mines of moria said gandalf,road speak leads mines moria said gandalf
29,Only Gimli lifted up his head; a smouldering fire was in his eyes.,only gimli lifted up his head a smouldering fire was in his eyes,gimli lifted head smouldering fire eyes
30,On all the others a dread fell at the mention of that name.,on all the others a dread fell at the mention of that name,others dread fell mention name
31,"Even to the hobbits it was a legend of vague fear:
     `The road may lead to Moria, but how can we hope that it will lead through Moria? '",even to the hobbits it was a legend of vague fear the road may lead to moria but how can we hope that it will lead through moria,even hobbits legend vague fear road may lead moria hope lead moria
32,said Aragorn darkly.,said aragorn darkly,said aragorn darkly
33,"`It is a name of ill omen,' said Boromir.",it is a name of ill omen said boromir,name ill omen said boromir
34,`Nor do I see the need to go there.,nor do i see the need to go there,see need go
35,"If we cannot cross the mountains, let us journey southwards, until we come to the Gap of Rohan, where men are friendly to my people, taking the road that I followed on my way hither.",if we cannot cross the mountains let us journey southwards until we come to the gap of rohan where men are friendly to my people taking the road that i followed on my way hither,cross mountains let us journey southwards come gap rohan men friendly people taking road followed way hither
36,"Or we might pass by and cross the Isen into Langstrand and Lebennin, and so come to Gondor from the regions nigh to the sea.'",or we might pass by and cross the isen into langstrand and lebennin and so come to gondor from the regions nigh to the sea,might pass cross isen langstrand lebennin come gondor regions nigh sea
37,"'Things have changed since you came north, Boromir,' answered Gandalf.",things have changed since you came north boromir answered gandalf,things changed since came north boromir answered gandalf
38,'Did you not hear what I told you of Saruman?,did you not hear what i told you of saruman,hear told saruman
39,With him I may have business of my own ere all is over.,with him i may have business of my own ere all is over,may business ere
40,"But the Ring must not come near Isengard, if that can by any means be prevented.",but the ring must not come near isengard if that can by any means be prevented,ring must come near isengard means prevented
41,The Gap of Rohan is closed to us while we go with the Bearer.,the gap of rohan is closed to us while we go with the bearer,gap rohan closed us go bearer
42,'As for the longer road: we cannot afford the time.,as for the longer road we cannot afford the time,longer road afford time
43,"We might spend a year in such a journey, and we should pass through many lands that are empty and harbourless.",we might spend a year in such a journey and we should pass through many lands that are empty and harbourless,might spend year journey pass many lands empty harbourless
44,Yet they would not be safe.,yet they would not be safe,yet would safe
45,The watchful eyes both of Saruman and of the Enemy are on them.,the watchful eyes both of saruman and of the enemy are on them,watchful eyes saruman enemy
46,"When you came north, Boromir, you were in the Enemy's eyes only one stray wanderer from the South and a matter of small concern to him: his mind was busy with the pursuit of the Ring.",when you came north boromir you were in the enemys eyes only one stray wanderer from the south and a matter of small concern to him his mind was busy with the pursuit of the ring,came north boromir enemys eyes one stray wanderer south matter small concern mind busy pursuit ring
47,"But you return now as a member of the Ring's Company, and you are in peril as long as you remain with us.",but you return now as a member of the rings company and you are in peril as long as you remain with us,return member rings company peril long remain us
48,The danger will increase with every league that we go south under the naked sky.,the danger will increase with every league that we go south under the naked sky,danger increase every league go south naked sky
49,"`Since our open attempt on the mountain-pass our plight has become more desperate, I fear.",since our open attempt on the mountainpass our plight has become more desperate i fear,since open attempt mountainpass plight become desperate fear
50,"I see now little hope, if we do not soon vanish from sight for a while, and cover our trail.",i see now little hope if we do not soon vanish from sight for a while and cover our trail,see little hope soon vanish sight cover trail
51,"Therefore I advise that we should go neither over the mountains, nor round them, but under them.",therefore i advise that we should go neither over the mountains nor round them but under them,therefore advise go neither mountains round
52,That is a road at any rate that the Enemy will least expect us to take.',that is a road at any rate that the enemy will least expect us to take,road rate enemy least expect us take
53,"`We do not know what he expects,' said Boromir.",we do not know what he expects said boromir,know expects said boromir
54,"`He may watch all roads, likely and unlikely.",he may watch all roads likely and unlikely,may watch roads likely unlikely
55,"In that case to enter Moria would be to walk into a trap, hardly better than knocking at the gates of the Dark Tower itself.",in that case to enter moria would be to walk into a trap hardly better than knocking at the gates of the dark tower itself,case enter moria would walk trap hardly better knocking gates dark tower
56,The name of Moria is black.',the name of moria is black,name moria black
57,"`You speak of what you do not know, when you liken Moria to the stronghold of Sauron,' answered Gandalf.",you speak of what you do not know when you liken moria to the stronghold of sauron answered gandalf,speak know liken moria stronghold sauron answered gandalf
58,"`I alone of you have ever been in the dungeons of the Dark Lord, and only in his older and lesser dwelling in Dol Guldur.",i alone of you have ever been in the dungeons of the dark lord and only in his older and lesser dwelling in dol guldur,alone ever dungeons dark lord older lesser dwelling dol guldur
59,Those who pass the gates of Barad-dûr do not return.,those who pass the gates of baraddur do not return,pass gates baraddur return
60,But I would not lead you into Moria if there were no hope of coming out again.,but i would not lead you into moria if there were no hope of coming out again,would lead moria hope coming
61,"If there are Orcs there, it may prove ill for us, that is true.",if there are orcs there it may prove ill for us that is true,orcs may prove ill us true
62,But most of the Orcs of the Misty Mountains were scattered or destroyed in the Battle of Five Armies.,but most of the orcs of the misty mountains were scattered or destroyed in the battle of five armies,orcs misty mountains scattered destroyed battle five armies
63,The Eagles report that Orcs are gathering again from afar; but there is a hope that Moria is still free.,the eagles report that orcs are gathering again from afar but there is a hope that moria is still free,eagles report orcs gathering afar hope moria still free
64,"`There is even a chance that Dwarves are there, and that in some deep hall of his fathers, Balin son of Fundin may be found.",there is even a chance that dwarves are there and that in some deep hall of his fathers balin son of fundin may be found,even chance dwarves deep hall fathers balin son fundin may found
65,"However it may prove, one must tread the path that need chooses!'",however it may prove one must tread the path that need chooses,however may prove one must tread path need chooses
66,"'I will tread the path with you, Gandalf! '",i will tread the path with you gandalf,tread path gandalf
67,said Gimli.,said gimli,said gimli
68,"'I will go and look on the halls of Durin, whatever may wait there-if you can find the doors that are shut.'",i will go and look on the halls of durin whatever may wait thereif you can find the doors that are shut,go look halls durin whatever may wait thereif find doors shut
69,"'Good, Gimli! '",good gimli,good gimli
70,said Gandalf.,said gandalf,said gandalf
71,`You encourage me.,you encourage me,encourage
72,We will seek the hidden doors together.,we will seek the hidden doors together,seek hidden doors together
73,And we will come through.,and we will come through,come
74,"In the ruins of the Dwarves, a dwarf's head will be less easy to bewilder than Elves or Men or Hobbits.",in the ruins of the dwarves a dwarfs head will be less easy to bewilder than elves or men or hobbits,ruins dwarves dwarfs head less easy bewilder elves men hobbits
75,Yet it will not be the first time that I have been to Moria.,yet it will not be the first time that i have been to moria,yet first time moria
76,I sought there long for Thráin son of Thrór after he was lost.,i sought there long for thrain son of thror after he was lost,sought long thrain son thror lost
77,"I passed through, and I came out again alive! '",i passed through and i came out again alive,passed came alive
78,"`I too once passed the Dimrill Gate,' said Aragorn quietly; 'but though I also came out again, the memory is very evil.",i too once passed the dimrill gate said aragorn quietly but though i also came out again the memory is very evil,passed dimrill gate said aragorn quietly though also came memory evil
79,I do not wish to enter Moria a second time.',i do not wish to enter moria a second time,wish enter moria second time
80,"'And I don't wish to enter it even once,' said Pippin.",and i dont wish to enter it even once said pippin,dont wish enter even said pippin
81,"'Nor me,' muttered Sam.",nor me muttered sam,muttered sam
82,`Of course not! ',of course not,course
83,said Gandalf.,said gandalf,said gandalf
84,'Who would?,who would,would
85,"But the question is: who will follow me, if I lead you there? '",but the question is who will follow me if i lead you there,question follow lead
86,"'I will,' said Gimli eagerly.",i will said gimli eagerly,said gimli eagerly
87,"'I will,' said Aragorn heavily.",i will said aragorn heavily,said aragorn heavily
88,"`You followed my lead almost to disaster in the snow, and have said no word of blame.",you followed my lead almost to disaster in the snow and have said no word of blame,followed lead almost disaster snow said word blame
89,I will follow your lead now  if this last warning does not move you.,i will follow your lead now if this last warning does not move you,follow lead last warning move
90,"It is not of the Ring, nor of us others that I am thinking now, but of you, Gandalf.",it is not of the ring nor of us others that i am thinking now but of you gandalf,ring us others thinking gandalf
91,"And I say to you: if you pass the doors of Moria, beware! '",and i say to you if you pass the doors of moria beware,say pass doors moria beware
92,"`I will _not_ go,' said Boromir; 'not unless the vote of the whole company is against me.",i will not go said boromir not unless the vote of the whole company is against me,go said boromir unless vote whole company
93,What do Legolas and the little folk say?,what do legolas and the little folk say,legolas little folk say
94,The Ring-bearer's voice surely should be heard? ',the ringbearers voice surely should be heard,ringbearers voice surely heard
95,"'I do not wish to go to Moria,' said Legolas.",i do not wish to go to moria said legolas,wish go moria said legolas
96,The hobbits said nothing.,the hobbits said nothing,hobbits said nothing
97,Sam looked at Frodo.,sam looked at frodo,sam looked frodo
98,At last Frodo spoke.,at last frodo spoke,last frodo spoke
99,"`I do not wish to go,' he said; `but neither do I wish to refuse the advice of Gandalf.",i do not wish to go he said but neither do i wish to refuse the advice of gandalf,wish go said neither wish refuse advice gandalf
100,"I beg that there should be no vote, until we have slept on it.",i beg that there should be no vote until we have slept on it,beg vote slept
101,Gandalf will get votes easier in the light of the morning than in this cold gloom.,gandalf will get votes easier in the light of the morning than in this cold gloom,gandalf get votes easier light morning cold gloom
102,How the wind howls! ',how the wind howls,wind howls
103,At these words all fell into silent thought.,at these words all fell into silent thought,words fell silent thought
104,"They heard the wind hissing among the rocks and trees, and there was a howling and wailing round them in the empty spaces of the night.",they heard the wind hissing among the rocks and trees and there was a howling and wailing round them in the empty spaces of the night,heard wind hissing among rocks trees howling wailing round empty spaces night
105,Suddenly Aragorn leapt to his feet.,suddenly aragorn leapt to his feet,suddenly aragorn leapt feet
106,'How the wind howls! ',how the wind howls,wind howls
107,he cried.,he cried,cried
108,'It is howling with wolf-voices.,it is howling with wolfvoices,howling wolfvoices
109,The Wargs have come west of the Mountains! ',the wargs have come west of the mountains,wargs come west mountains
110,'Need we wait until morning then? ',need we wait until morning then,need wait morning
111,said Gandalf.,said gandalf,said gandalf
112,`It is as I said.,it is as i said,said
113,The hunt is up!,the hunt is up,hunt
114,"Even if we live to see the dawn, who now will wish to journey south by night with the wild wolves on his trail? '",even if we live to see the dawn who now will wish to journey south by night with the wild wolves on his trail,even live see dawn wish journey south night wild wolves trail
115,'How far is Moria? ',how far is moria,far moria
116,asked Boromir.,asked boromir,asked boromir
117,"`There was a door south-west of Caradhras, some fifteen miles as the crow flies, and maybe twenty as the wolf runs,' answered Gandalf grimly.",there was a door southwest of caradhras some fifteen miles as the crow flies and maybe twenty as the wolf runs answered gandalf grimly,door southwest caradhras fifteen miles crow flies maybe twenty wolf runs answered gandalf grimly
118,"'Then let us start as soon as it is light tomorrow, if we can,' said Boromir.",then let us start as soon as it is light tomorrow if we can said boromir,let us start soon light tomorrow said boromir
119,'The wolf that one hears is worse than the orc that one fears.',the wolf that one hears is worse than the orc that one fears,wolf one hears worse orc one fears
120,`True!',true,true
121,"said Aragorn, loosening his sword in its sheath.",said aragorn loosening his sword in its sheath,said aragorn loosening sword sheath
122,"`But where the warg howls, there also the orc prowls.'",but where the warg howls there also the orc prowls,warg howls also orc prowls
123,"`I wish I had taken Elrond's advice,' muttered Pippin to Sam.",i wish i had taken elronds advice muttered pippin to sam,wish taken elronds advice muttered pippin sam
124,`I am no good after all.,i am no good after all,good
125,There is not enough of the breed of Bandobras the Bullroarer in me: these howls freeze my blood.,there is not enough of the breed of bandobras the bullroarer in me these howls freeze my blood,enough breed bandobras bullroarer howls freeze blood
126,I don't ever remember feeling so wretched.',i dont ever remember feeling so wretched,dont ever remember feeling wretched
127,"'My heart's right down in my toes, Mr. Pippin,' said Sam.",my hearts right down in my toes mr pippin said sam,hearts right toes mr pippin said sam
128,"'But we aren't etten yet, and there are some stout folk here with us.",but we arent etten yet and there are some stout folk here with us,arent etten yet stout folk us
129,"Whatever may be in store for old Gandalf, I'll wager it isn't a wolf's belly.'",whatever may be in store for old gandalf ill wager it isnt a wolfs belly,whatever may store old gandalf ill wager isnt wolfs belly
130,For their defence in the night the Company climbed to the top of the small hill under which they had been sheltering.,for their defence in the night the company climbed to the top of the small hill under which they had been sheltering,defence night company climbed top small hill sheltering
131,"it was crowned with a knot of old and twisted trees, about which lay a broken circle of boulder stones.",it was crowned with a knot of old and twisted trees about which lay a broken circle of boulder stones,crowned knot old twisted trees lay broken circle boulder stones
132,"In the midst of this they lit a fire, for there was no hope that darkness and silence would keep their trail from discovery by the hunting packs.",in the midst of this they lit a fire for there was no hope that darkness and silence would keep their trail from discovery by the hunting packs,midst lit fire hope darkness silence would keep trail discovery hunting packs
133,"Round the fire they sat, and those that were not on guard dozed uneasily.",round the fire they sat and those that were not on guard dozed uneasily,round fire sat guard dozed uneasily
134,Poor Bill the pony trembled and sweated where he stood.,poor bill the pony trembled and sweated where he stood,poor bill pony trembled sweated stood
135,"The howling of the wolves was now all round them, sometimes nearer and sometimes further off.",the howling of the wolves was now all round them sometimes nearer and sometimes further off,howling wolves round sometimes nearer sometimes
136,In the dead of the night many shining eyes were seen peering over the brow of the hill.,in the dead of the night many shining eyes were seen peering over the brow of the hill,dead night many shining eyes seen peering brow hill
137,Some advanced almost to the ring of stones.,some advanced almost to the ring of stones,advanced almost ring stones
138,"At a gap in the circle a great dark wolf-shape could be seen halted, gazing at them.",at a gap in the circle a great dark wolfshape could be seen halted gazing at them,gap circle great dark wolfshape could seen halted gazing
139,"A shuddering howl broke from him, as if he were a captain summoning his pack to the assault.",a shuddering howl broke from him as if he were a captain summoning his pack to the assault,shuddering howl broke captain summoning pack assault
140,"Gandalf stood up and strode forward, holding his staff aloft.",gandalf stood up and strode forward holding his staff aloft,gandalf stood strode forward holding staff aloft
141,"'Listen, Hound of Sauron! '",listen hound of sauron,listen hound sauron
142,he cried.,he cried,cried
143,`Gandalf is here.,gandalf is here,gandalf
144,"Fly, if you value your foul skin!",fly if you value your foul skin,fly value foul skin
145,"I will shrivel you from tail to snout, if you come within this ring.'",i will shrivel you from tail to snout if you come within this ring,shrivel tail snout come within ring
146,The wolf snarled and sprang towards them with a great leap.,the wolf snarled and sprang towards them with a great leap,wolf snarled sprang towards great leap
147,At that moment there was a sharp twang.,at that moment there was a sharp twang,moment sharp twang
148,Legolas had loosed his bow.,legolas had loosed his bow,legolas loosed bow
149,"There was a hideous yell, and the leaping shape thudded to the ground; the elvish arrow had pierced its throat.",there was a hideous yell and the leaping shape thudded to the ground the elvish arrow had pierced its throat,hideous yell leaping shape thudded ground elvish arrow pierced throat
150,The watching eyes were suddenly extinguished.,the watching eyes were suddenly extinguished,watching eyes suddenly extinguished
151,"Gandalf and Aragorn strode forward, but the hill was deserted; the hunting packs had fled.",gandalf and aragorn strode forward but the hill was deserted the hunting packs had fled,gandalf aragorn strode forward hill deserted hunting packs fled
152,"All about them the darkness grew silent, and no cry came on the sighing wind.",all about them the darkness grew silent and no cry came on the sighing wind,darkness grew silent cry came sighing wind
153,"The night was old, and westward the waning moon was setting.",the night was old and westward the waning moon was setting,night old westward waning moon setting
154,gleaming fitfully through the breaking clouds.,gleaming fitfully through the breaking clouds,gleaming fitfully breaking clouds
155,Suddenly Frodo started from sleep.,suddenly frodo started from sleep,suddenly frodo started sleep
156,Without warning a storm of howls broke out fierce and wild all about the camp.,without warning a storm of howls broke out fierce and wild all about the camp,without warning storm howls broke fierce wild camp
157,A great host of Wargs had gathered silently and was now attacking them from every side at once.,a great host of wargs had gathered silently and was now attacking them from every side at once,great host wargs gathered silently attacking every side
158,`Fling fuel on the fire!',fling fuel on the fire,fling fuel fire
159,cried Gandalf to the hobbits.,cried gandalf to the hobbits,cried gandalf hobbits
160,"`Draw your blades, and stand back to back!'",draw your blades and stand back to back,draw blades stand back back
161,"In the leaping light, as the fresh wood blazed up, Frodo saw many grey shapes spring over the ring of stones.",in the leaping light as the fresh wood blazed up frodo saw many grey shapes spring over the ring of stones,leaping light fresh wood blazed frodo saw many grey shapes spring ring stones
162,More and more followed.,more and more followed,followed
163,Through the throat of one huge leader Aragorn passed his sword with a thrust; with a great sweep Boromir hewed the head off another.,through the throat of one huge leader aragorn passed his sword with a thrust with a great sweep boromir hewed the head off another,throat one huge leader aragorn passed sword thrust great sweep boromir hewed head another
164,"Beside them Gimli stood with his stout legs apart, wielding his dwarf-axe.",beside them gimli stood with his stout legs apart wielding his dwarfaxe,beside gimli stood stout legs apart wielding dwarfaxe
165,The bow of Legolas was singing.,the bow of legolas was singing,bow legolas singing
166,"In the wavering firelight Gandalf seemed suddenly to grow: he rose up, a great menacing shape like the monument of some ancient king of stone set upon a hill.",in the wavering firelight gandalf seemed suddenly to grow he rose up a great menacing shape like the monument of some ancient king of stone set upon a hill,wavering firelight gandalf seemed suddenly grow rose great menacing shape like monument ancient king stone set upon hill
167,"Stooping like a cloud, he lifted a burning branch and strode to meet the wolves.",stooping like a cloud he lifted a burning branch and strode to meet the wolves,stooping like cloud lifted burning branch strode meet wolves
168,They gave back before him.,they gave back before him,gave back
169,High in the air he tossed the blazing brand.,high in the air he tossed the blazing brand,high air tossed blazing brand
170,It flared with a sudden white radiance like lightning; and his voice rolled like thunder.,it flared with a sudden white radiance like lightning and his voice rolled like thunder,flared sudden white radiance like lightning voice rolled like thunder
171,`_Naur an edraith ammen!,naur an edraith ammen,naur edraith ammen
172,Naur dan i ngaurhoth!_' he cried.,naur dan i ngaurhoth he cried,naur dan ngaurhoth cried
173,"There was a roar and a crackle, and the tree above him burst into a leaf and bloom of blinding flame.",there was a roar and a crackle and the tree above him burst into a leaf and bloom of blinding flame,roar crackle tree burst leaf bloom blinding flame
174,The fire leapt from tree-top to tree-top.,the fire leapt from treetop to treetop,fire leapt treetop treetop
175,The whole hill was crowned with dazzling light.,the whole hill was crowned with dazzling light,whole hill crowned dazzling light
176,The swords and knives of the defenders shone and flickered.,the swords and knives of the defenders shone and flickered,swords knives defenders shone flickered
177,"The last arrow of Legolas kindled in the air as it flew, and plunged burning into the heart of a great wolf-chieftain.",the last arrow of legolas kindled in the air as it flew and plunged burning into the heart of a great wolfchieftain,last arrow legolas kindled air flew plunged burning heart great wolfchieftain
178,All the others fled.,all the others fled,others fled
179,"Slowly the fire died till nothing was left but falling ash and sparks; a bitter smoke curled above the burned tree-stumps, and blew darkly from the hill, as the first light of dawn came dimly in the sky.",slowly the fire died till nothing was left but falling ash and sparks a bitter smoke curled above the burned treestumps and blew darkly from the hill as the first light of dawn came dimly in the sky,slowly fire died till nothing left falling ash sparks bitter smoke curled burned treestumps blew darkly hill first light dawn came dimly sky
180,Their enemies were routed and did not return.,their enemies were routed and did not return,enemies routed return
181,"`What did I tell you, Mr. Pippin? '",what did i tell you mr pippin,tell mr pippin
182,"said Sam, she/thing his sword.",said sam shething his sword,said sam shething sword
183,`Wolves won't get him.,wolves wont get him,wolves wont get
184,"That was an eye-opener, and no mistake!",that was an eyeopener and no mistake,eyeopener mistake
185,Nearly singed the hair off my head!',nearly singed the hair off my head,nearly singed hair head
186,"When the full light of the morning came no signs of the wolves were to be found, and they looked in vain for the bodies of the dead.",when the full light of the morning came no signs of the wolves were to be found and they looked in vain for the bodies of the dead,full light morning came signs wolves found looked vain bodies dead
187,No trace of the fight remained but the charred trees and the arrows of Legolas lying on the hill-top.,no trace of the fight remained but the charred trees and the arrows of legolas lying on the hilltop,trace fight remained charred trees arrows legolas lying hilltop
188,All were undamaged save one of which only the point was left.,all were undamaged save one of which only the point was left,undamaged save one point left
189,"`It is as I feared,' said Gandalf.",it is as i feared said gandalf,feared said gandalf
190,`These were no ordinary wolves hunting for food in the wilderness.,these were no ordinary wolves hunting for food in the wilderness,ordinary wolves hunting food wilderness
191,Let us eat quickly and go!',let us eat quickly and go,let us eat quickly go
192,"That day the weather changed again, almost as if it was at the command of some power that had no longer any use for snow, since they had retreated from the pass, a power that wished now to have a clear light in which things that moved in the wild could be seen from far away.",that day the weather changed again almost as if it was at the command of some power that had no longer any use for snow since they had retreated from the pass a power that wished now to have a clear light in which things that moved in the wild could be seen from far away,day weather changed almost command power longer use snow since retreated pass power wished clear light things moved wild could seen far away
193,"The wind had been turning through north to north-west during the night, and now it failed.",the wind had been turning through north to northwest during the night and now it failed,wind turning north northwest night failed
194,"The clouds vanished southwards and the sky was opened, high and blue.",the clouds vanished southwards and the sky was opened high and blue,clouds vanished southwards sky opened high blue
195,"As they stood upon the hill-side, ready to depart, a pale sunlight gleamed over the mountain-tops.",as they stood upon the hillside ready to depart a pale sunlight gleamed over the mountaintops,stood upon hillside ready depart pale sunlight gleamed mountaintops
196,"`We must reach the doors before sunset,' said Gandalf, 'or I fear we shall not reach them at all.",we must reach the doors before sunset said gandalf or i fear we shall not reach them at all,must reach doors sunset said gandalf fear shall reach
197,"It is not far, but our path may be winding, for here Aragorn cannot guide us; he has seldom walked in this country, and only once have I been under the west wall of Moria, and that was long ago.",it is not far but our path may be winding for here aragorn cannot guide us he has seldom walked in this country and only once have i been under the west wall of moria and that was long ago,far path may winding aragorn guide us seldom walked country west wall moria long ago
198,"`There it lies,' he said, pointing away south-eastwards to where the mountains' sides fell sheer into the shadows at their feet.",there it lies he said pointing away southeastwards to where the mountains sides fell sheer into the shadows at their feet,lies said pointing away southeastwards mountains sides fell sheer shadows feet
199,"In the distance could be dimly seen a line of bare cliffs, and in their midst, taller than the rest, one great grey wall.",in the distance could be dimly seen a line of bare cliffs and in their midst taller than the rest one great grey wall,distance could dimly seen line bare cliffs midst taller rest one great grey wall
200,"`When we left the pass I led you southwards, and not back to our starting point, as some of you may have noticed.",when we left the pass i led you southwards and not back to our starting point as some of you may have noticed,left pass led southwards back starting point may noticed
201,"It is well that I did so, for now we have several miles less to cross, and haste is needed.",it is well that i did so for now we have several miles less to cross and haste is needed,well several miles less cross haste needed
202,Let us go! ',let us go,let us go
203,"`I do not know which to hope,' said Boromir grimly: `that Gandalf will find what he seeks, or that coming to the cliff we shall find the gates lost for ever.",i do not know which to hope said boromir grimly that gandalf will find what he seeks or that coming to the cliff we shall find the gates lost for ever,know hope said boromir grimly gandalf find seeks coming cliff shall find gates lost ever
204,"All choices seem ill, and to be caught between wolves and the wall the likeliest chance.",all choices seem ill and to be caught between wolves and the wall the likeliest chance,choices seem ill caught wolves wall likeliest chance
205,Lead on!',lead on,lead
206,"Gimli now walked ahead by the wizard's side, so eager was he to come to Moria.",gimli now walked ahead by the wizards side so eager was he to come to moria,gimli walked ahead wizards side eager come moria
207,Together they led the Company back towards the mountains.,together they led the company back towards the mountains,together led company back towards mountains
208,"The only road of old to Moria from the west had lain along the course of a stream, the Sirannon, that ran out from the feet of the cliffs near where the doors had stood.",the only road of old to moria from the west had lain along the course of a stream the sirannon that ran out from the feet of the cliffs near where the doors had stood,road old moria west lain along course stream sirannon ran feet cliffs near doors stood
209,"But either Gandalf was astray, or else the land had changed in recent years; for he did not strike the stream where he looked to find it, only a few miles southwards from their start.",but either gandalf was astray or else the land had changed in recent years for he did not strike the stream where he looked to find it only a few miles southwards from their start,either gandalf astray else land changed recent years strike stream looked find miles southwards start
210,"The morning was passing towards noon, and still the Company wandered and scrambled in a barren country of red stones.",the morning was passing towards noon and still the company wandered and scrambled in a barren country of red stones,morning passing towards noon still company wandered scrambled barren country red stones
211,Nowhere could they see any gleam of water or hear any sound of it.,nowhere could they see any gleam of water or hear any sound of it,nowhere could see gleam water hear sound
212,All was bleak and dry.,all was bleak and dry,bleak dry
213,Their hearts sank.,their hearts sank,hearts sank
214,"They saw no living thing, and not a bird was in the sky; but what the night would bring, if it caught them in that lost land, none of them cared to think.",they saw no living thing and not a bird was in the sky but what the night would bring if it caught them in that lost land none of them cared to think,saw living thing bird sky night would bring caught lost land none cared think
215,"Suddenly Gimli, who had pressed on ahead, called back to them.",suddenly gimli who had pressed on ahead called back to them,suddenly gimli pressed ahead called back
216,He was standing on a knoll and pointing to the right.,he was standing on a knoll and pointing to the right,standing knoll pointing right
217,Hurrying up they saw below them a deep and narrow channel.,hurrying up they saw below them a deep and narrow channel,hurrying saw deep narrow channel
218,"It was empty and silent, and hardly a trickle of water flowed among the brown and red-stained stones of its bed; but on the near side there was a path, much broken and decayed, that wound its way among the ruined walls and paving-stones of an ancient highroad.",it was empty and silent and hardly a trickle of water flowed among the brown and redstained stones of its bed but on the near side there was a path much broken and decayed that wound its way among the ruined walls and pavingstones of an ancient highroad,empty silent hardly trickle water flowed among brown redstained stones bed near side path much broken decayed wound way among ruined walls pavingstones ancient highroad
219,'Ah!,ah,ah
220,Here it is at last! ',here it is at last,last
221,said Gandalf.,said gandalf,said gandalf
222,"`This is where the stream ran: Sirannon, the Gate-stream, they used to call it.",this is where the stream ran sirannon the gatestream they used to call it,stream ran sirannon gatestream used call
