sentence_id,sentence,cleaned_sentence,tokens
206,"The Men of Bree seemed all to have rather botanical (and to the Shire-folk rather odd) names, like Rushlight, Goatleaf, Heathertoes, Appledore, Thistlewool and Ferny (not to mention Butterbur).",the men of bree seemed all to have rather botanical and to the shirefolk rather odd names like rushlight goatleaf heathertoes appledore thistlewool and ferny not to mention butterbur,men bree seemed rather botanical shirefolk rather odd names like rushlight goatleaf heathertoes appledore thistlewool ferny mention butterbur
207,Some of the hobbits had similar names.,some of the hobbits had similar names,hobbits similar names
208,"The Mugworts, for instance, seemed numerous.",the mugworts for instance seemed numerous,mugworts instance seemed numerous
209,"But most of them had natural names, such as Banks, Brockhouse, Longholes, Sandheaver, and Tunnelly, many of which were used in the Shire.",but most of them had natural names such as banks brockhouse longholes sandheaver and tunnelly many of which were used in the shire,natural names banks brockhouse longholes sandheaver tunnelly many used shire
210,"There were several Underhills from Saddle, and as they could not imagine sharing a name without being related, they took Frodo to their hearts as a long-lost cousin.",there were several underhills from saddle and as they could not imagine sharing a name without being related they took frodo to their hearts as a longlost cousin,several underhills saddle could imagine sharing name without related took frodo hearts longlost cousin
211,"The Bree-hobbits were, in fact, friendly and inquisitive, and Frodo soon found that some explanation of what he was doing would have to be given.",the breehobbits were in fact friendly and inquisitive and frodo soon found that some explanation of what he was doing would have to be given,breehobbits fact friendly inquisitive frodo soon found explanation would given
212,"He gave out that he was interested in history and geography (at which there was much wagging of heads, although neither of these words were much used in the Bree-dialect).",he gave out that he was interested in history and geography at which there was much wagging of heads although neither of these words were much used in the breedialect,gave interested history geography much wagging heads although neither words much used breedialect
213,"He said he was thinking of writing a book (at which there was silent astonishment), _and_ that he and his friends wanted to collect information about hobbits living outside the Shire, especially in the eastern lands.",he said he was thinking of writing a book at which there was silent astonishment and that he and his friends wanted to collect information about hobbits living outside the shire especially in the eastern lands,said thinking writing book silent astonishment friends wanted collect information hobbits living outside shire especially eastern lands
214,At this a chorus of voices broke out.,at this a chorus of voices broke out,chorus voices broke
215,"If Frodo had really wanted to write a book, and had had many ears, he would have learned enough for several chapters in a few minutes.",if frodo had really wanted to write a book and had had many ears he would have learned enough for several chapters in a few minutes,frodo really wanted write book many ears would learned enough several chapters minutes
216,"And if that was not enough, he was given a whole list of names, beginning with 'Old Barliman here', to whom he could go for further information.",and if that was not enough he was given a whole list of names beginning with old barliman here to whom he could go for further information,enough given whole list names beginning old barliman could go information
217,"But after a time, as Frodo did not show any _sign_ of writing a book on the spot, the hobbits returned to their questions about doings in the Shire.",but after a time as frodo did not show any sign of writing a book on the spot the hobbits returned to their questions about doings in the shire,time frodo show sign writing book spot hobbits returned questions doings shire
218,"Frodo did not prove very communicative, and he soon found himself sitting alone in a comer, listening and looking around.",frodo did not prove very communicative and he soon found himself sitting alone in a comer listening and looking around,frodo prove communicative soon found sitting alone comer listening looking around
219,The Men and Dwarves were mostly talking of distant events and telling flews of a kind that was becoming only too familiar.,the men and dwarves were mostly talking of distant events and telling flews of a kind that was becoming only too familiar,men dwarves mostly talking distant events telling flews kind becoming familiar
220,"There was trouble away in the South, and it seemed that the Men who had come up the Greenway were on the move, looking for lands where they could find some peace.",there was trouble away in the south and it seemed that the men who had come up the greenway were on the move looking for lands where they could find some peace,trouble away south seemed men come greenway move looking lands could find peace
221,"The Bree-folk were sympathetic, but plainly not very ready to take a large number of strangers into their little land.",the breefolk were sympathetic but plainly not very ready to take a large number of strangers into their little land,breefolk sympathetic plainly ready take large number strangers little land
222,"One of the travellers, a squint-eyed ill-favoured fellow, was foretelling that more and more people would be coming north in the near future.",one of the travellers a squinteyed illfavoured fellow was foretelling that more and more people would be coming north in the near future,one travellers squinteyed illfavoured fellow foretelling people would coming north near future
223,"'If room isn't found for them, they'll find it for themselves.",if room isnt found for them theyll find it for themselves,room isnt found theyll find
224,"They've a right to live, same as other folk,' he said loudly.",theyve a right to live same as other folk he said loudly,theyve right live folk said loudly
225,The local inhabitants did not look pleased at the prospect.,the local inhabitants did not look pleased at the prospect,local inhabitants look pleased prospect
226,"The hobbits did not pay much attention to all this, and it did not at the moment seem to concern hobbits.",the hobbits did not pay much attention to all this and it did not at the moment seem to concern hobbits,hobbits pay much attention moment seem concern hobbits
227,Big Folk could hardly beg for lodgings in hobbit-holes.,big folk could hardly beg for lodgings in hobbitholes,big folk could hardly beg lodgings hobbitholes
228,"They were more interested in Sam and Pippin, who were now feeling quite at home, and were chatting gaily about events in the Shire.",they were more interested in sam and pippin who were now feeling quite at home and were chatting gaily about events in the shire,interested sam pippin feeling quite home chatting gaily events shire
229,"Pippin roused a good deal of laughter with an account of the collapse of the roof of the Town Hole in Michel Delving: Will Whitfoot, the Mayor, and the fattest hobbit in the Westfarthing, had been buried in chalk, and came out like a floured dumpling.",pippin roused a good deal of laughter with an account of the collapse of the roof of the town hole in michel delving will whitfoot the mayor and the fattest hobbit in the westfarthing had been buried in chalk and came out like a floured dumpling,pippin roused good deal laughter account collapse roof town hole michel delving whitfoot mayor fattest hobbit westfarthing buried chalk came like floured dumpling
230,But there were several questions asked that made Frodo a little uneasy.,but there were several questions asked that made frodo a little uneasy,several questions asked made frodo little uneasy
231,"One of the Bree-landers, who seemed to have been in the Shire several times, wanted to know where the Underhills lived and who they were related to.",one of the breelanders who seemed to have been in the shire several times wanted to know where the underhills lived and who they were related to,one breelanders seemed shire several times wanted know underhills lived related
232,"Suddenly Frodo noticed that a strange-looking weather-beaten man, sitting in the shadows near the wall, was also listening intently to the hobbit-talk.",suddenly frodo noticed that a strangelooking weatherbeaten man sitting in the shadows near the wall was also listening intently to the hobbittalk,suddenly frodo noticed strangelooking weatherbeaten man sitting shadows near wall also listening intently hobbittalk
233,"He had a tall tankard in front of him, and was smoking a long-stemmed pipe curiously carved.",he had a tall tankard in front of him and was smoking a longstemmed pipe curiously carved,tall tankard front smoking longstemmed pipe curiously carved
234,"His legs were stretched out before him, showing high boots of supple leather that fitted him well, but had seen much wear and were now caked with mud.",his legs were stretched out before him showing high boots of supple leather that fitted him well but had seen much wear and were now caked with mud,legs stretched showing high boots supple leather fitted well seen much wear caked mud
235,"A travel-stained cloak of heavy dark-green cloth was drawn close about him, and in spite of the heat of the room he wore a hood that overshadowed his face; but the gleam of his eyes could be seen as he watched the hobbits.",a travelstained cloak of heavy darkgreen cloth was drawn close about him and in spite of the heat of the room he wore a hood that overshadowed his face but the gleam of his eyes could be seen as he watched the hobbits,travelstained cloak heavy darkgreen cloth drawn close spite heat room wore hood overshadowed face gleam eyes could seen watched hobbits
236,'Who is that?',who is that,
237,"Frodo asked, when he got a chance to whisper to Mr. Butterbur.",frodo asked when he got a chance to whisper to mr butterbur,frodo asked got chance whisper mr butterbur
238,'I don't think you introduced him?',i dont think you introduced him,dont think introduced
239,'Him?',him,
240,"said the landlord in an answering whisper, cocking an eye without turning his head.",said the landlord in an answering whisper cocking an eye without turning his head,said landlord answering whisper cocking eye without turning head
241,'I don't rightly know.,i dont rightly know,dont rightly know
242,He is one of the wandering folk -Rangers we call them.,he is one of the wandering folk rangers we call them,one wandering folk rangers call
243,He seldom talks: not but what he can tell a rare tale when he has the mind.,he seldom talks not but what he can tell a rare tale when he has the mind,seldom talks tell rare tale mind
244,"He disappears for a month, or a year, and then he pops up again.",he disappears for a month or a year and then he pops up again,disappears month year pops
245,He was in and out pretty often last spring; but I haven't seen him about lately.,he was in and out pretty often last spring but i havent seen him about lately,pretty often last spring havent seen lately
246,What his right name is I've never heard: but he's known round here as Strider.,what his right name is ive never heard but hes known round here as strider,right name ive never heard hes known round strider
247,Goes about at a great pace on his long shanks; though he don't tell nobody what cause he has to hurry.,goes about at a great pace on his long shanks though he dont tell nobody what cause he has to hurry,goes great pace long shanks though dont tell nobody cause hurry
248,"But there's no accounting for East and West, as we say in Bree, meaning the Rangers and the Shire-folk, begging your pardon.",but theres no accounting for east and west as we say in bree meaning the rangers and the shirefolk begging your pardon,theres accounting east west say bree meaning rangers shirefolk begging pardon
249,Funny you should ask about him.',funny you should ask about him,funny ask
250,But at that moment Mr. Butterbur was called away by a demand for more ale and his last remark remained unexplained.,but at that moment mr butterbur was called away by a demand for more ale and his last remark remained unexplained,moment mr butterbur called away demand ale last remark remained unexplained
251,"Frodo found that Strider was now looking at him, as if he had heard or guessed all that had been said.",frodo found that strider was now looking at him as if he had heard or guessed all that had been said,frodo found strider looking heard guessed said
252,"Presently, with a wave of his hand and a nod, he invited Frodo to come over and sit by him.",presently with a wave of his hand and a nod he invited frodo to come over and sit by him,presently wave hand nod invited frodo come sit
253,"As Frodo drew near be threw back his hood, showing a shaggy head of dark hair necked with grey, and in a pale stem face a pair of keen grey eyes.",as frodo drew near be threw back his hood showing a shaggy head of dark hair necked with grey and in a pale stem face a pair of keen grey eyes,frodo drew near threw back hood showing shaggy head dark hair necked grey pale stem face pair keen grey eyes
254,"'I am called Strider,' he said in a low voice.",i am called strider he said in a low voice,called strider said low voice
255,'I am very pleased to meet you.,i am very pleased to meet you,pleased meet
256,"Master  Underhill, if old Butterbur got your name right.'",master underhill if old butterbur got your name right,master underhill old butterbur got name right
257,"'He did,' said Frodo stiffly.",he did said frodo stiffly,said frodo stiffly
258,He felt far from comfortable under the stare of those keen eyes.,he felt far from comfortable under the stare of those keen eyes,felt far comfortable stare keen eyes
259,"'Well, Master Underhill,' said Strider, 'if I were you, I should stop your young friends from talking too much.",well master underhill said strider if i were you i should stop your young friends from talking too much,well master underhill said strider stop young friends talking much
260,"Drink_,_ fire, and chance-meeting are pleasant enough, but, well  this isn't the Shire.",drink fire and chancemeeting are pleasant enough but well this isnt the shire,drink fire chancemeeting pleasant enough well isnt shire
261,There are queer folk about.,there are queer folk about,queer folk
262,"Though I say it as shouldn't, you may think,' he added with a wry smile, seeing Frodo's glance.",though i say it as shouldnt you may think he added with a wry smile seeing frodos glance,though say shouldnt may think added wry smile seeing frodos glance
263,"'And there have been even stranger travellers through Bree lately,' he went on, watching Frodo's face.",and there have been even stranger travellers through bree lately he went on watching frodos face,even stranger travellers bree lately went watching frodos face
264,Frodo returned his gaze but said nothing; and Strider made no further sign.,frodo returned his gaze but said nothing and strider made no further sign,frodo returned gaze said nothing strider made sign
265,His attention seemed suddenly to be fixed on Pippin.,his attention seemed suddenly to be fixed on pippin,attention seemed suddenly fixed pippin
266,"To his alarm Frodo became aware that the ridiculous young Took, encouraged by his success with the fat Mayor of Michel Delving, was now actually giving a comic account of Bilbo's farewell party.",to his alarm frodo became aware that the ridiculous young took encouraged by his success with the fat mayor of michel delving was now actually giving a comic account of bilbos farewell party,alarm frodo became aware ridiculous young took encouraged success fat mayor michel delving actually giving comic account bilbos farewell party
267,"He was already giving an imitation of the Speech, and was drawing near to the astonishing Disappearance.",he was already giving an imitation of the speech and was drawing near to the astonishing disappearance,already giving imitation speech drawing near astonishing disappearance
268,Frodo was annoyed.,frodo was annoyed,frodo annoyed
269,"It was a harmless enough tale for most of the local hobbits, no doubt: just a funny story about those funny people away beyond the River; but some (old Butterbur, for instance) knew a thing or two, and had probably heard rumours long ago about Bilbo's vanishing.",it was a harmless enough tale for most of the local hobbits no doubt just a funny story about those funny people away beyond the river but some old butterbur for instance knew a thing or two and had probably heard rumours long ago about bilbos vanishing,harmless enough tale local hobbits doubt funny story funny people away beyond river old butterbur instance knew thing two probably heard rumours long ago bilbos vanishing
270,"It would bring the name of Baggins to their minds, especially if there had been inquiries in Bree after that name.",it would bring the name of baggins to their minds especially if there had been inquiries in bree after that name,would bring name baggins minds especially inquiries bree name
271,"Frodo fidgeted, wondering what to do.",frodo fidgeted wondering what to do,frodo fidgeted wondering
272,"Pippin was evidently much enjoying the attention he was getting, and had become quite forgetful of their danger.",pippin was evidently much enjoying the attention he was getting and had become quite forgetful of their danger,pippin evidently much enjoying attention getting become quite forgetful danger
273,Frodo had a sudden fear that in his present mood he might even mention the Ring; and that might well be disastrous.,frodo had a sudden fear that in his present mood he might even mention the ring and that might well be disastrous,frodo sudden fear present mood might even mention ring might well disastrous
274,'You had better do something quick!',you had better do something quick,better something quick
275,whispered Strider in his ear.,whispered strider in his ear,whispered strider ear
276,"Frodo jumped up and stood on a table, and began to talk.",frodo jumped up and stood on a table and began to talk,frodo jumped stood table began talk
277,The attention of Pippin's audience was disturbed.,the attention of pippins audience was disturbed,attention pippins audience disturbed
278,"Some of the hobbits looked at Frodo and laughed and clapped, thinking that Mr. Underhill had taken as much ale as was good for him.",some of the hobbits looked at frodo and laughed and clapped thinking that mr underhill had taken as much ale as was good for him,hobbits looked frodo laughed clapped thinking mr underhill taken much ale good
279,"Frodo suddenly felt very foolish, and found himself (as was his habit when making a speech) fingering the things in his pocket.",frodo suddenly felt very foolish and found himself as was his habit when making a speech fingering the things in his pocket,frodo suddenly felt foolish found habit making speech fingering things pocket
280,"He felt the Ring on its chain, and quite unaccountably the desire came over him to slip it on and vanish out of the silly situation.",he felt the ring on its chain and quite unaccountably the desire came over him to slip it on and vanish out of the silly situation,felt ring chain quite unaccountably desire came slip vanish silly situation
281,"It seemed to him, somehow, as if me suggestion came to him from outside, from someone or something a the room.",it seemed to him somehow as if me suggestion came to him from outside from someone or something a the room,seemed somehow suggestion came outside someone something room
282,"He resisted the temptation firmly, and clasped the Ring in his hand, as if to keep a hold on it and prevent it from escaping or doing _any_ mischief.",he resisted the temptation firmly and clasped the ring in his hand as if to keep a hold on it and prevent it from escaping or doing any mischief,resisted temptation firmly clasped ring hand keep hold prevent escaping mischief
283,At any rate it gave him no inspiration.,at any rate it gave him no inspiration,rate gave inspiration
284,"He spoke 'a few suitable words', as they would have said in the Shire: _We are all very much gratified by the kindness of your reception, and I venture to hope that my brief visit will help to renew the old ties of friendship between the Shire and Bree;_and then he hesitated and coughed.",he spoke a few suitable words as they would have said in the shire we are all very much gratified by the kindness of your reception and i venture to hope that my brief visit will help to renew the old ties of friendship between the shire and breeand then he hesitated and coughed,spoke suitable words would said shire much gratified kindness reception venture hope brief visit help renew old ties friendship shire breeand hesitated coughed
285,Everyone in the room was now looking at him.,everyone in the room was now looking at him,everyone room looking
286,'A song!',a song,song
287,shouted one of the hobbits.,shouted one of the hobbits,shouted one hobbits
288,'A song!,a song,song
289,A song!',a song,song
290,shouted all the others.,shouted all the others,shouted others
291,"'Come on now, master, sing us something that we haven't heard before!'",come on now master sing us something that we havent heard before,come master sing us something havent heard
292,For a moment Frodo stood gaping.,for a moment frodo stood gaping,moment frodo stood gaping
293,"Then in desperation he began a ridiculous song that Bilbo had been rather fond of (and indeed rather proud of, for he had made up the words himself).",then in desperation he began a ridiculous song that bilbo had been rather fond of and indeed rather proud of for he had made up the words himself,desperation began ridiculous song bilbo rather fond indeed rather proud made words
294,It was about an inn; and that is probably why it came into Frodo's mind just then.,it was about an inn and that is probably why it came into frodos mind just then,inn probably came frodos mind
295,Here it is in full.,here it is in full,full
296,"Only a few words of it are now, as a rule, remembered.",only a few words of it are now as a rule remembered,words rule remembered
297,"There is an inn, a merry old inn
            beneath an old grey hill,
           And there they brew a beer so brown
           That the Man in the Moon himself came down
            one night to drink his fill.",there is an inn a merry old inn beneath an old grey hill and there they brew a beer so brown that the man in the moon himself came down one night to drink his fill,inn merry old inn beneath old grey hill brew beer brown man moon came one night drink fill
298,"The ostler has a tipsy cat
            that plays a five-stringed fiddle;
           And up and down he runs his bow,
           Now squeaking high, now purring low,
            now sawing in the middle.",the ostler has a tipsy cat that plays a fivestringed fiddle and up and down he runs his bow now squeaking high now purring low now sawing in the middle,ostler tipsy cat plays fivestringed fiddle runs bow squeaking high purring low sawing middle
299,"The landlord keeps a little dog
            that is mighty fond of jokes;
           When there's good cheer among the guests,
           He cocks an ear at all the jests
            and laughs until he chokes.",the landlord keeps a little dog that is mighty fond of jokes when theres good cheer among the guests he cocks an ear at all the jests and laughs until he chokes,landlord keeps little dog mighty fond jokes theres good cheer among guests cocks ear jests laughs chokes
300,"They also keep a horned cow
            as proud as any queen;
           But music turns her head like ale,
           And makes her wave her tufted tail
            and dance upon the green.",they also keep a horned cow as proud as any queen but music turns her head like ale and makes her wave her tufted tail and dance upon the green,also keep horned cow proud queen music turns head like ale makes wave tufted tail dance upon green
301,And O!,and o,
302,"the rows of silver dishes
            and the store of silver spoons!",the rows of silver dishes and the store of silver spoons,rows silver dishes store silver spoons
303,"For Sunday there's a special pair,
           And these they polish up with care
            on Saturday afternoons.",for sunday theres a special pair and these they polish up with care on saturday afternoons,sunday theres special pair polish care saturday afternoons
304,"The Man in the Moon was drinking deep,
            and the cat began to wail;
           A dish and a spoon on the table danced,
           The cow in the garden madly pranced,
            and the little dog chased his tail.",the man in the moon was drinking deep and the cat began to wail a dish and a spoon on the table danced the cow in the garden madly pranced and the little dog chased his tail,man moon drinking deep cat began wail dish spoon table danced cow garden madly pranced little dog chased tail
305,"The Man in the Moon took another mug,
            and then rolled beneath his chair;
           And there he dozed and dreamed of ale,
           Till in the sky the stars were pale,
            and dawn was in the air.",the man in the moon took another mug and then rolled beneath his chair and there he dozed and dreamed of ale till in the sky the stars were pale and dawn was in the air,man moon took another mug rolled beneath chair dozed dreamed ale till sky stars pale dawn air
306,"Then the ostler said to his tipsy cat:
             'The white horses of the Moon,
           They neigh and champ their silver bits;
           But their master's been and drowned his wits,
            and the Sun'll be rising soon!'",then the ostler said to his tipsy cat the white horses of the moon they neigh and champ their silver bits but their masters been and drowned his wits and the sunll be rising soon,ostler said tipsy cat white horses moon neigh champ silver bits masters drowned wits sunll rising soon
307,"So the cat on his fiddle played hey-diddle-diddle,
            a jig that would wake the dead:
           He squeaked and sawed and quickened the tune,
           While the landlord shook the Man in the Moon:
            'It's after three!'",so the cat on his fiddle played heydiddlediddle a jig that would wake the dead he squeaked and sawed and quickened the tune while the landlord shook the man in the moon its after three,cat fiddle played heydiddlediddle jig would wake dead squeaked sawed quickened tune landlord shook man moon three
308,he said.,he said,said
309,"They rolled the Man slowly up the hill
            and bundled him into the Moon,
           While his horses galloped up in rear,
           And the cow came capering like a deer,
            and a dish ran up with the spoon.",they rolled the man slowly up the hill and bundled him into the moon while his horses galloped up in rear and the cow came capering like a deer and a dish ran up with the spoon,rolled man slowly hill bundled moon horses galloped rear cow came capering like deer dish ran spoon
310,"Now quicker the fiddle went deedle-dum-diddle;
            the dog began to roar,
           The cow and the horses stood on their heads;
           The guests all bounded from their beds
            and danced upon the floor.",now quicker the fiddle went deedledumdiddle the dog began to roar the cow and the horses stood on their heads the guests all bounded from their beds and danced upon the floor,quicker fiddle went deedledumdiddle dog began roar cow horses stood heads guests bounded beds danced upon floor
311,With a ping and a pong the fiddle-strings broke!,with a ping and a pong the fiddlestrings broke,ping pong fiddlestrings broke
312,"the cow jumped over the Moon,
           And the little dog laughed to see such fun,
           And the Saturday dish went off at a run
            with the silver Sunday spoon.",the cow jumped over the moon and the little dog laughed to see such fun and the saturday dish went off at a run with the silver sunday spoon,cow jumped moon little dog laughed see fun saturday dish went run silver sunday spoon
313,"The round Moon rolled behind the hill
            as the Sun raised up her head.",the round moon rolled behind the hill as the sun raised up her head,round moon rolled behind hill sun raised head
314,"She hardly believed her fiery eyes;
           For though it was day, to her surprise
            they all went back to bed!",she hardly believed her fiery eyes for though it was day to her surprise they all went back to bed,hardly believed fiery eyes though day surprise went back bed
315,There was loud and long applause.,there was loud and long applause,loud long applause
316,"Frodo had a good voice, and the song tickled their fancy.",frodo had a good voice and the song tickled their fancy,frodo good voice song tickled fancy
317,'Where's old Barley?',wheres old barley,wheres old barley
318,they cried.,they cried,cried
319,'He ought to hear this.,he ought to hear this,ought hear
320,"Bob ought to learn his cat the fiddle, and then we'd have a dance.'",bob ought to learn his cat the fiddle and then wed have a dance,bob ought learn cat fiddle wed dance
321,"They called for more ale, and began to shout: 'Let's have it again, master!",they called for more ale and began to shout lets have it again master,called ale began shout lets master
322,Come on now!,come on now,come
323,Once more!',once more,
324,"They made Frodo have another drink, and then begin his song again, while many of them joined in; for the tune was well known, and they were quick at picking up words.",they made frodo have another drink and then begin his song again while many of them joined in for the tune was well known and they were quick at picking up words,made frodo another drink begin song many joined tune well known quick picking words
325,It was now Frodo's turn to feel pleased with himself.,it was now frodos turn to feel pleased with himself,frodos turn feel pleased
326,"He capered about on the table; and when he came a second time to _the cow jumped over the Moon,_ he leaped in the air.",he capered about on the table and when he came a second time to the cow jumped over the moon he leaped in the air,capered table came second time cow jumped moon leaped air
327,"Much too vigorously; for he came down, bang, into a tray full of mugs, and slipped, and rolled off the table with a crash, clatter, and bump!",much too vigorously for he came down bang into a tray full of mugs and slipped and rolled off the table with a crash clatter and bump,much vigorously came bang tray full mugs slipped rolled table crash clatter bump
328,"The audience all opened their mouths wide for laughter, and stopped short a gaping silence; for the singer disappeared.",the audience all opened their mouths wide for laughter and stopped short a gaping silence for the singer disappeared,audience opened mouths wide laughter stopped short gaping silence singer disappeared
329,"He simply vanished, as if he had gone slap through the floor without leaving a hole!",he simply vanished as if he had gone slap through the floor without leaving a hole,simply vanished gone slap floor without leaving hole
330,"The local hobbits stared in amazement, and then sprang to their feet and shouted for Barliman.",the local hobbits stared in amazement and then sprang to their feet and shouted for barliman,local hobbits stared amazement sprang feet shouted barliman
331,"All the company drew away from Pippin and Sam, who found themselves left alone in a comer, and eyed darkly and doubtfully from a distance.",all the company drew away from pippin and sam who found themselves left alone in a comer and eyed darkly and doubtfully from a distance,company drew away pippin sam found left alone comer eyed darkly doubtfully distance
332,It was plain that many people regarded them now as the companions of a travelling magician of unknown powers and purpose.,it was plain that many people regarded them now as the companions of a travelling magician of unknown powers and purpose,plain many people regarded companions travelling magician unknown powers purpose
333,"But there was one swarthy Bree-lander, who stood looking at them with a knowing and half-mocking expression that made them feel very uncomfortable.",but there was one swarthy breelander who stood looking at them with a knowing and halfmocking expression that made them feel very uncomfortable,one swarthy breelander stood looking knowing halfmocking expression made feel uncomfortable
334,"Presently he slipped out of the door, followed by the squint-eyed southerner: the two had been whispering together a good deal during the evening.",presently he slipped out of the door followed by the squinteyed southerner the two had been whispering together a good deal during the evening,presently slipped door followed squinteyed southerner two whispering together good deal evening
335,"Harry the gatekeeper also went out just behind them..
     Frodo felt a fool.",harry the gatekeeper also went out just behind them frodo felt a fool,harry gatekeeper also went behind frodo felt fool
336,"Not knowing what else to do, he crawled away under the tables to the dark comer by Strider, who sat unmoved, giving no sign of his thoughts.",not knowing what else to do he crawled away under the tables to the dark comer by strider who sat unmoved giving no sign of his thoughts,knowing else crawled away tables dark comer strider sat unmoved giving sign thoughts
337,Frodo leaned back against the wall and took off the Ring.,frodo leaned back against the wall and took off the ring,frodo leaned back wall took ring
338,How it came to be on his finger he could not tell.,how it came to be on his finger he could not tell,came finger could tell
339,"He could only suppose that he had been handling it in his pocket while he sang, and that somehow it had slipped on when he stuck out his hand with a jerk to save his fall.",he could only suppose that he had been handling it in his pocket while he sang and that somehow it had slipped on when he stuck out his hand with a jerk to save his fall,could suppose handling pocket sang somehow slipped stuck hand jerk save fall
340,For a moment he wondered if the Ring itself had not played him a trick; perhaps it had tried to reveal itself in response to some wish or command that was felt in the room.,for a moment he wondered if the ring itself had not played him a trick perhaps it had tried to reveal itself in response to some wish or command that was felt in the room,moment wondered ring played trick perhaps tried reveal response wish command felt room
341,He did not like the looks of the men that had gone out.,he did not like the looks of the men that had gone out,like looks men gone
342,'Well?',well,well
343,"said Strider, when he reappeared.",said strider when he reappeared,said strider reappeared
344,'Why did you do that?,why did you do that,
345,Worse than anything your friends could have said!,worse than anything your friends could have said,worse anything friends could said
346,You have put your foot in it!,you have put your foot in it,put foot
347,Or should I say your finger?',or should i say your finger,say finger
348,"'I don't know what you mean,' said Frodo, annoyed and alarmed.",i dont know what you mean said frodo annoyed and alarmed,dont know mean said frodo annoyed alarmed
349,"'Oh yes, you do,' answered Strider; 'but we had better wait until the uproar has died down.",oh yes you do answered strider but we had better wait until the uproar has died down,oh yes answered strider better wait uproar died
350,"Then, if you please, Mr. _Baggins, I_ should like a quiet word with you.'",then if you please mr baggins i should like a quiet word with you,please mr baggins like quiet word
351,'What about?',what about,
352,"asked Frodo, ignoring the sudden use of his proper name.",asked frodo ignoring the sudden use of his proper name,asked frodo ignoring sudden use proper name
353,"'A matter of some importance  to us both,' answered Strider, looking Frodo in the eye.",a matter of some importance to us both answered strider looking frodo in the eye,matter importance us answered strider looking frodo eye
354,'You may hear something to your advantage.',you may hear something to your advantage,may hear something advantage
355,"'Very well,' said Frodo, trying to appear unconcerned.",very well said frodo trying to appear unconcerned,well said frodo trying appear unconcerned
356,'I'll talk to you later.',ill talk to you later,ill talk later
357,Meanwhile an argument was going on by the fireplace.,meanwhile an argument was going on by the fireplace,meanwhile argument going fireplace
358,"Mr. Butterbur had come trotting in, and he was now trying to listen to several conflicting accounts of the event at the same time.",mr butterbur had come trotting in and he was now trying to listen to several conflicting accounts of the event at the same time,mr butterbur come trotting trying listen several conflicting accounts event time
359,"'I saw him, Mr. Butterbur,' said a hobbit; 'or leastways I didn't see him, if you take my meaning.",i saw him mr butterbur said a hobbit or leastways i didnt see him if you take my meaning,saw mr butterbur said hobbit leastways didnt see take meaning
360,"He just vanished into thin air, in a manner of speaking.'",he just vanished into thin air in a manner of speaking,vanished thin air manner speaking
361,"'You don't say, Mr.",you dont say mr,dont say mr
362,Mugwort!',mugwort,mugwort
363,"said the landlord, looking puzzled.",said the landlord looking puzzled,said landlord looking puzzled
364,'Yes I do!',yes i do,yes
365,replied Mugwort.,replied mugwort,replied mugwort
366,"'And I mean what I say, what's more.'",and i mean what i say whats more,mean say whats
367,"'There's some mistake somewhere,' said Butterbur, shaking his head.",theres some mistake somewhere said butterbur shaking his head,theres mistake somewhere said butterbur shaking head
368,"There was too much of that Mr. Underhill to go vanishing into thin air; or into thick air, as is more likely in this room.'",there was too much of that mr underhill to go vanishing into thin air or into thick air as is more likely in this room,much mr underhill go vanishing thin air thick air likely room
369,"'Well, where is he now?'",well where is he now,well
370,cried several voices.,cried several voices,cried several voices
371,'How should I know?,how should i know,know
372,"He's welcome to go where he will, so long as he pays in the morning.",hes welcome to go where he will so long as he pays in the morning,hes welcome go long pays morning
373,There's Mr.,theres mr,theres mr
374,"Took, now: he's not vanished.'",took now hes not vanished,took hes vanished
375,"'Well, I saw what I saw, and I saw what I didn't,' said Mugwort obstinately.",well i saw what i saw and i saw what i didnt said mugwort obstinately,well saw saw saw didnt said mugwort obstinately
376,"'And I say there's some mistake,' repeated Butterbur, picking up the tray and gathering up the broken crockery.",and i say theres some mistake repeated butterbur picking up the tray and gathering up the broken crockery,say theres mistake repeated butterbur picking tray gathering broken crockery
377,'Of course there's a mistake!',of course theres a mistake,course theres mistake
378,said Frodo.,said frodo,said frodo
379,'I haven't vanished.,i havent vanished,havent vanished
380,Here I am!,here i am,
381,I've just been having a few words with Strider in the comer.',ive just been having a few words with strider in the comer,ive words strider comer
382,"He came forward into the firelight; but most of the company backed away,_,_ even more perturbed than before.",he came forward into the firelight but most of the company backed away even more perturbed than before,came forward firelight company backed away even perturbed
383,They were not in the least satisfied by his explanation that he had crawled away quickly under the tables after he had fallen.,they were not in the least satisfied by his explanation that he had crawled away quickly under the tables after he had fallen,least satisfied explanation crawled away quickly tables fallen
384,"Most of the Hobbits and the Men of Bree went off then and there in a huff, having no fancy for further entertainment that evening.",most of the hobbits and the men of bree went off then and there in a huff having no fancy for further entertainment that evening,hobbits men bree went huff fancy entertainment evening
385,One or two gave Frodo a black look and departed muttering among themselves.,one or two gave frodo a black look and departed muttering among themselves,one two gave frodo black look departed muttering among
386,"The Dwarves and the two or three strange Men that still remained got up and said good night to the landlord, but not to Frodo and his friends.",the dwarves and the two or three strange men that still remained got up and said good night to the landlord but not to frodo and his friends,dwarves two three strange men still remained got said good night landlord frodo friends
