sentence_id,sentence,cleaned_sentence,tokens
276,"'I hope not, indeed,' said Butterbur.",i hope not indeed said butterbur,hope indeed said butterbur
277,"'But spooks or no spooks, they won't get in _The Pony_so easy.",but spooks or no spooks they wont get in the ponyso easy,spooks spooks wont get ponyso easy
278,Don't you worry till the morning.,dont you worry till the morning,dont worry till morning
279,Nob'll say no word.,nobll say no word,nobll say word
280,"No black man shall pass my doors, while I can stand on my legs.",no black man shall pass my doors while i can stand on my legs,black man shall pass doors stand legs
281,"Me and my folk'll keep watch tonight; but you had best get some sleep, if you can.'",me and my folkll keep watch tonight but you had best get some sleep if you can,folkll keep watch tonight best get sleep
282,"'In any case we must be called at dawn,' said Frodo.",in any case we must be called at dawn said frodo,case must called dawn said frodo
283,'We must get off as early as possible.,we must get off as early as possible,must get early possible
284,"Breakfast at six-thirty, please.'",breakfast at sixthirty please,breakfast sixthirty please
285,'Right!,right,right
286,"I'll see to the orders,' said the landlord.",ill see to the orders said the landlord,ill see orders said landlord
287,"'Good night, Mr. Baggins  Underhill, I should say!",good night mr baggins underhill i should say,good night mr baggins underhill say
288,"Good night  now, bless me!",good night now bless me,good night bless
289,Where's your Mr.,wheres your mr,wheres mr
290,Brandybuck?',brandybuck,brandybuck
291,"'I don't know,' said Frodo with sudden anxiety.",i dont know said frodo with sudden anxiety,dont know said frodo sudden anxiety
292,"They had forgotten all about Merry, and it was getting late.",they had forgotten all about merry and it was getting late,forgotten merry getting late
293,'I am afraid he is out.,i am afraid he is out,afraid
294,He said something about going for a breath of air.',he said something about going for a breath of air,said something going breath air
295,"'Well, you do want looking after and no mistake: your party might be on a holiday!'",well you do want looking after and no mistake your party might be on a holiday,well want looking mistake party might holiday
296,said Butterbur.,said butterbur,said butterbur
297,"'I must go and bar the doors quick, but I'll see your friend is let in when he comes.",i must go and bar the doors quick but ill see your friend is let in when he comes,must go bar doors quick ill see friend let comes
298,I'd better send Nob to look for him.,id better send nob to look for him,id better send nob look
299,Good night to you all!',good night to you all,good night
300,"At last Mr. Butterbur went out, with another doubtful look at Strider and a shake of his head.",at last mr butterbur went out with another doubtful look at strider and a shake of his head,last mr butterbur went another doubtful look strider shake head
301,His footsteps retreated down the passage.,his footsteps retreated down the passage,footsteps retreated passage
302,'Well?',well,well
303,said Strider.,said strider,said strider
304,'When are you going to open that letter?',when are you going to open that letter,going open letter
305,Frodo looked carefully at the seal before he broke it.,frodo looked carefully at the seal before he broke it,frodo looked carefully seal broke
306,It seemed certainly to be Gandalf's.,it seemed certainly to be gandalfs,seemed certainly gandalfs
307,"Inside, written in the wizard's strong but graceful script, was the following message:

            _THE PRANCING PONY, BREE.",inside written in the wizards strong but graceful script was the following message the prancing pony bree,inside written wizards strong graceful script following message prancing pony bree
308,"Midyear's Day, Shire Year, 1418._

_Dear Frodo,_
     _Bad news has reached me here.",midyears day shire year dear frodo bad news has reached me here,midyears day shire year dear frodo bad news reached
309,I must go off at once.,i must go off at once,must go
310,"You had better leave Bag End soon, and get out of the Shire before the end of July at latest.",you had better leave bag end soon and get out of the shire before the end of july at latest,better leave bag end soon get shire end july latest
311,"I will return as soon as I can; and I will follow you, if I find that you are gone.",i will return as soon as i can and i will follow you if i find that you are gone,return soon follow find gone
312,"Leave a message for me here, if you pass through Bree.",leave a message for me here if you pass through bree,leave message pass bree
313,You can trust the landlord (Butterbur).,you can trust the landlord butterbur,trust landlord butterbur
314,"You may meet a friend of mine on the Road: a Man, lean, dark, tall, by some called Strider.",you may meet a friend of mine on the road a man lean dark tall by some called strider,may meet friend mine road man lean dark tall called strider
315,He knows our business and will help you.,he knows our business and will help you,knows business help
316,Make for Rivendell.,make for rivendell,make rivendell
317,There I hope we may meet again.,there i hope we may meet again,hope may meet
318,"If I do not come, Elrond will advise you._
                  _Yours in haste_

            _GANDALF_.",if i do not come elrond will advise you yours in haste gandalf,come elrond advise haste gandalf
319,_PS.,ps,ps
320,"Do NOT use It again, not far any reason whatever!",do not use it again not far any reason whatever,use far reason whatever
321,"Do not travel by night!_
     _PPS.",do not travel by night pps,travel night pps
322,Make sure that it is the real Strider.,make sure that it is the real strider,make sure real strider
323,There are many strange men on the roads.,there are many strange men on the roads,many strange men roads
324,His true name is Aragorn_.,his true name is aragorn,true name aragorn
325,"All that is gold does not glitter,
            Not all those who wander are lost;
           The old that is strong does not wither,
           Deep roots are not reached by the frost.",all that is gold does not glitter not all those who wander are lost the old that is strong does not wither deep roots are not reached by the frost,gold glitter wander lost old strong wither deep roots reached frost
326,"From the ashes a fire shall be woken,
           A light from the shadows shall spring;
           Renewed shall be blade that was broken,
           The crownless again shall be king.",from the ashes a fire shall be woken a light from the shadows shall spring renewed shall be blade that was broken the crownless again shall be king,ashes fire shall woken light shadows shall spring renewed shall blade broken crownless shall king
327,_PPPS.,ppps,ppps
328,I hope Butterbur sends this promptly.,i hope butterbur sends this promptly,hope butterbur sends promptly
329,"A worthy man, but his memory is like a lumber-room:  thing wanted always buried.",a worthy man but his memory is like a lumberroom thing wanted always buried,worthy man memory like lumberroom thing wanted always buried
330,"If he forgets, I shall roast him._
                  _Fare Well!_


     Frodo read the letter to himself, and then passed it to Pippin and Sam.",if he forgets i shall roast him fare well frodo read the letter to himself and then passed it to pippin and sam,forgets shall roast fare well frodo read letter passed pippin sam
331,'Really old Butterbur has made a mess of things!',really old butterbur has made a mess of things,really old butterbur made mess things
332,he said.,he said,said
333,'He deserves roasting.,he deserves roasting,deserves roasting
334,"If I had got this at once, we might all have been safe in Rivendell by now.",if i had got this at once we might all have been safe in rivendell by now,got might safe rivendell
335,But what can have happened to Gandalf?,but what can have happened to gandalf,happened gandalf
336,He writes as if he was going into great danger.',he writes as if he was going into great danger,writes going great danger
337,"'He has been doing that for many years,' said Strider.",he has been doing that for many years said strider,many years said strider
338,"Frodo turned and looked at him thoughtfully, wondering about Gandalf's second postscript.",frodo turned and looked at him thoughtfully wondering about gandalfs second postscript,frodo turned looked thoughtfully wondering gandalfs second postscript
339,'Why didn't you tell me that you were Gandalf's friend at once?',why didnt you tell me that you were gandalfs friend at once,didnt tell gandalfs friend
340,he asked.,he asked,asked
341,'It would have saved time.',it would have saved time,would saved time
342,'Would it?,would it,would
343,Would any of you have believed me till now?',would any of you have believed me till now,would believed till
344,said Strider.,said strider,said strider
345,'I knew nothing of this letter.,i knew nothing of this letter,knew nothing letter
346,"For all I knew I had to persuade you to trust me without proofs, if I was to help you.",for all i knew i had to persuade you to trust me without proofs if i was to help you,knew persuade trust without proofs help
347,"In any case, I did not intend to tell you all about myself at once.",in any case i did not intend to tell you all about myself at once,case intend tell
348,"I had to study _you_ first, and make sure of you.",i had to study you first and make sure of you,study first make sure
349,The Enemy has set traps for me before now.,the enemy has set traps for me before now,enemy set traps
350,"As soon as I had made up my mind, I was ready to tell you whatever you asked.",as soon as i had made up my mind i was ready to tell you whatever you asked,soon made mind ready tell whatever asked
351,"But I must admit,' he added with a queer laugh, 'that I hoped you would take to me for my own sake.",but i must admit he added with a queer laugh that i hoped you would take to me for my own sake,must admit added queer laugh hoped would take sake
352,A hunted man sometimes wearies of distrust and longs for friendship.,a hunted man sometimes wearies of distrust and longs for friendship,hunted man sometimes wearies distrust longs friendship
353,"But there, I believe my looks are against me.'",but there i believe my looks are against me,believe looks
354,"'They are  at first sight at any rate,' laughed Pippin with sudden relief after reading Gandalf's letter.",they are at first sight at any rate laughed pippin with sudden relief after reading gandalfs letter,first sight rate laughed pippin sudden relief reading gandalfs letter
355,"'But handsome is as handsome does, as we say in the Shire; and I daresay we shall all look much the same after lying for days in hedges and ditches.'",but handsome is as handsome does as we say in the shire and i daresay we shall all look much the same after lying for days in hedges and ditches,handsome handsome say shire daresay shall look much lying days hedges ditches
356,"'It would take more than a few days, or weeks, or years, of wandering in the Wild to make you look like Strider,' he answered.",it would take more than a few days or weeks or years of wandering in the wild to make you look like strider he answered,would take days weeks years wandering wild make look like strider answered
357,"'And you would die first, unless you are made of sterner stuff than you look to be.'",and you would die first unless you are made of sterner stuff than you look to be,would die first unless made sterner stuff look
358,"Pippin subsided; but Sam was not daunted, and he still eyed Strider dubiously.",pippin subsided but sam was not daunted and he still eyed strider dubiously,pippin subsided sam daunted still eyed strider dubiously
359,'How do we know you are the Strider that Gandalf speaks about?',how do we know you are the strider that gandalf speaks about,know strider gandalf speaks
360,he demanded.,he demanded,demanded
361,"'You never mentioned Gandalf, till this letter came out.",you never mentioned gandalf till this letter came out,never mentioned gandalf till letter came
362,"You might be a play-acting spy, for all I can see, trying to get us to go with you.",you might be a playacting spy for all i can see trying to get us to go with you,might playacting spy see trying get us go
363,You might have done in the real Strider and took his clothes.,you might have done in the real strider and took his clothes,might done real strider took clothes
364,What have you to say to that?',what have you to say to that,say
365,"'That you are a stout fellow,' answered Strider; 'but I am afraid my only answer to you, Sam Gamgee, is this.",that you are a stout fellow answered strider but i am afraid my only answer to you sam gamgee is this,stout fellow answered strider afraid answer sam gamgee
366,"If I had killed the real Strider, I could kill you.",if i had killed the real strider i could kill you,killed real strider could kill
367,And I should have killed you already without so much talk.,and i should have killed you already without so much talk,killed already without much talk
368,"If I was after the Ring, I could have it  NOW!'",if i was after the ring i could have it now,ring could
369,"He stood up, and seemed suddenly to grow taller.",he stood up and seemed suddenly to grow taller,stood seemed suddenly grow taller
370,"In his eyes gleamed a light, keen and commanding.",in his eyes gleamed a light keen and commanding,eyes gleamed light keen commanding
371,"Throwing back his cloak, he laid his hand on the hilt of a sword that had hung concealed by his side.",throwing back his cloak he laid his hand on the hilt of a sword that had hung concealed by his side,throwing back cloak laid hand hilt sword hung concealed side
372,They did not dare to move.,they did not dare to move,dare move
373,Sam sat wide-mouthed staring at him dumbly.,sam sat widemouthed staring at him dumbly,sam sat widemouthed staring dumbly
374,"'But I _am_ the real Strider, fortunately,' he said, looking down at them with his face softened by a sudden smile.",but i am the real strider fortunately he said looking down at them with his face softened by a sudden smile,real strider fortunately said looking face softened sudden smile
375,"'I am Aragorn son of Arathorn; and if by life or death I can save you, I will.'",i am aragorn son of arathorn and if by life or death i can save you i will,aragorn son arathorn life death save
376,There was a long silence.,there was a long silence,long silence
377,At last Frodo spoke with hesitation.,at last frodo spoke with hesitation,last frodo spoke hesitation
378,"'I believed that you were a friend before the letter came,' he said, 'or at least I wished to.",i believed that you were a friend before the letter came he said or at least i wished to,believed friend letter came said least wished
379,"You have frightened me several times tonight, but never in the way that servants of the Enemy would, or so I imagine.",you have frightened me several times tonight but never in the way that servants of the enemy would or so i imagine,frightened several times tonight never way servants enemy would imagine
380,"I think one of his spies would  well, seem fairer and feel fouler, if you understand.'",i think one of his spies would well seem fairer and feel fouler if you understand,think one spies would well seem fairer feel fouler understand
381,"'I see,' laughed Strider.",i see laughed strider,see laughed strider
382,'I look foul and feel fair.,i look foul and feel fair,look foul feel fair
383,Is that it?,is that it,
384,"_All that is gold does not glitter, not all those who wander are lost.",all that is gold does not glitter not all those who wander are lost,gold glitter wander lost
385,"'_
     'Did the verses apply to you then?'",did the verses apply to you then,verses apply
386,asked Frodo.,asked frodo,asked frodo
387,'I could not make out what they were about.,i could not make out what they were about,could make
388,"But how did you know that they were in Gandalf's letter, if you have never seen it?'",but how did you know that they were in gandalfs letter if you have never seen it,know gandalfs letter never seen
389,"'I did not know,' he answered.",i did not know he answered,know answered
390,"'But I am Aragorn, and those verses go with that name.'",but i am aragorn and those verses go with that name,aragorn verses go name
391,"He drew out his sword, and they saw that the blade was indeed broken a foot below the hilt.",he drew out his sword and they saw that the blade was indeed broken a foot below the hilt,drew sword saw blade indeed broken foot hilt
392,"'Not much use is it, Sam?'",not much use is it sam,much use sam
393,said Strider.,said strider,said strider
394,'But the time is near when it shall be forged anew.',but the time is near when it shall be forged anew,time near shall forged anew
395,Sam said nothing.,sam said nothing,sam said nothing
396,"'Well,' said Strider, 'with Sam's permission we will call that settled.",well said strider with sams permission we will call that settled,well said strider sams permission call settled
397,Strider shall be your guide.,strider shall be your guide,strider shall guide
398,We shall have a rough road tomorrow.,we shall have a rough road tomorrow,shall rough road tomorrow
399,"Even if we are allowed to leave Bree unhindered, we can hardly hope now to leave it unnoticed.",even if we are allowed to leave bree unhindered we can hardly hope now to leave it unnoticed,even allowed leave bree unhindered hardly hope leave unnoticed
400,But I shall try to get lost as soon as possible.,but i shall try to get lost as soon as possible,shall try get lost soon possible
401,I know one or two ways out of Bree-land other than the main road.,i know one or two ways out of breeland other than the main road,know one two ways breeland main road
402,"If once we shake off the pursuit, I shall make for Weathertop.'",if once we shake off the pursuit i shall make for weathertop,shake pursuit shall make weathertop
403,'Weathertop?',weathertop,weathertop
404,said Sam.,said sam,said sam
405,'What's that?',whats that,whats
406,"'It is a hill, just to the north of the Road, about half way from here to Rivendell.",it is a hill just to the north of the road about half way from here to rivendell,hill north road half way rivendell
407,It commands a wide view all round; and there we shall have a chance to look about us.,it commands a wide view all round and there we shall have a chance to look about us,commands wide view round shall chance look us
408,"Gandalf will make for that point, if he follows us.",gandalf will make for that point if he follows us,gandalf make point follows us
409,"After Weathertop our journey will become more difficult, and we shall have to choose between various dangers.'",after weathertop our journey will become more difficult and we shall have to choose between various dangers,weathertop journey become difficult shall choose various dangers
410,'When did you last see Gandalf?',when did you last see gandalf,last see gandalf
411,asked Frodo.,asked frodo,asked frodo
412,"'Do you know where he is, or what he is doing?'",do you know where he is or what he is doing,know
413,Strider looked grave.,strider looked grave,strider looked grave
414,"'I do not know,' he said.",i do not know he said,know said
415,'I came west with him in the spring.,i came west with him in the spring,came west spring
416,"I have often kept watch on the borders of the Shire in the last few years, when he was busy elsewhere.",i have often kept watch on the borders of the shire in the last few years when he was busy elsewhere,often kept watch borders shire last years busy elsewhere
417,He seldom left it unguarded.,he seldom left it unguarded,seldom left unguarded
418,We last met on the first of May: at Sam Ford down the Brandywine.,we last met on the first of may at sam ford down the brandywine,last met first may sam ford brandywine
419,"He told me that his business with you had gone well, and that you would be starting for Rivendell in the last week of September.",he told me that his business with you had gone well and that you would be starting for rivendell in the last week of september,told business gone well would starting rivendell last week september
420,"As I knew he was at your side, I went away on a journey of my own.",as i knew he was at your side i went away on a journey of my own,knew side went away journey
421,"And that has proved ill; for plainly some news reached him, and I was not at hand to help.",and that has proved ill for plainly some news reached him and i was not at hand to help,proved ill plainly news reached hand help
422,"'I am troubled, for the first time since I have known him.",i am troubled for the first time since i have known him,troubled first time since known
423,"We should have had messages, even if he could not come himself.",we should have had messages even if he could not come himself,messages even could come
424,"When I returned, many days ago, I heard the ill news.",when i returned many days ago i heard the ill news,returned many days ago heard ill news
425,The tidings had gone far and wide that Gandalf was missing and the horsemen had been seen.,the tidings had gone far and wide that gandalf was missing and the horsemen had been seen,tidings gone far wide gandalf missing horsemen seen
426,It was the Elven-folk of Gildor that told me this; and later they told me that you had left your home; but there was no news of your leaving Buckland.,it was the elvenfolk of gildor that told me this and later they told me that you had left your home but there was no news of your leaving buckland,elvenfolk gildor told later told left home news leaving buckland
427,I have been watching the East Road anxiously.',i have been watching the east road anxiously,watching east road anxiously
428,"'Do you think the Black Riders have anything to do with it  with Gandalf's absence, I mean?'",do you think the black riders have anything to do with it with gandalfs absence i mean,think black riders anything gandalfs absence mean
429,asked Frodo.,asked frodo,asked frodo
430,"'I do not know of anything else that could have hindered him, except the Enemy himself,' said Strider.",i do not know of anything else that could have hindered him except the enemy himself said strider,know anything else could hindered except enemy said strider
431,'But do not give up hope!,but do not give up hope,give hope
432,Gandalf is greater than you Shire-folk know  as a rule you can only see his jokes and toys.,gandalf is greater than you shirefolk know as a rule you can only see his jokes and toys,gandalf greater shirefolk know rule see jokes toys
433,But this business of ours will be his greatest task.',but this business of ours will be his greatest task,business greatest task
434,Pippin yawned.,pippin yawned,pippin yawned
435,"'I am sorry,' he said, 'but I am dead tired.",i am sorry he said but i am dead tired,sorry said dead tired
436,"In spite of all the danger and worry I must go to bed, or sleep where I sit.",in spite of all the danger and worry i must go to bed or sleep where i sit,spite danger worry must go bed sleep sit
437,"Where is that silly fellow, Merry?",where is that silly fellow merry,silly fellow merry
438,"It would be the last straw, if we had to go out in the dark to look for him.'",it would be the last straw if we had to go out in the dark to look for him,would last straw go dark look
439,At that moment they heard a door slam; then feet came running along the passage.,at that moment they heard a door slam then feet came running along the passage,moment heard door slam feet came running along passage
440,Merry came in with a rush followed by Nob.,merry came in with a rush followed by nob,merry came rush followed nob
441,"He shut the door hastily, and leaned against it.",he shut the door hastily and leaned against it,shut door hastily leaned
442,He was out of breath.,he was out of breath,breath
443,"They stared at him in alarm for a moment before he gasped: 'I have seen them, Frodo!",they stared at him in alarm for a moment before he gasped i have seen them frodo,stared alarm moment gasped seen frodo
444,I have seen them!,i have seen them,seen
445,Black Riders!',black riders,black riders
446,'Black Riders!',black riders,black riders
447,cried Frodo.,cried frodo,cried frodo
448,'Where?',where,
449,'Here.,here,
450,In the village.,in the village,village
451,I stayed indoors for an hour.,i stayed indoors for an hour,stayed indoors hour
452,"Then as you did not come back, I went out for a stroll.",then as you did not come back i went out for a stroll,come back went stroll
453,I had come back again and was standing just outside the light of the lamp looking at the stars.,i had come back again and was standing just outside the light of the lamp looking at the stars,come back standing outside light lamp looking stars
454,"Suddenly I shivered and felt that something horrible was creeping near: there was a son of deeper shade among the shadows across the road, just beyond the edge of the lamplight.",suddenly i shivered and felt that something horrible was creeping near there was a son of deeper shade among the shadows across the road just beyond the edge of the lamplight,suddenly shivered felt something horrible creeping near son deeper shade among shadows across road beyond edge lamplight
455,It slid away at once into the dark without a sound.,it slid away at once into the dark without a sound,slid away dark without sound
456,There was no horse.',there was no horse,horse
457,'Which way did it go?',which way did it go,way go
458,"asked Strider, suddenly and sharply.",asked strider suddenly and sharply,asked strider suddenly sharply
459,"Merry started, noticing the stranger for the first time.",merry started noticing the stranger for the first time,merry started noticing stranger first time
460,'Go on!',go on,go
461,said Frodo.,said frodo,said frodo
462,'This is a friend of Gandalf's.,this is a friend of gandalfs,friend gandalfs
463,I will explain later.',i will explain later,explain later
464,"'It seemed to make off up the Road, eastward,' continued Merry.",it seemed to make off up the road eastward continued merry,seemed make road eastward continued merry
465,'I tried to follow.,i tried to follow,tried follow
466,"Of course, it vanished almost at once; but I went round the corner and on as far as the last house on the Road.'",of course it vanished almost at once but i went round the corner and on as far as the last house on the road,course vanished almost went round corner far last house road
467,Strider looked at Merry with wonder.,strider looked at merry with wonder,strider looked merry wonder
468,"'You have a stout heart,' he said; 'but it was foolish.'",you have a stout heart he said but it was foolish,stout heart said foolish
469,"'I don't know,' said Merry.",i dont know said merry,dont know said merry
470,"'Neither brave nor silly, I think.",neither brave nor silly i think,neither brave silly think
471,I could hardly help myself.,i could hardly help myself,could hardly help
472,I seemed to be drawn somehow.,i seemed to be drawn somehow,seemed drawn somehow
473,"Anyway, I went, and suddenly I heard voices by the hedge.",anyway i went and suddenly i heard voices by the hedge,anyway went suddenly heard voices hedge
474,"One was muttering; and the other was whispering, or hissing.",one was muttering and the other was whispering or hissing,one muttering whispering hissing
475,I couldn't hear a word that was said.,i couldnt hear a word that was said,couldnt hear word said
476,"I did not creep any closer, because I began to tremble all over.",i did not creep any closer because i began to tremble all over,creep closer began tremble
477,"Then I felt terrified, and I turned back, and was just going to bolt home, when something came behind me and I...",then i felt terrified and i turned back and was just going to bolt home when something came behind me and i,felt terrified turned back going bolt home something came behind
478,I fell over.',i fell over,fell
479,"'I found him, sir,' put in Nob.",i found him sir put in nob,found sir put nob
480,'Mr.,mr,mr
481,Butterbur sent me out with a lantern.,butterbur sent me out with a lantern,butterbur sent lantern
482,"I went down to West-gate, and then back up towards South-gate.",i went down to westgate and then back up towards southgate,went westgate back towards southgate
483,Just nigh Bill Ferny's house I thought I could see something in the Road.,just nigh bill fernys house i thought i could see something in the road,nigh bill fernys house thought could see something road
484,"I couldn't swear to it, but it looked to me as if two men was stooping over something, lilting it.",i couldnt swear to it but it looked to me as if two men was stooping over something lilting it,couldnt swear looked two men stooping something lilting
485,"I gave a shout, but where I got up to the spot there was no signs of them, and only Mr. Brandybuck lying by the roadside.",i gave a shout but where i got up to the spot there was no signs of them and only mr brandybuck lying by the roadside,gave shout got spot signs mr brandybuck lying roadside
486,He seemed to be asleep.,he seemed to be asleep,seemed asleep
487,"""I thought I had fallen into deep water,"" he says to me, when I shook him.",i thought i had fallen into deep water he says to me when i shook him,thought fallen deep water says shook
488,"Very queer he was, and as soon as I had roused him, he got up and ran back here like a hare.'",very queer he was and as soon as i had roused him he got up and ran back here like a hare,queer soon roused got ran back like hare
489,"'I am afraid that's true,' said Merry, 'though I don't know what I said.",i am afraid thats true said merry though i dont know what i said,afraid thats true said merry though dont know said
490,"I had an ugly dream, which I can't remember.",i had an ugly dream which i cant remember,ugly dream cant remember
491,I went to pieces.,i went to pieces,went pieces
492,I don't know what came over me.',i dont know what came over me,dont know came
493,"'I do,' said Strider.",i do said strider,said strider
494,'The Black Breath.,the black breath,black breath
495,"The Riders must have left their horses outside, and passed back through the South-gate in secret.",the riders must have left their horses outside and passed back through the southgate in secret,riders must left horses outside passed back southgate secret
496,"They will know all the news now, for they have visited Bill Ferny; and probably that Southerner was a spy as well.",they will know all the news now for they have visited bill ferny and probably that southerner was a spy as well,know news visited bill ferny probably southerner spy well
497,"Something may happen in the night, before we leave Bree.'",something may happen in the night before we leave bree,something may happen night leave bree
498,'What will happen?',what will happen,happen
499,said Merry.,said merry,said merry
500,'Will they attack the inn?',will they attack the inn,attack inn
501,"'No, I think not,' said Strider.",no i think not said strider,think said strider
502,'They are not all here yet.,they are not all here yet,yet
503,And in any case that is not their way.,and in any case that is not their way,case way
504,"In dark and loneliness they are strongest; they will not openly attack a house where there are lights and many people -not until they are desperate, not while all the long leagues of Eriador still lie before us.",in dark and loneliness they are strongest they will not openly attack a house where there are lights and many people not until they are desperate not while all the long leagues of eriador still lie before us,dark loneliness strongest openly attack house lights many people desperate long leagues eriador still lie us
505,"But their power is in terror, and already some in Bree are in their clutch.",but their power is in terror and already some in bree are in their clutch,power terror already bree clutch
506,"They will drive these wretches to some evil work: Ferny, and some of the strangers, and, maybe, the gatekeeper too.",they will drive these wretches to some evil work ferny and some of the strangers and maybe the gatekeeper too,drive wretches evil work ferny strangers maybe gatekeeper
507,They had words with Harry at West-gate on Monday.,they had words with harry at westgate on monday,words harry westgate monday
508,I was watching them.,i was watching them,watching
509,He was white and shaking when they left him.',he was white and shaking when they left him,white shaking left
510,"'We seem to have enemies all round,' said Frodo.",we seem to have enemies all round said frodo,seem enemies round said frodo
511,'What are we to do?',what are we to do,
512,"'Stay here, and do not go to your rooms!",stay here and do not go to your rooms,stay go rooms
513,They are sure to have found out which those are.,they are sure to have found out which those are,sure found
514,The hobbit-rooms have windows looking north and close to the ground.,the hobbitrooms have windows looking north and close to the ground,hobbitrooms windows looking north close ground
515,We will all remain together and bar this window and the door.,we will all remain together and bar this window and the door,remain together bar window door
516,But first Nob and I will fetch your luggage.',but first nob and i will fetch your luggage,first nob fetch luggage
517,"While Strider was gone, Frodo gave Merry a rapid account of all that had happened since supper.",while strider was gone frodo gave merry a rapid account of all that had happened since supper,strider gone frodo gave merry rapid account happened since supper
518,Merry was still reading and pondering Gandalf's letter when Strider and Nob returned.,merry was still reading and pondering gandalfs letter when strider and nob returned,merry still reading pondering gandalfs letter strider nob returned
519,"'Well Masters,' said Nob, 'I've ruffled up the clothes and put in a bolster down the middle of each bed.",well masters said nob ive ruffled up the clothes and put in a bolster down the middle of each bed,well masters said nob ive ruffled clothes put bolster middle bed
520,"And I made a nice imitation of your head with a brown woollen mat, Mr.",and i made a nice imitation of your head with a brown woollen mat mr,made nice imitation head brown woollen mat mr
521,"Bag  Underhill, sir,' he added with a grin.",bag underhill sir he added with a grin,bag underhill sir added grin
522,Pippin laughed.,pippin laughed,pippin laughed
523,'Very life-like!',very lifelike,lifelike
524,he said.,he said,said
525,'But what will happen when they have penetrated the disguise?',but what will happen when they have penetrated the disguise,happen penetrated disguise
526,"'We shall see,' said Strider.",we shall see said strider,shall see said strider
527,'Let us hope to hold the fort till morning.',let us hope to hold the fort till morning,let us hope hold fort till morning
528,"'Good night to you,' said Nob, and went off to take his part in the watch on the doors.",good night to you said nob and went off to take his part in the watch on the doors,good night said nob went take part watch doors
529,Their bags and gear they piled on the parlour-floor.,their bags and gear they piled on the parlourfloor,bags gear piled parlourfloor
530,They pushed a low chair against the door and shut the window.,they pushed a low chair against the door and shut the window,pushed low chair door shut window
531,"Peering out, Frodo saw that the night was still clear.",peering out frodo saw that the night was still clear,peering frodo saw night still clear
532,The Sickle was swinging bright above the shoulders of Bree-hill.,the sickle was swinging bright above the shoulders of breehill,sickle swinging bright shoulders breehill
533,He then closed and barred the heavy inside shutters and drew the curtains together.,he then closed and barred the heavy inside shutters and drew the curtains together,closed barred heavy inside shutters drew curtains together
534,Strider built up the fire and blew out all the candles.,strider built up the fire and blew out all the candles,strider built fire blew candles
535,The hobbits lay down on their blankets with their feet towards the hearth; but Strider settled himself in the chair against the door.,the hobbits lay down on their blankets with their feet towards the hearth but strider settled himself in the chair against the door,hobbits lay blankets feet towards hearth strider settled chair door
536,"They talked for a little, for Merry still had several questions to ask.",they talked for a little for merry still had several questions to ask,talked little merry still several questions ask
537,'Jumped over the Moon!',jumped over the moon,jumped moon
538,chuckled Merry as he rolled himself in his blanket.,chuckled merry as he rolled himself in his blanket,chuckled merry rolled blanket
539,"'Very ridiculous of you, Frodo!",very ridiculous of you frodo,ridiculous frodo
540,But I wish I had been there to see.,but i wish i had been there to see,wish see
541,The worthies of Bree will be discussing it a hundred years hence.',the worthies of bree will be discussing it a hundred years hence,worthies bree discussing hundred years hence
542,"'I hope so,' said Strider.",i hope so said strider,hope said strider
543,"Then they all fell silent, and one by one the hobbits dropped off to sleep.",then they all fell silent and one by one the hobbits dropped off to sleep,fell silent one one hobbits dropped sleep
544,_,,
