sentence_id,sentence,cleaned_sentence,tokens
15,"There on the hill-brow she stood beckoning to them: her hair was flying loose, and as it caught the sun it shone and shimmered.",there on the hillbrow she stood beckoning to them her hair was flying loose and as it caught the sun it shone and shimmered,hillbrow stood beckoning hair flying loose caught sun shone shimmered
16,A light like the glint of water on dewy grass flashed from under her feet as she danced.,a light like the glint of water on dewy grass flashed from under her feet as she danced,light like glint water dewy grass flashed feet danced
17,"They hastened up the last slope, and stood breathless beside her.",they hastened up the last slope and stood breathless beside her,hastened last slope stood breathless beside
18,"They bowed, but with a wave of her arm she bade them look round; and they looked out from the hill-top over lands under the morning.",they bowed but with a wave of her arm she bade them look round and they looked out from the hilltop over lands under the morning,bowed wave arm bade look round looked hilltop lands morning
19,"It was now as clear and far-seen as it had been veiled and misty when they stood upon the knoll in the Forest, which could now be seen rising pale and green out of the dark trees in the West.",it was now as clear and farseen as it had been veiled and misty when they stood upon the knoll in the forest which could now be seen rising pale and green out of the dark trees in the west,clear farseen veiled misty stood upon knoll forest could seen rising pale green dark trees west
20,"In that direction the land rose in wooded ridges, green, yellow, russet under the sun, beyond which lay hidden the valley of the Brandywine.",in that direction the land rose in wooded ridges green yellow russet under the sun beyond which lay hidden the valley of the brandywine,direction land rose wooded ridges green yellow russet sun beyond lay hidden valley brandywine
21,"To the South, over the line of the Withywindle, there was a distant glint like pale glass where the Brandywine River made a great loop in the lowlands and flowed away out of the knowledge of the hobbits.",to the south over the line of the withywindle there was a distant glint like pale glass where the brandywine river made a great loop in the lowlands and flowed away out of the knowledge of the hobbits,south line withywindle distant glint like pale glass brandywine river made great loop lowlands flowed away knowledge hobbits
22,"Northward beyond the dwindling downs the land ran away in flats and swellings of grey and green and pale earth-colours, until it faded into a featureless and shadowy distance.",northward beyond the dwindling downs the land ran away in flats and swellings of grey and green and pale earthcolours until it faded into a featureless and shadowy distance,northward beyond dwindling downs land ran away flats swellings grey green pale earthcolours faded featureless shadowy distance
23,"Eastward the Barrow-downs rose, ridge behind ridge into the morning, and vanished out of eyesight into a guess: it was no more than a guess of blue and a remote white glimmer blending with the hem of the sky, but it spoke to them, out of memory and old tales, of the high and distant mountains.",eastward the barrowdowns rose ridge behind ridge into the morning and vanished out of eyesight into a guess it was no more than a guess of blue and a remote white glimmer blending with the hem of the sky but it spoke to them out of memory and old tales of the high and distant mountains,eastward barrowdowns rose ridge behind ridge morning vanished eyesight guess guess blue remote white glimmer blending hem sky spoke memory old tales high distant mountains
24,"They took a deep draught of the air, and felt that a skip and a few stout strides would bear them wherever they wished.",they took a deep draught of the air and felt that a skip and a few stout strides would bear them wherever they wished,took deep draught air felt skip stout strides would bear wherever wished
25,"It seemed fainthearted to go jogging aside over the crumpled skirts of the downs towards the Road, when they should be leaping, as lusty as Tom, over the stepping stones of the hills straight towards the Mountains.",it seemed fainthearted to go jogging aside over the crumpled skirts of the downs towards the road when they should be leaping as lusty as tom over the stepping stones of the hills straight towards the mountains,seemed fainthearted go jogging aside crumpled skirts downs towards road leaping lusty tom stepping stones hills straight towards mountains
26,Goldberry spoke to them and recalled their eyes and thoughts.,goldberry spoke to them and recalled their eyes and thoughts,goldberry spoke recalled eyes thoughts
27,"'Speed now, fair guests!'",speed now fair guests,speed fair guests
28,she said.,she said,said
29,'And hold to your purpose!,and hold to your purpose,hold purpose
30,North with the wind in the left eye and a blessing on your footsteps!,north with the wind in the left eye and a blessing on your footsteps,north wind left eye blessing footsteps
31,Make haste while the Sun shines!',make haste while the sun shines,make haste sun shines
32,"And to Frodo she said: 'Farewell, Elf-friend, it was a merry meeting!'",and to frodo she said farewell elffriend it was a merry meeting,frodo said farewell elffriend merry meeting
33,But Frodo found no words to answer.,but frodo found no words to answer,frodo found words answer
34,"He bowed low, and mounted his pony, and followed by his friends jogged slowly down the gentle slope behind the hill.",he bowed low and mounted his pony and followed by his friends jogged slowly down the gentle slope behind the hill,bowed low mounted pony followed friends jogged slowly gentle slope behind hill
35,"Tom Bombadil's house and the valley, and the Forest were lost to view.",tom bombadils house and the valley and the forest were lost to view,tom bombadils house valley forest lost view
36,"The air grew warmer between the green walls of hillside and hillside, and the scent of turf rose strong and sweet as they breathed.",the air grew warmer between the green walls of hillside and hillside and the scent of turf rose strong and sweet as they breathed,air grew warmer green walls hillside hillside scent turf rose strong sweet breathed
37,"Turning back, when they reached the bottom of the green hollow, they saw Goldberry, now small and slender like a sunlit flower against the sky: she was standing still watching them, and her hands were stretched out towards them.",turning back when they reached the bottom of the green hollow they saw goldberry now small and slender like a sunlit flower against the sky she was standing still watching them and her hands were stretched out towards them,turning back reached bottom green hollow saw goldberry small slender like sunlit flower sky standing still watching hands stretched towards
38,"As they looked she gave a clear call, and lifting up her hand she turned and vanished behind the hill.",as they looked she gave a clear call and lifting up her hand she turned and vanished behind the hill,looked gave clear call lifting hand turned vanished behind hill
39,"Their way wound along the floor of the hollow, and round the green feet of a steep hill into another deeper and broader valley, and then over the shoulder of further hills, and down their long limbs, and up their smooth sides again, up on to new hill-tops and down into new valleys.",their way wound along the floor of the hollow and round the green feet of a steep hill into another deeper and broader valley and then over the shoulder of further hills and down their long limbs and up their smooth sides again up on to new hilltops and down into new valleys,way wound along floor hollow round green feet steep hill another deeper broader valley shoulder hills long limbs smooth sides new hilltops new valleys
40,"There was no tree nor any visible water: it was a country of grass and short springy turf, silent except for the whisper of the air over the edges of the land, and high lonely cries of strange birds.",there was no tree nor any visible water it was a country of grass and short springy turf silent except for the whisper of the air over the edges of the land and high lonely cries of strange birds,tree visible water country grass short springy turf silent except whisper air edges land high lonely cries strange birds
41,"As they journeyed the sun mounted, and grew hot.",as they journeyed the sun mounted and grew hot,journeyed sun mounted grew hot
42,Each time they climbed a ridge the breeze seemed to have grown less.,each time they climbed a ridge the breeze seemed to have grown less,time climbed ridge breeze seemed grown less
43,"When they caught a glimpse of the country westward the distant Forest seemed to be smoking, as if the fallen rain was steaming up again from leaf and root and mould.",when they caught a glimpse of the country westward the distant forest seemed to be smoking as if the fallen rain was steaming up again from leaf and root and mould,caught glimpse country westward distant forest seemed smoking fallen rain steaming leaf root mould
44,"A shadow now lay round the edge of sight, a dark haze above which the upper sky was like a blue cap, hot and heavy.",a shadow now lay round the edge of sight a dark haze above which the upper sky was like a blue cap hot and heavy,shadow lay round edge sight dark haze upper sky like blue cap hot heavy
45,"About mid-day they came to a hill whose top was wide and flattened, like a shallow saucer with a green mounded rim.",about midday they came to a hill whose top was wide and flattened like a shallow saucer with a green mounded rim,midday came hill whose top wide flattened like shallow saucer green mounded rim
46,"Inside there was no air stirring, and the sky seemed near their heads.",inside there was no air stirring and the sky seemed near their heads,inside air stirring sky seemed near heads
47,They rode across and looked northwards.,they rode across and looked northwards,rode across looked northwards
48,"Then their hearts rose, for it seemed plain that they had come further already than they had expected.",then their hearts rose for it seemed plain that they had come further already than they had expected,hearts rose seemed plain come already expected
49,"Certainly the distances had now all become hazy and deceptive, but there could be no doubt that the Downs were coming to an end.",certainly the distances had now all become hazy and deceptive but there could be no doubt that the downs were coming to an end,certainly distances become hazy deceptive could doubt downs coming end
50,"A long valley lay below them winding away northwards, until it came to an opening between two steep shoulders.",a long valley lay below them winding away northwards until it came to an opening between two steep shoulders,long valley lay winding away northwards came opening two steep shoulders
51,"Beyond, there seemed to be no more hills.",beyond there seemed to be no more hills,beyond seemed hills
52,Due north they faintly glimpsed a long dark line.,due north they faintly glimpsed a long dark line,due north faintly glimpsed long dark line
53,"That is a line of trees,' said Merry, 'and that must mark the Road.",that is a line of trees said merry and that must mark the road,line trees said merry must mark road
54,All along it for many leagues east of the Bridge there are trees growing.,all along it for many leagues east of the bridge there are trees growing,along many leagues east bridge trees growing
55,Some say they were planted in the old days.',some say they were planted in the old days,say planted old days
56,'Splendid!',splendid,splendid
57,said Frodo.,said frodo,said frodo
58,"'If we make as good going this afternoon as we have done this morning, we shall have left the Downs before the Sun sets and be jogging on in search of a camping place.'",if we make as good going this afternoon as we have done this morning we shall have left the downs before the sun sets and be jogging on in search of a camping place,make good going afternoon done morning shall left downs sun sets jogging search camping place
59,"But even as he spoke he turned his glance eastwards, and he saw that on that side the hills were higher and looked down upon them; and all those hills were crowned with green mounds, and on some were standing stones, pointing upwards like jagged teeth out of green gums.",but even as he spoke he turned his glance eastwards and he saw that on that side the hills were higher and looked down upon them and all those hills were crowned with green mounds and on some were standing stones pointing upwards like jagged teeth out of green gums,even spoke turned glance eastwards saw side hills higher looked upon hills crowned green mounds standing stones pointing upwards like jagged teeth green gums
60,That view was somehow disquieting; so they turned from the sight and went down into the hollow circle.,that view was somehow disquieting so they turned from the sight and went down into the hollow circle,view somehow disquieting turned sight went hollow circle
61,"In the midst of it there stood a single stone, standing tall under the sun above, and at this hour casting no shadow.",in the midst of it there stood a single stone standing tall under the sun above and at this hour casting no shadow,midst stood single stone standing tall sun hour casting shadow
62,"It was shapeless and yet significant: like a landmark, or a guarding finger, or more like a warning.",it was shapeless and yet significant like a landmark or a guarding finger or more like a warning,shapeless yet significant like landmark guarding finger like warning
63,"But they were now hungry, and the sun was still at the fearless noon; so they set their backs against the east side of the stone.",but they were now hungry and the sun was still at the fearless noon so they set their backs against the east side of the stone,hungry sun still fearless noon set backs east side stone
64,"It was cool, as if the sun had had no power to warm it; but at that time this seemed pleasant.",it was cool as if the sun had had no power to warm it but at that time this seemed pleasant,cool sun power warm time seemed pleasant
65,"There they took food and drink, and made as good a noon-meal under the open sky as anyone could wish; for the food came from 'down under Hill'.",there they took food and drink and made as good a noonmeal under the open sky as anyone could wish for the food came from down under hill,took food drink made good noonmeal open sky anyone could wish food came hill
66,Tom had provided them with plenty for the comfort of the day.,tom had provided them with plenty for the comfort of the day,tom provided plenty comfort day
67,Their ponies unburdened strayed upon the grass.,their ponies unburdened strayed upon the grass,ponies unburdened strayed upon grass
68,"Riding over the hills, and eating their fill, the warm sun and the scent of turf, lying a little too long, stretching out their legs and looking at the sky above their noses: these things are, perhaps, enough to explain what happened.",riding over the hills and eating their fill the warm sun and the scent of turf lying a little too long stretching out their legs and looking at the sky above their noses these things are perhaps enough to explain what happened,riding hills eating fill warm sun scent turf lying little long stretching legs looking sky noses things perhaps enough explain happened
69,"However, that may be: they woke suddenly and uncomfortably from a sleep they had never meant to take.",however that may be they woke suddenly and uncomfortably from a sleep they had never meant to take,however may woke suddenly uncomfortably sleep never meant take
70,"The standing stone was cold, and it cast a long pale shadow that stretched eastward over them.",the standing stone was cold and it cast a long pale shadow that stretched eastward over them,standing stone cold cast long pale shadow stretched eastward
71,"The sun, a pale and watery yellow, was gleaming through the mist just above the west wall of the hollow in which they lay; north, south, and east, beyond the wall the fog was thick, cold and white.",the sun a pale and watery yellow was gleaming through the mist just above the west wall of the hollow in which they lay north south and east beyond the wall the fog was thick cold and white,sun pale watery yellow gleaming mist west wall hollow lay north south east beyond wall fog thick cold white
72,"The air was silent, heavy and chill.",the air was silent heavy and chill,air silent heavy chill
73,Their ponies were standing crowded together with their heads down.,their ponies were standing crowded together with their heads down,ponies standing crowded together heads
74,"The hobbits sprang to their feet in alarm, and ran to the western rim.",the hobbits sprang to their feet in alarm and ran to the western rim,hobbits sprang feet alarm ran western rim
75,They found that they were upon an island in the fog.,they found that they were upon an island in the fog,found upon island fog
76,"Even as they looked out in dismay towards the setting sun, it sank before their eyes into a white sea, and a cold grey shadow sprang up in the East behind.",even as they looked out in dismay towards the setting sun it sank before their eyes into a white sea and a cold grey shadow sprang up in the east behind,even looked dismay towards setting sun sank eyes white sea cold grey shadow sprang east behind
77,"The fog rolled up to the walls and rose above them, and as it mounted it bent over their heads until it became a roof: they were shut in a hall of mist whose central pillar was the standing stone.",the fog rolled up to the walls and rose above them and as it mounted it bent over their heads until it became a roof they were shut in a hall of mist whose central pillar was the standing stone,fog rolled walls rose mounted bent heads became roof shut hall mist whose central pillar standing stone
78,They felt as if a trap was closing about them; but they did not quite lose heart.,they felt as if a trap was closing about them but they did not quite lose heart,felt trap closing quite lose heart
79,"They still remembered the hopeful view they had had of the line of the Road ahead, and they still knew in which direction it lay.",they still remembered the hopeful view they had had of the line of the road ahead and they still knew in which direction it lay,still remembered hopeful view line road ahead still knew direction lay
80,"In any case, they now had so great a dislike for that hollow place about the stone that no thought of remaining there was in their minds.",in any case they now had so great a dislike for that hollow place about the stone that no thought of remaining there was in their minds,case great dislike hollow place stone thought remaining minds
81,They packed up as quickly as their chilled fingers would work.,they packed up as quickly as their chilled fingers would work,packed quickly chilled fingers would work
82,"Soon they were leading their ponies in single file over the rim and down the long northward slope of the hill, down into a foggy sea.",soon they were leading their ponies in single file over the rim and down the long northward slope of the hill down into a foggy sea,soon leading ponies single file rim long northward slope hill foggy sea
83,"As they went down the mist became colder and damper, and their hair hung lank and dripping on their foreheads.",as they went down the mist became colder and damper and their hair hung lank and dripping on their foreheads,went mist became colder damper hair hung lank dripping foreheads
84,"When they reached the bottom it was so cold that they halted and got out cloaks and hoods, which soon became bedewed with grey drops.",when they reached the bottom it was so cold that they halted and got out cloaks and hoods which soon became bedewed with grey drops,reached bottom cold halted got cloaks hoods soon became bedewed grey drops
85,"Then, mounting their ponies, they went slowly on again, feeling their way by the rise and fall of the ground.",then mounting their ponies they went slowly on again feeling their way by the rise and fall of the ground,mounting ponies went slowly feeling way rise fall ground
86,"They were steering, as well as they could guess, for the gate-like opening at the far northward end of the long valley which they had seen in the morning.",they were steering as well as they could guess for the gatelike opening at the far northward end of the long valley which they had seen in the morning,steering well could guess gatelike opening far northward end long valley seen morning
87,"Once they were through the gap, they had only lo keep on in anything like a straight line and they were bound in the end to strike the Road.",once they were through the gap they had only lo keep on in anything like a straight line and they were bound in the end to strike the road,gap lo keep anything like straight line bound end strike road
88,"Their thoughts did not go beyond that, except for a vague hope that perhaps away beyond the Downs there might be no fog.",their thoughts did not go beyond that except for a vague hope that perhaps away beyond the downs there might be no fog,thoughts go beyond except vague hope perhaps away beyond downs might fog
89,Their going was very slow.,their going was very slow,going slow
90,"To prevent their getting separated and wandering in different directions they went in file, with Frodo leading.",to prevent their getting separated and wandering in different directions they went in file with frodo leading,prevent getting separated wandering different directions went file frodo leading
91,"Sam was behind him, and after him came Pippin, and then Merry.",sam was behind him and after him came pippin and then merry,sam behind came pippin merry
92,The valley seemed to stretch on endlessly.,the valley seemed to stretch on endlessly,valley seemed stretch endlessly
93,Suddenly Frodo saw a hopeful sign.,suddenly frodo saw a hopeful sign,suddenly frodo saw hopeful sign
94,"On either side ahead a darkness began to loom through the mist; and he guessed that they were at last approaching the gap in the hills, the north-gate of the Barrow-downs.",on either side ahead a darkness began to loom through the mist and he guessed that they were at last approaching the gap in the hills the northgate of the barrowdowns,either side ahead darkness began loom mist guessed last approaching gap hills northgate barrowdowns
95,"If they could pass that, they would be free.",if they could pass that they would be free,could pass would free
96,'Come on!,come on,come
97,Follow me!',follow me,follow
98,"he called back over his shoulder, and he hurried forward.",he called back over his shoulder and he hurried forward,called back shoulder hurried forward
99,But his hope soon changed to bewilderment and alarm.,but his hope soon changed to bewilderment and alarm,hope soon changed bewilderment alarm
100,"The dark patches grew darker, but they shrank; and suddenly he saw, towering ominous before him and leaning slightly towards one another like the pillars of a headless door, two huge standing stones.",the dark patches grew darker but they shrank and suddenly he saw towering ominous before him and leaning slightly towards one another like the pillars of a headless door two huge standing stones,dark patches grew darker shrank suddenly saw towering ominous leaning slightly towards one another like pillars headless door two huge standing stones
101,"He could not remember having seen any sign of these in the valley, when he looked out from the hill in the morning.",he could not remember having seen any sign of these in the valley when he looked out from the hill in the morning,could remember seen sign valley looked hill morning
102,He had passed between them almost before he was aware: and even as he did so darkness seemed to fall round him.,he had passed between them almost before he was aware and even as he did so darkness seemed to fall round him,passed almost aware even darkness seemed fall round
103,"His pony reared and snorted, and he fell off.",his pony reared and snorted and he fell off,pony reared snorted fell
104,When he looked back he found that he was alone: the others had not followed him.,when he looked back he found that he was alone the others had not followed him,looked back found alone others followed
105,'Sam!',sam,sam
106,he called.,he called,called
107,'Pippin!,pippin,pippin
108,Merry!,merry,merry
109,Come along!,come along,come along
110,Why don't you keep up?',why dont you keep up,dont keep
111,There was no answer.,there was no answer,answer
112,"Fear took him, and he ran back past the stones shouting wildly: 'Sam!",fear took him and he ran back past the stones shouting wildly sam,fear took ran back past stones shouting wildly sam
113,Sam!,sam,sam
114,Merry!,merry,merry
115,Pippin!',pippin,pippin
116,The pony bolted into the mist and vanished.,the pony bolted into the mist and vanished,pony bolted mist vanished
117,"From some way off, or so it seemed, he thought he heard a cry: 'Hoy!",from some way off or so it seemed he thought he heard a cry hoy,way seemed thought heard cry hoy
118,Frodo!,frodo,frodo
119,Hoy!',hoy,hoy
120,"It was away eastward, on his left as he stood under the great stones, staring and straining into the gloom.",it was away eastward on his left as he stood under the great stones staring and straining into the gloom,away eastward left stood great stones staring straining gloom
121,"He plunged off in the direction of the call, and found himself going steeply uphill.",he plunged off in the direction of the call and found himself going steeply uphill,plunged direction call found going steeply uphill
122,"As he struggled on he called again, and kept on calling more and more frantically; but he heard no answer for some time, and then it seemed faint and far ahead and high above him.",as he struggled on he called again and kept on calling more and more frantically but he heard no answer for some time and then it seemed faint and far ahead and high above him,struggled called kept calling frantically heard answer time seemed faint far ahead high
123,'Frodo!,frodo,frodo
124,Hoy!',hoy,hoy
125,"came the thin voices out of the mist: and then a cry that sounded like _help, help!_ often repeated, ending with a last _help!_ that trailed off into a long wail suddenly cut short.",came the thin voices out of the mist and then a cry that sounded like help help often repeated ending with a last help that trailed off into a long wail suddenly cut short,came thin voices mist cry sounded like help help often repeated ending last help trailed long wail suddenly cut short
126,"He stumbled forward with all the speed he could towards the cries; but the light was now gone, and clinging night had closed about him, so that it was impossible to be sure of any direction.",he stumbled forward with all the speed he could towards the cries but the light was now gone and clinging night had closed about him so that it was impossible to be sure of any direction,stumbled forward speed could towards cries light gone clinging night closed impossible sure direction
127,He seemed all the time to be climbing up and up.,he seemed all the time to be climbing up and up,seemed time climbing
128,Only the change in the level of the ground at his feet told him when he at last came to the top of a ridge or hill.,only the change in the level of the ground at his feet told him when he at last came to the top of a ridge or hill,change level ground feet told last came top ridge hill
129,"He was weary, sweating and yet chilled.",he was weary sweating and yet chilled,weary sweating yet chilled
130,It was wholly dark.,it was wholly dark,wholly dark
131,'Where are you?',where are you,
132,he cried out miserably.,he cried out miserably,cried miserably
133,There was no reply.,there was no reply,reply
134,He stood listening.,he stood listening,stood listening
135,"He was suddenly aware that it was getting very cold, and that up here a wind was beginning to blow, an icy wind.",he was suddenly aware that it was getting very cold and that up here a wind was beginning to blow an icy wind,suddenly aware getting cold wind beginning blow icy wind
136,A change was coming in the weather.,a change was coming in the weather,change coming weather
137,The mist was flowing past him now in shreds and tatters.,the mist was flowing past him now in shreds and tatters,mist flowing past shreds tatters
138,"His breath was smoking, and the darkness was less near and thick.",his breath was smoking and the darkness was less near and thick,breath smoking darkness less near thick
139,He looked up and saw with surprise that faint stars were appearing overhead amid the strands of hurrying cloud and fog.,he looked up and saw with surprise that faint stars were appearing overhead amid the strands of hurrying cloud and fog,looked saw surprise faint stars appearing overhead amid strands hurrying cloud fog
140,The wind began to hiss over the grass.,the wind began to hiss over the grass,wind began hiss grass
141,"He imagined suddenly that he caught a muffled cry, and he made towards it; and even as he went forward the mist was rolled up and thrust aside, and the starry sky was unveiled.",he imagined suddenly that he caught a muffled cry and he made towards it and even as he went forward the mist was rolled up and thrust aside and the starry sky was unveiled,imagined suddenly caught muffled cry made towards even went forward mist rolled thrust aside starry sky unveiled
142,"A glance showed him that he was now facing southwards and was on a round hill-top, which he must have climbed from the north.",a glance showed him that he was now facing southwards and was on a round hilltop which he must have climbed from the north,glance showed facing southwards round hilltop must climbed north
143,Out of the east the biting wind was blowing.,out of the east the biting wind was blowing,east biting wind blowing
144,To his right there loomed against the westward stars a dark black shape.,to his right there loomed against the westward stars a dark black shape,right loomed westward stars dark black shape
145,A great barrow stood there.,a great barrow stood there,great barrow stood
146,'Where are you?',where are you,
147,"he cried again, both angry and afraid.",he cried again both angry and afraid,cried angry afraid
148,'Here!',here,
149,"said a voice, deep and cold, that seemed to come out of the ground.",said a voice deep and cold that seemed to come out of the ground,said voice deep cold seemed come ground
150,'I am waiting for you!',i am waiting for you,waiting
151,'No!',no,
152,said Frodo; but he did not run away.,said frodo but he did not run away,said frodo run away
153,"His knees gave, and he fell on the ground.",his knees gave and he fell on the ground,knees gave fell ground
154,"Nothing happened, and there was no sound.",nothing happened and there was no sound,nothing happened sound
155,"Trembling he looked up, in time to see a tall dark figure like a shadow against the stars.",trembling he looked up in time to see a tall dark figure like a shadow against the stars,trembling looked time see tall dark figure like shadow stars
156,It leaned over him.,it leaned over him,leaned
157,"He thought there were two eyes, very cold though lit with a pale light that seemed to come from some remote distance.",he thought there were two eyes very cold though lit with a pale light that seemed to come from some remote distance,thought two eyes cold though lit pale light seemed come remote distance
158,Then a grip stronger and colder than iron seized him.,then a grip stronger and colder than iron seized him,grip stronger colder iron seized
159,"The icy touch froze his bones, and he remembered no more.",the icy touch froze his bones and he remembered no more,icy touch froze bones remembered
160,"When he came to himself again, for a moment he could recall nothing except a sense of dread.",when he came to himself again for a moment he could recall nothing except a sense of dread,came moment could recall nothing except sense dread
161,"Then suddenly he knew that he was imprisoned, caught hopelessly; he was in a barrow.",then suddenly he knew that he was imprisoned caught hopelessly he was in a barrow,suddenly knew imprisoned caught hopelessly barrow
162,"A Barrow-wight had taken him, and he was probably already under the dreadful spells of the Barrow-wights about which whispered tales spoke.",a barrowwight had taken him and he was probably already under the dreadful spells of the barrowwights about which whispered tales spoke,barrowwight taken probably already dreadful spells barrowwights whispered tales spoke
163,"He dared not move, but lay as he found himself: flat on his back upon a cold stone with his hands on his breast.",he dared not move but lay as he found himself flat on his back upon a cold stone with his hands on his breast,dared move lay found flat back upon cold stone hands breast
164,"But though his fear was so great that it seemed to be part of the very darkness that was round him, he found himself as he lay thinking about Bilbo Baggins and his stories, of their jogging along together in the lanes of the Shire and talking about roads and adventures.",but though his fear was so great that it seemed to be part of the very darkness that was round him he found himself as he lay thinking about bilbo baggins and his stories of their jogging along together in the lanes of the shire and talking about roads and adventures,though fear great seemed part darkness round found lay thinking bilbo baggins stories jogging along together lanes shire talking roads adventures
165,"There is a seed of courage hidden (often deeply, it is true) in the heart of the fattest and most timid hobbit, wailing for some final and desperate danger to make it grow.",there is a seed of courage hidden often deeply it is true in the heart of the fattest and most timid hobbit wailing for some final and desperate danger to make it grow,seed courage hidden often deeply true heart fattest timid hobbit wailing final desperate danger make grow
166,"Frodo was neither very fat nor very timid; indeed, though he did not know it, Bilbo (and Gandalf) had thought him the best hobbit in the Shire.",frodo was neither very fat nor very timid indeed though he did not know it bilbo and gandalf had thought him the best hobbit in the shire,frodo neither fat timid indeed though know bilbo gandalf thought best hobbit shire
167,"He thought he had come to the end of his adventure, and a terrible end, but the thought hardened him.",he thought he had come to the end of his adventure and a terrible end but the thought hardened him,thought come end adventure terrible end thought hardened
168,"He found himself stiffening, as if for a final spring; he no longer felt limp like a helpless prey.",he found himself stiffening as if for a final spring he no longer felt limp like a helpless prey,found stiffening final spring longer felt limp like helpless prey
169,"As he lay there, thinking and getting a hold of himself, he noticed all at once that the darkness was slowly giving way: a pale greenish light was growing round him.",as he lay there thinking and getting a hold of himself he noticed all at once that the darkness was slowly giving way a pale greenish light was growing round him,lay thinking getting hold noticed darkness slowly giving way pale greenish light growing round
170,"It did not at first show him what kind of a place he was in, for the light seemed to be coming out of himself, and from the floor beside him, and had not yet reached the roof or wall.",it did not at first show him what kind of a place he was in for the light seemed to be coming out of himself and from the floor beside him and had not yet reached the roof or wall,first show kind place light seemed coming floor beside yet reached roof wall
171,"He turned, and there in the cold glow he saw lying beside him Sam, Pippin, and Merry.",he turned and there in the cold glow he saw lying beside him sam pippin and merry,turned cold glow saw lying beside sam pippin merry
172,"They were on their backs, and their faces looked deathly pale; and they were clad in white.",they were on their backs and their faces looked deathly pale and they were clad in white,backs faces looked deathly pale clad white
173,"About them lay many treasures, of gold maybe, though in that light they looked cold and unlovely.",about them lay many treasures of gold maybe though in that light they looked cold and unlovely,lay many treasures gold maybe though light looked cold unlovely
174,"On their heads were circlets, gold chains were about their waists, and on their fingers were many rings.",on their heads were circlets gold chains were about their waists and on their fingers were many rings,heads circlets gold chains waists fingers many rings
175,"Swords lay by their sides, and shields were at their feet.",swords lay by their sides and shields were at their feet,swords lay sides shields feet
176,But across their three necks lay one long naked sword.,but across their three necks lay one long naked sword,across three necks lay one long naked sword
177,"Suddenly a song began: a cold murmur, rising and falling.",suddenly a song began a cold murmur rising and falling,suddenly song began cold murmur rising falling
178,"The voice seemed far away and immeasurably dreary, sometimes high in the air and thin, sometimes like a low moan from the ground.",the voice seemed far away and immeasurably dreary sometimes high in the air and thin sometimes like a low moan from the ground,voice seemed far away immeasurably dreary sometimes high air thin sometimes like low moan ground
