sentence_id,sentence,cleaned_sentence,tokens,embedding
0,"_
            Farewell to Lórien

     That night the Company was again summoned to the chamber of Celeborn, and there the Lord and Lady greeted them with fair words.",farewell to lorien that night the company was again summoned to the chamber of celeborn and there the lord and lady greeted them with fair words,farewell lorien night company summoned chamber celeborn lord lady greeted fair words,"[-0.05285881832242012, 0.02514738403260708, 0.05697299912571907, -0.0596478171646595, 0.051567286252975464, 0.023982102051377296, 0.03257494419813156, -0.049521125853061676, 0.03852793946862221, -0.0735287219285965, -0.07892622798681259, -0.008886866271495819, -0.00360182230360806, -0.10802116245031357, -0.08647169917821884, -0.07449481636285782, 0.012622714042663574, 0.08425978571176529, -0.06743782013654709, -0.005419411230832338, -0.0021617591846734285, 0.017934590578079224, 0.046721361577510834, 0.07584649324417114, 0.016060801222920418, -0.018013248220086098, -0.017018113285303116, 0.016812920570373535, 0.043653279542922974, -0.04384327679872513, 0.09920208156108856, 0.07411655783653259, -0.05034434795379639, 0.013938277028501034, -0.002296748338267207, 0.08527378737926483, 0.041784778237342834, 0.0023216453846544027, 0.03965546935796738, -0.030314192175865173, 0.04390620067715645, -0.08218523859977722, -0.0769800990819931, -0.06539931893348694, -0.046319492161273956, -0.019544553011655807, -0.05034150555729866, -0.01993306167423725, 0.05784276872873306, 0.01268911361694336, 0.03975938260555267, -0.06818361580371857, 0.005962681490927935, -0.056970156729221344, -0.047803156077861786, 0.09027497470378876, 0.003932238556444645, -0.10430493205785751, 0.08392838388681412, -0.02596142143011093, -0.03895296901464462, -0.04373953863978386, 0.011341149918735027, 0.08737102150917053, -0.06437016278505325, -0.05930111184716225, -0.03405721113085747, 0.0319732129573822, 0.01523754931986332, 0.004647036083042622, 0.01571078412234783, -0.019214268773794174, 0.0578613355755806, -0.04031496122479439, -0.056737810373306274, 0.0862603634595871, 0.02094021439552307, -0.060046084225177765, 0.05487432703375816, -0.06605987250804901, 0.01248724851757288, -0.03534284606575966, 0.04589227959513664, 0.030894896015524864, -0.03396805003285408, -0.03489699587225914, 0.07258027791976929, -0.021383415907621384, 0.0903070718050003, -0.005013578571379185, -0.0006089452654123306, 0.017473604530096054, -0.03325445577502251, 0.06604143977165222, -0.05943373590707779, -0.039725858718156815, 0.027269160374999046, 0.08546268194913864, 0.025413472205400467, 0.0685172826051712, -0.0010905939852818847, 0.09661714732646942, -0.06473463773727417, 0.012475689873099327, -0.05194205790758133, -0.09981728345155716, 0.0015888329362496734, -0.022009843960404396, 0.004932230804115534, -0.0656982809305191, -0.026391539722681046, 0.014566185884177685, -0.010179867036640644, -0.005261753220111132, 0.03548464924097061, 0.05342451110482216, -0.003021775046363473, -0.015756145119667053, -0.05321164429187775, -0.028317872434854507, 0.0017903666011989117, 0.09023988246917725, -0.036806825548410416, -0.032363712787628174, -0.024086197838187218, 0.0869327113032341, 0.09187589585781097, -3.116894168208329e-33, 0.07780272513628006, 0.044282179325819016, -0.00032173050567507744, 0.028419917449355125, 0.07604965567588806, 0.0830736979842186, -0.012932290323078632, 0.10087503492832184, 0.006433406379073858, -0.08271313458681107, -0.014337964355945587, -0.06520076096057892, -0.022195953875780106, -0.13712690770626068, -0.09563353657722473, -0.024187196046113968, -0.05790199711918831, -0.012033178471028805, -0.02088540606200695, -0.07453808188438416, 0.04468248039484024, 0.04988088831305504, -0.060909613966941833, 0.13019634783267975, 0.031211353838443756, -0.0788796991109848, 0.0495908185839653, 0.05322331562638283, 0.05597785487771034, 0.06833057105541229, 0.0171018298715353, -0.015773700550198555, 0.09204272925853729, 0.0928448811173439, -0.01689779758453369, 0.0823906883597374, -0.05349399149417877, -0.048364318907260895, -0.019743390381336212, -0.005108315031975508, -0.05673529952764511, -0.007098783273249865, 0.04172929376363754, -0.04313017800450325, -0.14398673176765442, -0.055095016956329346, -0.035641901195049286, -0.012936306186020374, 0.04165490344166756, 0.014815827831625938, 0.026188213378190994, 0.023855209350585938, 0.05183222517371178, 0.017831185832619667, 0.020556746050715446, 0.07527420669794083, -0.06074138358235359, -0.006653251126408577, -0.005958275869488716, -0.049564260989427567, 0.010598428547382355, 0.07612037658691406, 0.015035593882203102, 0.03146451711654663, 0.0701049268245697, 0.014018354006111622, -0.07438070327043533, -0.032265253365039825, -0.02596144936978817, -0.04223218187689781, 0.006506248377263546, 0.03205666318535805, 0.04273159056901932, 0.02367013320326805, 0.03241834044456482, 0.10067881643772125, 0.01626369170844555, -0.009400282055139542, -0.013984332792460918, 0.013232382014393806, 0.0735432505607605, 0.026122504845261574, -0.11470720171928406, 0.06840033829212189, 0.14282424747943878, -0.1001078188419342, 0.017173459753394127, -0.08828341960906982, -0.03196485713124275, 0.04767909273505211, 0.061482466757297516, 0.017013922333717346, 0.03997578099370003, -0.039861567318439484, -0.0752285048365593, 1.0862195038036696e-33, 0.07912030816078186, 0.027928248047828674, -0.04910045862197876, 0.08016614615917206, 0.016055753454566002, -0.017648708075284958, -0.021614233031868935, 0.040134042501449585, 0.022550679743289948, 0.015376202762126923, 0.006420881953090429, -0.019255375489592552, 0.04164542630314827, -0.013409001752734184, -0.09238477051258087, -0.013381794095039368, 0.09504783153533936, -0.009281570091843605, -0.0005667061195708811, 0.05910274758934975, 0.04445353522896767, -0.036068860441446304, 0.003554190043359995, -0.05054071918129921, 0.04828035086393356, 0.004245022311806679, 0.06351509690284729, -0.04550553485751152, -0.05497463792562485, -0.04474695399403572, 0.031191717833280563, 0.015028626658022404, -0.057290464639663696, 0.07381944358348846, 0.033075086772441864, -0.012483322061598301, 0.0367613323032856, 0.015128912404179573, 0.016062917187809944, -0.06774871796369553, 0.0053362175822257996, -0.02936115860939026, -0.031360186636447906, 0.034286536276340485, 0.030514687299728394, -0.04723462834954262, -0.003107392927631736, -0.053956545889377594, 0.05647551640868187, -0.010602569207549095, -0.12422280013561249, -0.04370862618088722, -0.028039537370204926, 0.060564663261175156, -0.058921147137880325, -0.01013113372027874, 0.02909095771610737, 0.000135511887492612, 0.07153742015361786, -0.008211529813706875, 0.013215480372309685, -0.022416885942220688, 0.009773790836334229, -0.03167387470602989, 0.021556943655014038, -0.031989648938179016, -0.0721723660826683, 0.07081373780965805, 0.03305978327989578, -0.05910681560635567, 0.03546184301376343, -0.07225819677114487, -0.032665934413671494, 0.026562293991446495, 0.020754799246788025, 0.017286967486143112, -0.007363411132246256, -0.07905448973178864, -0.08185946941375732, -0.0670914351940155, 0.09197171032428741, -0.05682869255542755, -0.017130520194768906, -0.051199086010456085, 0.029405072331428528, -0.0026700280141085386, 0.09904475510120392, 0.023311808705329895, -0.04858697950839996, 0.010569780133664608, 0.004879405256360769, -0.0347013995051384, 0.07746975123882294, 0.0036744079552590847, 0.07155357301235199, -2.5641362810802093e-08, -0.017148420214653015, 0.01850283332169056, 0.017963167279958725, -0.02847687527537346, 0.09871459752321243, -0.10582847148180008, 0.04663020744919777, 0.0061977459117770195, -0.029329508543014526, 0.008721599355340004, -0.01329348050057888, 0.02735927514731884, 0.01602248102426529, -0.03207509592175484, 0.037518929690122604, 0.0786425992846489, -0.06356649100780487, -0.10576996952295303, -0.005564030259847641, -0.0344625785946846, -0.011453825980424881, -0.019526204094290733, -0.006767843384295702, 0.04373229667544365, -0.05820194631814957, 0.053572189062833786, 0.022638268768787384, -0.04110558331012726, 0.04412294924259186, -0.016340676695108414, -0.0023876961786299944, 0.061435915529727936, -0.008694534189999104, -0.008241684176027775, -0.07534699887037277, 0.04023212939500809, -0.11864084750413895, -0.012735127471387386, 0.07989941537380219, 0.008397876285016537, -0.019336773082613945, 0.02801872044801712, -0.027646413072943687, 0.0017243861220777035, 0.06378845125436783, 0.0007412536069750786, 0.08262065798044205, 0.052271872758865356, -0.04769040644168854, -0.059523023664951324, -0.013490633107721806, 0.012870874255895615, 0.0006517767324112356, 0.0282284002751112, 0.0017415694892406464, -0.0015759654343128204, -0.017161628231406212, -0.027543067932128906, -0.023658130317926407, -0.04945196956396103, -0.05031333863735199, 0.009702079929411411, -0.05250366032123566, -0.03645864874124527]"
1,At length Celeborn spoke of their departure.,at length celeborn spoke of their departure,length celeborn spoke departure,"[0.021419912576675415, 0.007886573672294617, 0.06422589719295502, -0.04794096201658249, 0.06728776544332504, 0.05180639773607254, 0.016096103936433792, 0.019930928945541382, 0.06374849379062653, -0.003920064307749271, -0.013813214376568794, -0.030496878549456596, -0.04637845605611801, -0.11665582656860352, -0.07062003016471863, -0.012056457810103893, -0.026889223605394363, 0.007437326945364475, -0.03813450410962105, -0.012441480532288551, -0.073740653693676, 0.05331246182322502, 0.033899880945682526, 0.10472763329744339, 0.060626767575740814, 0.0161711685359478, -0.016281060874462128, 0.04137010872364044, 0.012753626331686974, 0.043812427669763565, 0.09736707806587219, 0.019859911873936653, 0.0206148661673069, 0.05092831701040268, -0.0346214696764946, 0.04859244450926781, 0.018524587154388428, 0.021696321666240692, 0.048236966133117676, -0.03828778117895126, 0.08888079971075058, -0.05706765502691269, -0.016489092260599136, 0.05986054241657257, -0.008872044272720814, -0.00772741436958313, -0.06986385583877563, -0.011258191429078579, -0.004138239659368992, 0.0479375459253788, 0.0104753989726305, -0.078834667801857, 0.025790460407733917, -0.09983967989683151, -0.026748809963464737, 0.0734710618853569, 0.044708482921123505, -0.05000323802232742, 0.04576490819454193, 0.030816685408353806, 0.02993122674524784, -0.06564418226480484, -0.03571537882089615, -0.019776783883571625, -0.06723631173372269, 0.018879814073443413, 0.036908362060785294, -0.09002140164375305, -0.024870244786143303, 0.08234928548336029, -0.032270777970552444, -0.02575375698506832, -0.019576771184802055, 0.04931957647204399, 0.0006022040033712983, 0.03135063126683235, 0.03364480659365654, -0.019169902428984642, 0.000996630871668458, -0.15500508248806, -0.03721681237220764, -0.027394119650125504, 0.007877754978835583, -0.001799189019948244, 0.006759037729352713, -0.06014898791909218, 0.010383587330579758, -0.011962369084358215, -0.0578414686024189, -0.04809791222214699, 0.011918598785996437, -0.0466715544462204, -0.055044326931238174, 0.08356829732656479, -0.01986672729253769, -0.013872296549379826, 0.0421455092728138, 0.04169579967856407, -0.0011854080948978662, 0.024839548394083977, -0.024771718308329582, 0.05586796998977661, -0.033206112682819366, 0.02505819872021675, -0.0854659155011177, -0.056038446724414825, 0.010242724791169167, -0.03577905520796776, -0.05525074526667595, -0.03946418687701225, -0.05153839290142059, -0.011450203135609627, -0.04910361394286156, 0.057642899453639984, 0.037087101489305496, 0.05965256318449974, -0.09580207616090775, 0.018866412341594696, -0.005230205599218607, 0.021406441926956177, 0.003928967751562595, 0.10762510448694229, -0.07138460874557495, 0.015237294137477875, -0.09968690574169159, -0.013891290873289108, 0.06808431446552277, -1.7459505553458124e-33, 0.0030077919363975525, 0.02320546843111515, -0.02200724370777607, 0.06850863993167877, -0.010101111605763435, 0.0337749719619751, -0.12029124051332474, 0.02463245764374733, 0.049133557826280594, -0.06684023886919022, -0.023793818429112434, -0.11337394267320633, 0.04722660779953003, -0.13747838139533997, 0.0015993613051250577, -0.038778241723775864, -0.03807557746767998, -0.040303781628608704, -0.02977162040770054, -0.03778016194701195, 0.07046344131231308, 0.046137940138578415, 0.007069654297083616, 0.05123010650277138, 0.07062646746635437, -0.06956734508275986, -0.0018297074129804969, -0.0026887862477451563, -0.012362302280962467, 0.04187916964292526, -0.09179356694221497, 0.0394241027534008, 0.028018273413181305, 0.02207297272980213, -0.02624647691845894, 0.022204849869012833, -0.0005100953276269138, -0.057750120759010315, 0.007601817604154348, 0.02016647346317768, -0.04164149612188339, -0.04004053398966789, 0.04059756547212601, -0.014933939091861248, -0.08895260840654373, -0.005420204717665911, -0.04757175222039223, -0.027825571596622467, 0.06890656799077988, -0.08109480887651443, 0.02169821597635746, -0.012938235886394978, 0.03273794800043106, -0.046133898198604584, 0.08088946342468262, -0.013906918466091156, -0.04960933327674866, 0.005845201667398214, -0.02093559503555298, -0.03834161162376404, 0.030383551493287086, 0.08051405102014542, 0.021974816918373108, 0.04204242676496506, 0.079169362783432, 0.02722574584186077, -0.12746118009090424, -0.015325706452131271, -0.023622769862413406, -0.022811736911535263, -0.009360835887491703, 0.010065528564155102, 0.07097198814153671, 0.006776448804885149, -0.059467244893312454, 0.037370726466178894, -0.05687842518091202, -0.00039040454430505633, -0.04603835940361023, 0.03211472928524017, 0.02207762561738491, 0.021352391690015793, -0.02679595723748207, -0.06367211788892746, 0.15442758798599243, -0.05306186154484749, -0.017891166731715202, -0.09840311110019684, -0.029459526762366295, 0.040342360734939575, 0.003195652738213539, 0.03593141958117485, -0.0228195171803236, -0.09156292676925659, -0.0654464140534401, -1.2469864478713605e-33, 0.0009312384645454586, 0.140868678689003, -0.008919460698962212, 0.10316965728998184, 0.04037199169397354, 0.03825266286730766, 0.04552959278225899, 0.12201428413391113, -0.006837159860879183, 0.02506040595471859, 0.004799592774361372, -0.09058061242103577, 0.031837206333875656, -0.12147378921508789, 0.014363500289618969, -0.009358209557831287, 0.07584170997142792, 0.027497563511133194, 0.039613328874111176, 0.035685040056705475, 0.07555871456861496, -0.07890013605356216, -0.11143054813146591, -0.073755644261837, 0.011284436099231243, -0.0047287470661103725, 0.03532018885016441, -0.0008012504549697042, -0.1611887663602829, -0.0705166831612587, -0.0451718345284462, 0.004230936523526907, -0.022488556802272797, 0.039050497114658356, 0.028732923790812492, -0.004869057331234217, -0.06359069049358368, 0.005262375809252262, -0.026950890198349953, 0.05398675799369812, -0.0104646235704422, -0.05383511632680893, 0.06545723229646683, 0.06403664499521255, 0.04599522054195404, -0.032151415944099426, -0.0481039397418499, 0.0656064823269844, 0.053343500941991806, 0.03110119141638279, 0.005073847249150276, 0.04843100905418396, -0.030065305531024933, 0.05396784096956253, 0.020191771909594536, -0.006206173915416002, -5.229800444794819e-05, -0.015162982046604156, 0.1021919846534729, -0.03189999610185623, -0.010320414789021015, 0.004067664034664631, 0.04316707327961922, -0.09491375833749771, 0.07156313210725784, -0.008680491708219051, -0.08203694969415665, 0.07927551865577698, 0.06891482323408127, 0.018336281180381775, 0.05636746436357498, -0.059258196502923965, -0.0669044554233551, -0.024090176448225975, -0.0685437023639679, 0.0603267177939415, -0.06700024753808975, -0.01759062521159649, -0.06250491738319397, 0.023292366415262222, 0.07429575175046921, -0.010698181577026844, 0.05019228532910347, -0.017861418426036835, 0.05061214044690132, -0.002236262895166874, -0.03408418223261833, -0.026142703369259834, 0.06304682791233063, -0.024155916646122932, 0.04887767881155014, -0.07670313119888306, 0.08288214355707169, -0.04012851417064667, 0.06918540596961975, -1.8139331814381876e-08, 0.01271289587020874, 0.07261680066585541, -0.03315676376223564, -0.09332842379808426, 0.1009998768568039, -0.031736500561237335, -0.00878460519015789, -0.00013036765449214727, 0.03168157488107681, 0.08614354580640793, -0.04668818786740303, -0.0039292904548347, 0.00018854622612707317, 0.025788284838199615, -0.04555755481123924, 0.03798383101820946, -0.06446276605129242, -0.10102110356092453, 0.00748848170042038, -0.008217986673116684, -0.05427305027842522, -0.019154993817210197, -0.021267982199788094, 0.060191329568624496, -0.014466382563114166, 0.02382153458893299, -0.0402274951338768, 0.04133693873882294, 0.01693911664187908, -0.033352576196193695, -0.010263369418680668, 0.042405299842357635, 0.005754268728196621, -0.005923861637711525, 0.028764944523572922, 0.04922350123524666, -0.063574880361557, 0.007724418770521879, 0.04681641235947609, 0.015876784920692444, 0.051595546305179596, 0.023943282663822174, 0.012011677958071232, 0.07366598397493362, 0.05994695797562599, -0.035211969166994095, 0.01923307031393051, 0.0318247452378273, -0.08343542367219925, -0.03664061799645424, -0.021477440372109413, 0.019575582817196846, 0.01749136857688427, 0.08686982840299606, 0.030523862689733505, 0.051727864891290665, -0.04103563353419304, -0.0035939286462962627, -0.01841043494641781, 0.01388989482074976, -0.05452510714530945, -0.007706671953201294, 0.01632940210402012, -0.023680895566940308]"
2,"`Now is the time,' he said, `when those who wish to continue the Quest must harden their hearts to leave this land.",now is the time he said when those who wish to continue the quest must harden their hearts to leave this land,time said wish continue quest must harden hearts leave land,"[0.0762387216091156, 0.1049223318696022, 0.005318128038197756, -0.014584277756512165, 0.01996648870408535, -0.031902000308036804, 0.10175895690917969, -0.07651501893997192, -0.06054028123617172, -0.017666347324848175, -0.0674726814031601, -0.02414865978062153, 0.011921755969524384, -0.004049743991345167, 0.03147958219051361, 0.05975167453289032, -0.06386581063270569, -0.04774484410881996, -0.06955038011074066, 0.04584694653749466, -0.003244672901928425, 0.08154712617397308, 0.01299702376127243, -0.012236421927809715, 0.0006121169426478446, -0.012285947799682617, 0.010459336452186108, -0.06654879450798035, 0.07341285794973373, 0.029517177492380142, 0.04209885746240616, 0.018688276410102844, -0.010774561204016209, 0.07732052356004715, -0.033964306116104126, 0.09890720248222351, -0.04351997375488281, 0.009476006962358952, -0.036611173301935196, -0.05540388450026512, 0.023649243637919426, -0.010600883513689041, -0.04862477257847786, 0.012126786634325981, 0.02183298021554947, -0.016680512577295303, -0.03236952796578407, -0.06589111685752869, 0.09231128543615341, 0.02562044747173786, -0.047263212502002716, -0.055690765380859375, -0.048928242176771164, -0.08607091754674911, -0.02138322964310646, 0.08592966943979263, 0.0816214382648468, 0.004609834868460894, 0.05164846032857895, -0.0035713526885956526, 0.02876785211265087, 0.035166461020708084, 0.005237244535237551, 0.01638565957546234, 0.058216094970703125, -0.0010656114900484681, 0.09210508316755295, -0.03641733527183533, -0.04994775354862213, 0.0692223533987999, -0.032967694103717804, 0.0004172873159404844, 0.0010912631405517459, -0.0671546682715416, -0.005875882692635059, -0.031751736998558044, -0.06044405326247215, -0.028742456808686256, -0.010713881812989712, -0.006067825015634298, 0.012130173854529858, 0.04516971483826637, -0.05407022312283516, 0.016965221613645554, -0.07894957065582275, -0.02177547663450241, 0.029732780531048775, -0.06065262481570244, 0.1438724249601364, -0.03105061873793602, 0.04490649700164795, -0.09841691702604294, -0.025814661756157875, 0.10868851095438004, -0.009972340427339077, 0.006675161421298981, -0.054378610104322433, 0.053990162909030914, -0.1230643093585968, 0.024720454588532448, -0.0009909773943945765, -0.04459090158343315, -0.07748013734817505, -0.06503419578075409, -0.03454248979687691, -0.04740561544895172, -0.045770980417728424, 0.0009793895296752453, -0.027750009670853615, 0.05677615851163864, -0.04828319326043129, -0.08319961279630661, 0.07213068008422852, -0.0019888707902282476, 0.027485497295856476, 0.09045976400375366, 0.005681239068508148, 0.02448364347219467, -0.06629566103219986, 0.010880845598876476, 0.04482338950037956, 0.045993220061063766, 0.0267643965780735, 0.03613821044564247, -0.00028356784605421126, -0.03953806310892105, 0.009670457802712917, -3.893416920153901e-33, 0.0563591867685318, 0.0029142899438738823, -0.014677564613521099, 0.017728717997670174, 0.014133233577013016, 0.014869719743728638, 0.001020560273900628, 0.0240696482360363, 0.039422985166311264, -0.06556255370378494, 0.003328505903482437, -0.10567734390497208, -0.03315190225839615, -0.0730290487408638, -0.07198311388492584, -0.03085384890437126, 0.02460281364619732, -0.04809565842151642, 0.040533170104026794, -0.05655298009514809, 0.023010361939668655, 0.026709994301199913, 0.01375512033700943, 0.02779831737279892, 0.034410253167152405, -0.016598032787442207, 0.04459480568766594, 0.017513683065772057, -0.03643834963440895, 0.06263118982315063, -0.08165617287158966, 0.05939037352800369, -0.04404381662607193, -0.01109173521399498, 0.05559418722987175, 0.05233967676758766, -0.00896088033914566, 0.006925099994987249, -0.042747315019369125, -0.011609532870352268, -0.02538350038230419, 0.0033418552484363317, -0.0027592675760388374, 0.006344374269247055, 0.03557926043868065, -0.11061514168977737, 0.03144612908363342, -0.013682314194738865, -0.07740013301372528, 0.001982897985726595, 0.03636150807142258, 0.07744378596544266, 0.03821885585784912, -0.09523636102676392, 0.07088325172662735, -0.026404190808534622, -0.0064583285711705685, 0.01744121126830578, 0.008611337281763554, 0.011926514096558094, 0.043254025280475616, -0.10001204907894135, 0.055266544222831726, 0.07776143401861191, -0.04483776539564133, -0.02176051214337349, -0.04969446733593941, 0.008326723240315914, -0.11519080400466919, 0.05922768637537956, 0.03467927873134613, 0.015930745750665665, -0.07793556153774261, -0.010231154970824718, -0.08343993872404099, -0.06808824092149734, 0.018901966512203217, 0.07826393097639084, 0.02101707085967064, 0.0008340117637999356, 0.0014628294156864285, 0.0013075323076918721, -0.15007807314395905, 0.05093202367424965, 0.09173916280269623, -0.04269053041934967, 0.11032048612833023, -0.1220153421163559, -0.009788098745048046, -0.021941816434264183, -0.018990641459822655, 0.04984230920672417, -0.008826656267046928, -0.059130698442459106, -0.04387476667761803, 5.9288344287576404e-34, 0.03953690826892853, -0.044826529920101166, -0.0688154548406601, 0.04978056997060776, 0.0035147268790751696, -0.0730595588684082, -0.04806477576494217, 0.05643424019217491, 0.0606810636818409, 0.02050701528787613, -0.06467248499393463, 0.07603691518306732, 0.04379015788435936, -0.003976328298449516, -0.061379238963127136, -0.010015820153057575, 0.084128737449646, -0.01049854326993227, -0.025625700131058693, 0.0658763125538826, 0.016279736533761024, -0.010295392014086246, -0.09242764115333557, -0.013716364279389381, -0.025206340476870537, -0.027603162452578545, 0.020959077402949333, -0.024215426295995712, -0.03844871371984482, -0.05345495790243149, 0.0026235340628772974, -0.061287228018045425, -0.12448405474424362, 0.011164526455104351, -0.04661015793681145, 0.034460876137018204, 0.015598435886204243, 0.058983445167541504, -0.059761662036180496, 0.044654276221990585, 0.045193273574113846, -0.03334483876824379, -0.03561443090438843, -0.024015968665480614, -0.07557087391614914, 0.04452601820230484, 0.1346941441297531, 0.04450394958257675, -0.01624499261379242, 0.011790391057729721, 0.06777894496917725, 0.029726482927799225, 0.07809066772460938, 0.014211745001375675, -0.005638298112899065, -0.019532011821866035, -0.085138238966465, 0.03175365552306175, -0.009130849502980709, -0.07570472359657288, 0.03408990427851677, 0.03831673413515091, 0.024362599477171898, 0.02537950687110424, 0.03571847826242447, 0.03502408787608147, 9.984870303014759e-06, 0.08892437815666199, -0.06316591799259186, 0.01846431754529476, 0.03983084112405777, -0.08772622048854828, -0.08408351242542267, 0.00032626852043904364, 0.018721090629696846, 0.04309026151895523, -0.020012201741337776, -0.08300551027059555, 0.016999496147036552, -0.10597274452447891, 0.05837375670671463, -0.08523762971162796, -0.0009137262823060155, 0.030744699761271477, 0.051286593079566956, -0.028420936316251755, -0.024517787620425224, -0.0046849437057971954, 0.05182406306266785, 0.013725549913942814, 0.08199484646320343, -0.031583186239004135, -0.018644927069544792, -0.02689601667225361, -0.0027512277010828257, -3.0851335708348415e-08, 0.011670148000121117, 0.05265548825263977, -0.039327770471572876, -0.03876496106386185, 0.07364315539598465, 0.01220552995800972, 0.04689272120594978, 0.015932278707623482, -0.002198996488004923, 0.08632878959178925, 0.08151926845312119, 0.06997369974851608, 0.06365527957677841, -0.005866564344614744, 0.01936648227274418, 0.02487935498356819, 0.028164349496364594, -0.12171702831983566, -0.03491402789950371, -0.0767291709780693, -0.019899649545550346, -0.03002435900270939, 0.06624054908752441, -0.07396171987056732, -0.06934038549661636, 0.020917048677802086, -0.04556811600923538, -0.03368626534938812, 0.05075812339782715, 0.10010281205177307, 0.015955962240695953, -0.048454537987709045, -0.0642911046743393, 0.027790967375040054, 0.020184054970741272, 0.028815895318984985, -0.010843977332115173, 0.014994905330240726, 0.0498286597430706, 0.004894222132861614, 0.020385833457112312, 0.1287289708852768, 0.017112094908952713, 0.04814940318465233, -0.10393347591161728, -0.011838321574032307, -0.0010721365688368678, 0.07855051755905151, -0.002462582429870963, -0.04693402349948883, -0.023055145516991615, -0.0108401570469141, 0.026924416422843933, -0.003262587822973728, 0.08936236798763275, -0.049493927508592606, 0.04129881039261818, -0.0021241595968604088, -0.017313968390226364, 0.015231164172291756, 0.022283930331468582, 0.022530708461999893, -0.06678587198257446, -0.02632622793316841]"
