sentence_id,sentence,cleaned_sentence,tokens,embedding
0,"_
            A Conspiracy Unmasked

     'Now we had better get home ourselves,' said Merry.",a conspiracy unmasked now we had better get home ourselves said merry,conspiracy unmasked better get home said merry,"[0.019898971542716026, 0.018467912450432777, 0.03457481041550636, 0.025518720969557762, 0.08944891393184662, -0.07662893086671829, 0.020448099821805954, -0.05612105503678322, 0.00180407939478755, -0.06647170335054398, -0.008767087943851948, 0.039855681359767914, -0.010809388011693954, -0.005934625864028931, 0.008284365758299828, -0.03520326688885689, -0.12132345885038376, 0.025434497743844986, -0.027334025129675865, -0.00120540801435709, 0.03201253339648247, 0.05173990875482559, -0.001931675593368709, 0.08638689666986465, 0.018794503062963486, 0.0037315150257200003, -0.013260326348245144, -0.0032827798277139664, -0.044152289628982544, 0.021527700126171112, 0.018065476790070534, -0.03175875172019005, -0.04449359327554703, -0.03212723881006241, -0.060838520526885986, -0.02472148835659027, 0.0758698508143425, -0.005579499062150717, 0.10689657926559448, -0.025964809581637383, 0.04312455281615257, -0.07465165853500366, 0.07984991371631622, -0.009394226595759392, -0.022318808361887932, 0.05490187555551529, -0.0020168812479823828, -0.006170075852423906, 0.023387238383293152, 0.027831563726067543, 0.06663481891155243, 0.03517378494143486, -0.0010184942511841655, -0.024292699992656708, -0.0020910813473165035, 0.04248391091823578, 0.0008454352500848472, -0.07314648479223251, 0.07027413696050644, -0.0034300931729376316, 0.000753622327465564, 0.055184558033943176, 0.05171530693769455, 0.0034606049302965403, 0.10217544436454773, -0.03717629611492157, -0.016668127849698067, -0.0409121960401535, 0.014081984758377075, 0.07486958056688309, 0.08255451172590256, -0.00040031244861893356, 0.11563634872436523, 0.007283912505954504, -0.04245011508464813, 0.037784744054079056, 0.01589321717619896, 0.008335855789482594, 0.026586458086967468, 0.0029945054557174444, 0.10842913389205933, 0.0017167178448289633, 0.021936552599072456, 0.023914039134979248, -0.010745189152657986, -0.08778328448534012, -0.05669151246547699, 0.054066937416791916, 0.002393089234828949, 0.02252095378935337, -0.046784237027168274, -0.06200443208217621, 0.00017578958068042994, 0.14235903322696686, 0.004495097789913416, -0.06795704364776611, -0.021764719858765602, 0.05911751836538315, -0.07953616976737976, 0.14176911115646362, -0.048283081501722336, 0.06297332793474197, 0.0227168258279562, -0.09386289864778519, -0.03263377770781517, 0.06299123913049698, 0.0019400272285565734, 0.017227735370397568, 0.028344571590423584, 0.005116490181535482, -0.008724753744900227, -0.03934696689248085, -0.027895832434296608, -0.0473245233297348, 0.020944567397236824, -0.024045290425419807, 0.0011644097976386547, 0.033279899507761, -0.042568616569042206, -0.04140075668692589, 0.013036437332630157, 0.009826095774769783, -0.0026723272167146206, 0.08846313506364822, 0.025569699704647064, -0.028958706185221672, 0.044007401913404465, 3.019687145003435e-35, -0.028948111459612846, 0.07650566101074219, -0.0035043922252953053, -0.008338899351656437, 0.013751938007771969, 0.0068221986293792725, 0.006081369239836931, -0.0073123048059642315, -0.07500749826431274, 0.014902757480740547, 0.11486440896987915, 0.07485274225473404, -0.0950498953461647, -0.043842948973178864, -0.0689772292971611, 0.037703849375247955, 0.06035973131656647, -0.03977616876363754, 0.010730327107012272, -0.12532548606395721, 0.06226389482617378, 0.04002448916435242, 0.01199928019195795, 0.021813906729221344, 0.004725127015262842, 0.016881806775927544, -3.42829252986121e-06, -0.0020640662405639887, -0.03924260661005974, 0.04964662343263626, 0.05198490247130394, 0.07090795040130615, 0.11161340028047562, 0.026503026485443115, 0.08368565142154694, -0.0256452988833189, 0.03704440966248512, -0.08056908845901489, -0.03606539964675903, -0.021501103416085243, 0.017283091321587563, -0.031760815531015396, -0.059084147214889526, -0.005538906902074814, -0.005204455461353064, -0.0031500726472586393, -0.03816068917512894, 0.027535967528820038, 0.001712733879685402, 0.06538607180118561, -0.005197079852223396, 0.012062381021678448, -0.06994276493787766, -0.044650182127952576, 0.02097851037979126, -0.01964920572936535, -0.04788573086261749, 0.07780370116233826, 0.04345409572124481, -0.05153634026646614, 0.027294153347611427, 0.032956093549728394, -0.055803410708904266, -0.032553788274526596, -0.03785884752869606, -0.032755251973867416, 0.07163608074188232, 0.001137996674515307, -0.1070120707154274, -0.010290960781276226, -0.030229995027184486, 0.009907913394272327, -0.09580399096012115, 0.059680987149477005, -0.05828143656253815, 0.02705495059490204, -0.01800902560353279, 0.04893631488084793, 0.028167366981506348, -0.023061422631144524, 0.013312415219843388, -0.0348261259496212, -0.06452088057994843, -0.006448470056056976, 0.041245244443416595, -0.03952770307660103, 0.007929077371954918, 0.010407128371298313, -0.041749391704797745, 0.0267681535333395, -0.034536927938461304, 0.1137300357222557, 0.0497824102640152, -0.006450059358030558, -0.051368724554777145, -2.3221903757463752e-33, -0.04489988833665848, -0.025634102523326874, -0.07163283973932266, 0.034988097846508026, -0.0247841514647007, -0.05862079933285713, 0.025562606751918793, -0.003234469797462225, 0.06206364557147026, 0.10090646892786026, 0.007345645222812891, -0.021307310089468956, 0.05013656243681908, -0.023974262177944183, 0.08153138309717178, -0.03506046533584595, 0.12629258632659912, 0.1006760448217392, -0.013037663884460926, 0.0622028149664402, 0.004013955593109131, 0.09153394401073456, -0.15269330143928528, 0.03749207779765129, 0.02517853118479252, 0.04255653917789459, 0.02828368917107582, 0.03625646233558655, -0.04608028382062912, -0.05374708026647568, -0.02397984452545643, 0.05420389398932457, 0.016789324581623077, 0.018613336607813835, 0.0056438809260725975, 0.0291075948625803, -0.06118651106953621, 0.013671569526195526, 0.009071354754269123, -0.043748509138822556, -0.017701398581266403, 0.06552527099847794, -0.04672148823738098, -0.03666458651423454, -0.03159642964601517, -0.009864691644906998, -0.07059288769960403, 0.061322737485170364, 0.1437358856201172, 0.10035478323698044, -0.03859993442893028, 0.024453170597553253, -0.06476682424545288, -0.10842261463403702, -0.0733223706483841, -0.04365183413028717, -0.08893952518701553, -0.09194342792034149, 0.07057972997426987, -0.0730692446231842, -0.02334723062813282, -0.025277264416217804, -0.07124563306570053, -0.027370775118470192, 0.0625673234462738, -0.0572165921330452, -0.05332276597619057, 0.02899179980158806, 0.02839522622525692, 0.040207602083683014, 0.09532351046800613, 0.015272892080247402, -0.07848978787660599, -0.026156624779105186, -0.03942903131246567, 0.06241936236619949, 0.02559695579111576, -0.025005973875522614, -0.07051786035299301, 0.02107704058289528, 0.07384008169174194, -0.015757545828819275, -0.026457959786057472, -0.03471871837973595, 0.03477568179368973, -0.01253206841647625, 0.07072991132736206, 0.027165396139025688, -0.028469473123550415, -0.013378175906836987, 0.032355792820453644, -0.012224502861499786, 0.08237260580062866, -0.028059836477041245, 0.05065024644136429, -2.3983824704032486e-08, 0.03053659200668335, 0.02808983065187931, -0.034189287573099136, -0.005319865420460701, 0.09051249921321869, 0.01015215739607811, 0.017318960279226303, -0.0349549762904644, -0.03295161575078964, -0.09023348987102509, -0.01691688410937786, 0.008904222398996353, 0.006981934420764446, -0.040653783828020096, -0.021630119532346725, 0.030864842236042023, -0.03991210460662842, -0.019170546904206276, -0.05059937760233879, 0.02048260159790516, -0.03364601731300354, -0.007439970970153809, -0.028917282819747925, 0.024752063676714897, -0.03978388383984566, 0.007829541340470314, 0.03412844240665436, 0.017505744472146034, -0.027420753613114357, 0.08565156161785126, -3.480880332062952e-05, -0.059594906866550446, -0.11949540674686432, 0.012529497034847736, -0.1596573293209076, 0.025601234287023544, -0.03967418521642685, -0.03281418979167938, 0.006950898561626673, -0.07179433852434158, -0.004226476885378361, -7.716893014730886e-05, 0.02653837390244007, -0.0102292625233531, -0.1267520785331726, -0.02593778446316719, 0.005682337563484907, -0.036816563457250595, -0.010434206575155258, -0.07536868005990982, -0.06565352529287338, -0.08211490511894226, -0.09945090115070343, 0.048161111772060394, 0.07409324496984482, 0.015572424978017807, 0.027780087664723396, 0.03702833503484726, -0.08445332199335098, -0.05211053788661957, 0.03281760588288307, -0.07167937606573105, -0.011576206423342228, -0.014595825225114822]"
1,"There's something funny about all this, I see; but it must wait till we get in.'",theres something funny about all this i see but it must wait till we get in,theres something funny see must wait till get,"[-0.019761279225349426, -0.1075056865811348, -0.02456890046596527, -0.045283395797014236, 0.1130618155002594, 0.016555385664105415, 0.01009769830852747, -0.09701427817344666, 0.04695454612374306, 0.0017248342046514153, -0.031091267243027687, -0.05056079104542732, 0.012080341577529907, 0.04046030342578888, -0.008428620174527168, -0.0754159688949585, 0.022178275510668755, -0.10900410264730453, -0.04935077205300331, 0.03873947262763977, -0.027158668264746666, 0.019148943945765495, -0.060246989130973816, -0.033596910536289215, -0.09546053409576416, -0.003396026324480772, 0.00901779718697071, -0.008382412604987621, 0.003324011107906699, 0.0025116552133113146, -0.026723608374595642, -0.029603349044919014, 0.06473416090011597, 0.019536159932613373, 0.08357354253530502, -0.01433495432138443, 0.12465827912092209, -0.008701364509761333, 0.09523671120405197, 0.002227898221462965, 0.0009201879147440195, -0.12852725386619568, -0.02870277501642704, 0.0615285225212574, 0.017154937610030174, 0.03865054249763489, -0.047011468559503555, -0.05693943426012993, 0.08327458798885345, -0.038889650255441666, -0.08922162652015686, 0.02540309727191925, 0.014276092872023582, -0.02378958836197853, -0.03936948627233505, 0.12153524160385132, 0.09034325182437897, -0.015190571546554565, -0.01690288633108139, -0.06073809787631035, 0.0013627102598547935, 0.0017557868268340826, 0.09154152125120163, 0.0017685441998764873, -0.009989970363676548, -0.110369972884655, 0.01460088137537241, 0.00959786120802164, 0.022238261997699738, -0.018390092998743057, 0.04527781158685684, -0.0038281420711427927, -0.10104592889547348, 0.09810464829206467, -0.02696780301630497, 0.07691674679517746, -0.028307242318987846, 0.020784035325050354, 0.058634668588638306, -0.06130099296569824, 0.04430703446269035, 0.010423344559967518, -0.007777288090437651, -0.01876433938741684, -0.013737688772380352, -0.012453239411115646, -0.04177568107843399, 0.01757228560745716, -0.04356520622968674, -0.0180918388068676, 0.014227478764951229, -0.07841931283473969, 0.005207887385040522, 0.04268382862210274, -0.008082411251962185, -0.07286175340414047, -0.020617099478840828, 0.061966586858034134, -0.005935518071055412, 0.11112836748361588, -0.015728695318102837, 0.05506093427538872, -0.0005014115013182163, -0.0055221873335540295, 0.013801916502416134, 0.020459985360503197, 0.06362253427505493, 0.047010887414216995, -0.008731486275792122, -0.050534602254629135, 0.06676992774009705, 0.04047045111656189, 0.08162524551153183, 0.051688238978385925, -0.05331377685070038, -0.017137326300144196, -0.011319280602037907, -0.04166765138506889, 0.05713812634348869, 0.02570728212594986, 0.0752812996506691, 0.0609864667057991, -0.05324211344122887, 0.0491870641708374, 0.07353782653808594, -0.04814186319708824, -0.02555827796459198, -4.696587394348645e-33, -0.052218854427337646, -0.040722038596868515, -0.028063111007213593, -0.006755404639989138, -0.010070089250802994, 0.021627608686685562, 0.024656176567077637, -0.019409719854593277, -0.08882982283830643, -0.022011779248714447, -0.011260404251515865, -0.06815289705991745, -0.08513059467077255, -0.00897014420479536, 0.0024475851096212864, 0.0011913867201656103, 0.00839978363364935, -0.02300325036048889, -0.06387166678905487, -0.036150865256786346, 0.024928424507379532, -0.10782965272665024, -0.042225174605846405, 0.035347044467926025, 0.011033688671886921, 0.06202732399106026, -0.0145724443718791, -0.040240202099084854, 0.040754325687885284, 0.05121409520506859, -0.06483296304941177, 0.05061885342001915, -0.050108928233385086, -0.009850469417870045, 0.004787977319210768, -0.06926748156547546, 0.03770851343870163, -0.03390388935804367, -0.0604490227997303, -0.07919992506504059, -0.07670413702726364, 0.011713900603353977, -0.12473950535058975, 0.02868317812681198, -0.005306387785822153, 0.09071230888366699, 0.06623278558254242, 0.02138432301580906, -0.043018702417612076, 0.016594255343079567, -0.04310469329357147, 0.01572253927588463, -0.02052740938961506, -0.02542504481971264, -0.04565293341875076, 0.027668025344610214, 0.0349617674946785, -0.07387463748455048, -0.03203621879220009, -0.022899232804775238, -0.023800749331712723, -0.00964740477502346, -0.016090892255306244, -0.022923968732357025, -0.04046880826354027, -0.012342940084636211, -0.025018449872732162, -0.04934997856616974, -0.0226114634424448, 0.020640987902879715, -0.027485592290759087, 0.03753884136676788, -0.02356659062206745, 0.005054609850049019, -0.020004911348223686, 0.08297042548656464, 0.0061784228309988976, -0.037548962980508804, 0.03239107131958008, 0.015123436227440834, 0.09532423317432404, -0.08094698935747147, 0.04040016978979111, -0.08047699183225632, 0.02233315259218216, -0.029286472126841545, 0.09448549896478653, -0.06835395097732544, -0.050139691680669785, 0.023951338604092598, -0.020616816356778145, -0.0018868776969611645, 0.11363595724105835, 0.017949765548110008, 0.08749545365571976, 4.616999722806757e-34, 0.0002550064818933606, -0.00372518552467227, -0.020520051941275597, 0.0034673502668738365, 0.08667853474617004, -0.03887069225311279, 0.021088672801852226, 0.10853435844182968, 0.010360267013311386, 0.06612484902143478, 0.06560071557760239, 0.018676510080695152, 0.047842081636190414, 0.004821388050913811, 0.08576876670122147, -0.05806828290224075, 0.175816610455513, 0.009859874844551086, 0.004269814118742943, 0.046992912888526917, 0.027329038828611374, 0.023099686950445175, 0.0053893765434622765, 0.09102092683315277, -0.04327067732810974, 0.07311281561851501, 0.07403406500816345, -0.011138023808598518, -0.06624273210763931, 0.07702019065618515, -0.07005070894956589, -0.030473725870251656, -0.08369297534227371, 0.010574032552540302, 0.011009884998202324, -0.07286861538887024, 0.04489586502313614, -0.03135927766561508, -0.028626224026083946, 0.03076799586415291, 0.051867760717868805, -0.08758067339658737, -0.09010232985019684, -0.04315321147441864, -0.024508051574230194, 0.014466051012277603, 0.019969332963228226, -0.008573774248361588, -0.17060616612434387, 0.0241694413125515, -0.029510222375392914, 0.023571325466036797, -0.05022509768605232, -0.06166490912437439, 0.04541081190109253, -0.025412697345018387, -0.055995553731918335, 0.011120826937258244, 0.020871566608548164, 0.047732073813676834, -0.0248002540320158, 0.07655399292707443, -0.030689962208271027, -0.025546599179506302, 0.027225200086832047, -0.0438171923160553, -0.05022949352860451, 0.004976966418325901, 0.03091004304587841, 0.005496403202414513, 0.005231768824160099, -0.049770236015319824, -0.11741839349269867, -0.005651535931974649, 0.07325185835361481, 0.024121718481183052, 0.05871526151895523, 0.02788834273815155, 0.00756298890337348, 0.025768984109163284, 0.050648245960474014, 0.01988654024899006, -0.05021124705672264, -0.011387379840016365, 0.06482402235269547, -0.010924181900918484, 0.07787030190229416, 0.094549261033535, -0.0003815396048594266, 0.02986792102456093, -0.023754257708787918, 0.00037105189403519034, 0.03447336703538895, -0.05529026687145233, 0.01132326852530241, -3.080218036188853e-08, -0.030055245384573936, -0.01612522266805172, -0.01960618980228901, 0.008660784922540188, 0.02129911631345749, -0.0031463210470974445, 0.004489813465625048, 0.04536212608218193, 0.027315540239214897, 0.015914659947156906, 0.07730553299188614, 0.04514673352241516, 0.03535190224647522, -0.017434194684028625, 0.03982706740498543, 0.10561089962720871, -0.07827285677194595, -0.05296554043889046, -0.01820102520287037, -0.0726320892572403, -0.04188454523682594, 0.02371184527873993, 0.0702800452709198, -0.025530723854899406, -0.03731074184179306, -0.011641375720500946, -0.09765908122062683, 0.007176036015152931, -0.012988043017685413, 0.042741578072309494, -0.05579011142253876, 0.01907213032245636, -0.07402057200670242, 0.01150803454220295, -0.03843647986650467, -0.009059254080057144, 0.020726347342133522, -0.018550420179963112, 0.06820419430732727, -0.06517817080020905, -0.11151386052370071, -0.056858208030462265, 0.010811133310198784, 0.0401688888669014, -0.1045483648777008, 0.03268671780824661, -0.006272368133068085, 0.06370392441749573, 0.015432685613632202, -0.02752353809773922, -0.05139263719320297, -0.0855705514550209, -0.02658098377287388, 0.006763050798326731, 0.10723134875297546, -0.03359069302678108, -0.03533066809177399, -0.040183503180742264, -0.03745190426707268, 0.014064676128327847, 0.00802097748965025, -0.044509049504995346, 0.07593843340873718, 0.046309906989336014]"
2,"They turned down the Ferry lane, which was straight and well-kept and edged with large white-washed stones.",they turned down the ferry lane which was straight and wellkept and edged with large whitewashed stones,turned ferry lane straight wellkept edged large whitewashed stones,"[0.08197982609272003, 0.1515447050333023, 0.0499417670071125, 0.060480330139398575, -0.03357575088739395, -0.056407127529382706, -0.07118251174688339, -0.015293915756046772, -0.11239655315876007, -0.0071000526659190655, 0.01629037968814373, 0.02639836072921753, -0.02519836463034153, -0.019079171121120453, -0.06412501633167267, 0.003912993241101503, 0.004988416563719511, 0.03527534008026123, -0.10544734448194504, 0.057210203260183334, 0.01127825677394867, 0.011569400317966938, -0.019259562715888023, -0.02376084215939045, -0.03628721088171005, 0.0533406026661396, 0.032881490886211395, 0.05838818848133087, 0.06664537638425827, -0.053232308477163315, -0.059636373072862625, 0.042762380093336105, -0.13870449364185333, -0.0025948563124984503, -0.02868610993027687, 0.01635209284722805, 0.012543316930532455, 0.027127152308821678, 0.09158561378717422, -0.05664612725377083, 0.06519918143749237, 0.03142499551177025, 0.026890823617577553, 0.016794899478554726, -0.04497724771499634, 0.00041520214290358126, 0.041655946522951126, -0.09153443574905396, -0.006464109290391207, -0.04699912294745445, 0.01281721517443657, -0.016904983669519424, -0.04191877320408821, -0.09365276247262955, -0.04521241411566734, -0.018847079947590828, -0.07960726320743561, -0.006761612836271524, 0.06886307895183563, 0.008355756290256977, 0.03745074197649956, -0.036923039704561234, 0.0034023711923509836, -0.03200170397758484, -0.05832584947347641, 0.008595168590545654, 0.0012379612307995558, -0.05117186903953552, 0.05908991023898125, -0.03735530003905296, 0.048464808613061905, -0.0025174408219754696, 0.025057299062609673, -0.0995514988899231, 0.02514435537159443, -0.09078174829483032, -0.005135086830705404, 0.0180995911359787, -0.13897059857845306, -0.07723832875490189, -0.058291129767894745, -0.04647854343056679, 0.008506695739924908, 0.09811175614595413, 0.012034804560244083, 0.006964843720197678, 0.006565154530107975, -0.04657195135951042, 0.034838590770959854, 0.08197363466024399, 0.08091966807842255, 0.011117530055344105, -0.03565328195691109, 0.05811246857047081, 0.08912163972854614, -0.06292612105607986, 0.008823765441775322, 0.03313445299863815, -0.03518242388963699, 0.05503639951348305, 0.03173171356320381, 0.010653985664248466, -0.019694270566105843, -0.032294850796461105, 0.001721509383060038, 0.016898032277822495, 0.02361232042312622, 0.011982552707195282, -0.002219752175733447, -0.009124267846345901, 0.040775008499622345, 0.004923959728330374, 0.06141314655542374, 0.03969057649374008, -0.07938714325428009, -0.03452027216553688, -0.0354178249835968, -0.03016638197004795, -0.06132925674319267, 0.005589218344539404, 0.03228890150785446, 0.012204260565340519, -0.035621266812086105, 0.018299980089068413, -0.07858188450336456, 0.08818879723548889, 0.00015987601364031434, -1.6931657162061068e-33, 0.00045176653657108545, 0.059273019433021545, -0.036323074251413345, -0.031204786151647568, 0.08291348069906235, -0.0030415416695177555, -0.04763146862387657, 0.01183007750660181, 0.024311881512403488, 0.009642969816923141, -0.012976892292499542, -0.022168684750795364, -0.11532983928918839, -0.06336908042430878, -0.051942549645900726, -0.10718701779842377, 0.011037834919989109, -0.003006282029673457, -0.10007420182228088, -0.05260080844163895, 0.01633681356906891, 0.05208974704146385, 0.018267229199409485, -0.02701888047158718, -0.05102671682834625, 0.03528638556599617, -0.06111924350261688, 0.007046654354780912, 0.06471291929483414, 0.05130769684910774, 0.02044585719704628, 0.006617043167352676, 0.040723640471696854, 0.05813998728990555, -0.038452234119176865, 0.13804775476455688, -0.05470306798815727, -0.0625203549861908, -0.06492460519075394, -0.023781774565577507, -0.02759038656949997, -0.038918379694223404, -0.027425745502114296, 0.07021640241146088, -0.0570659339427948, -0.048567987978458405, -0.04574907198548317, -0.06840235739946365, -0.029682310298085213, 0.07857052981853485, 0.005314549431204796, -0.021362636238336563, -0.04745614528656006, 0.057957276701927185, -0.04375765845179558, 0.022248107939958572, -0.03492528945207596, 0.024065610021352768, -0.04948979243636131, 0.033364877104759216, 0.016992641612887383, 0.031209971755743027, 0.02419431135058403, 0.011098901741206646, 0.0196913480758667, 0.0011189189972355962, 0.015112500637769699, 0.06530915200710297, -0.09107393771409988, -0.03549342602491379, -0.025344356894493103, 0.036745715886354446, 0.007710399571806192, 0.03079635091125965, -0.04762342572212219, 0.02776636928319931, -0.03497586026787758, -0.04826221987605095, 0.05788632109761238, 0.011317764408886433, 0.003062972566112876, 0.09446820616722107, -0.07773106545209885, -0.09208603948354721, 0.058286454528570175, 0.0044581592082977295, 0.06594584882259369, -0.11060123890638351, -0.004979847464710474, -0.031109215691685677, -0.08396920561790466, 0.058007657527923584, 0.004655096214264631, -0.07293134927749634, -0.04685819521546364, 4.273547364967851e-34, -0.0203113853931427, 0.02213197760283947, 0.004660159349441528, 0.07617151737213135, -0.025271879509091377, -0.013352537527680397, 0.06386698782444, 0.01651042141020298, 0.03241078183054924, 0.035196464508771896, -0.0440349243581295, -0.03609379380941391, 0.028435230255126953, -0.0033374938648194075, 0.020229946821928024, -0.10687612742185593, 0.16805411875247955, 0.03895406424999237, 0.04475974664092064, 0.05516669526696205, -0.011714517138898373, 0.015123290941119194, -0.06029820069670677, 0.036337099969387054, 0.03745076805353165, 0.06699411571025848, 0.01733650267124176, -0.07696095108985901, -0.005997832864522934, -0.029106857255101204, 0.05403219163417816, -0.04443926364183426, 0.01943129114806652, -0.015053242444992065, -0.04660138860344887, 0.09495200216770172, -0.026750527322292328, 0.0827459841966629, -0.06211557239294052, -0.025325259193778038, 0.024980252608656883, -0.068923220038414, -0.03846654295921326, 0.09705597162246704, -0.05563105270266533, 0.0691167414188385, 0.020903045311570168, 0.07605138421058655, 0.0034226092975586653, 0.004049506038427353, 0.0666816234588623, 0.05198931321501732, 0.08161526918411255, 0.10345838963985443, 0.0058335899375379086, 0.011428904719650745, 0.047164756804704666, 0.06128358840942383, -0.057253409177064896, -0.007945570163428783, -0.038460854440927505, 0.029947008937597275, -0.04893254116177559, 0.024718904867768288, 0.03342701867222786, 0.03403138369321823, 0.0038752355612814426, -0.08646542578935623, -0.02560718171298504, 0.008271735161542892, -0.06343104690313339, 0.03317524865269661, -0.0031256284564733505, -0.03334125503897667, 0.08766350895166397, -0.013629372231662273, -0.06974636018276215, 0.02468184381723404, -0.023242227733135223, -0.00043150526471436024, 0.02094154991209507, -0.031859587877988815, 0.055616460740566254, 0.014243138022720814, 0.07056266814470291, -0.05232173576951027, 0.007816134952008724, 0.02646467462182045, 0.04891284182667732, 0.013749584555625916, 0.04888537898659706, -0.061268776655197144, -0.020962368696928024, 0.057921018451452255, 0.010387854650616646, -2.2255603582266303e-08, -0.01845836453139782, -0.0015269271098077297, 0.024233244359493256, 0.05349200218915939, -0.014122108928859234, -0.05373387411236763, 0.13104768097400665, 0.11804529279470444, -0.10632006078958511, 0.010254926979541779, -0.12298159301280975, 0.030997132882475853, -0.05085092782974243, -0.01539019774645567, 0.023121312260627747, 0.030300000682473183, -0.04845457524061203, -0.035325806587934494, -0.0002477603266015649, -0.04457518458366394, -0.03294263780117035, -0.06599441915750504, -0.00304804602637887, 0.06605961918830872, -0.032024554908275604, -0.01733829267323017, -0.03895827755331993, -0.03624264895915985, -0.013647082261741161, -0.04981058090925217, 0.07710471004247665, -0.06375648826360703, 0.029834404587745667, -0.00013710423081647605, 0.009404546581208706, 0.026050686836242676, -0.050158895552158356, 0.015096098184585571, 0.07366982102394104, 0.03684523329138756, -0.0033655837178230286, 0.06997872143983841, 0.017500068992376328, 0.042003847658634186, 0.031176824122667313, 0.006223060190677643, -0.015217356383800507, 0.08242088556289673, -0.03477109968662262, -0.06364772468805313, 0.06756941229104996, 0.0794864371418953, 0.015030805952847004, 0.04676726087927818, -0.017090726643800735, 0.010757315903902054, 0.07911476492881775, 0.02916664630174637, -0.10069875419139862, 0.0842592641711235, -0.01038621086627245, 0.033917952328920364, -0.03133399412035942, 0.01032047625631094]"
